JOB ID,job_202102081239_2021
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleRD
GRAPH,Youtube.vertex
VERTICES,1134890
REAL EDGES,2987624
VIRTUAL EDGES,5975248
PARITIONS,8
REAL LOADS,298727_374091_267130_482284_459428_202398_686649_216917_
VIRTUAL LOADS,650627_755931_578300_959497_836908_459097_1251106_483782_
VIRTUAL COUNTS,142986_148080_135031_145774_148457_131448_148502_134612_
REAL KLU,0.038523953
VIRTUAL KLU,0.025650587
VIRTUAL COUNT KLU,5.270646E-4
REAL AVGD KLU,0.0663634
VIRTUAL AVGD KLU,0.04206059

REAL E MAXNORMLOAD,1.839
REAL E MAXMINLOAD,3.393
REAL EB JSD,0.028532
REAL E KLU,0.038524
REAL V MAXNORMLOAD,1.047
REAL V MAXMINLOAD,1.130
REAL VB JSD,0.000397
REAL V KLU,0.000527
REAL AVGD MAXNORM,1.756
REAL AVGD MAXMIN,3.003
REAL AVGDB JSD,0.023479
REAL AVGD KLU,0.066363
REAL EC PCT,0.364
REAL COMMVOL PCT,0.340
REAL LOCE PCT,0.636
REAL EC,1087984
REAL COMMVOL,383298
REAL LOCE,1899640
REAL COMMVOL NORMF,1126986
REAL SCORE,1956094.6896390622
VIRTUAL E MAXNORM LOAD,1.675
VIRTUAL E MAXMIN LOAD,2.725
VIRTUAL ED JSD,0.018986
VIRTUAL E KLU,0.025651
VIRTUAL V MAXNORM LOAD,1.047
VIRTUAL V MAXMIN LOAD,1.130
VIRTUAL VB JSD,0.000397
VIRTUAL V KLU,0.000527
VIRTUAL AVGD MAXNORM,1.600
VIRTUAL AVGD MAXMIN,2.412
VIRTUAL AVGDB JSD,0.014868
VIRTUAL AVGD KLU,0.042061
VIRTUAL EC PCT,0.363
VIRTUAL COMMVOL PCT,0.365
VIRTUAL LOCE PCT,0.637
VIRTUAL EC,2171355
VIRTUAL COMMVOL,1058594
VIRTUAL LOCE,3803893
VIRTUAL COMMVOL NORMF,2898284

SAMPLING START,2
SAMPLING END,24
SAMPLING CYCLES,7
SAMPLING EXTRA,1
LP START,25
LP END,66
LP CYCLES,21
TOT MIGRATIONS,1863758

INITIAL MESSAGES,2987624
SAMPLING MESSAGES,12338433
LP MESSAGES,16548323
SHUTDOWN MESSAGES,53479
TOTAL MESSAGES,31927859

INPUT TIME (not included in total),2981
INITIALIZE TIME,2235
SETUP TIME,15
Initializing algorithm time,464
LP time,14968
Avg. LP cycle time,712
Sampling time,3619
Avg. Sampling cycle time,517.0
TOTAL TIME,19051
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.015
TAU,10
SAMPLING_ERROR,false
