JOB ID,job_202102081239_0351
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleHD
GRAPH,LiveJournal.vertex
VERTICES,4847571
REAL EDGES,68993773
VIRTUAL EDGES,86220856
PARITIONS,16
REAL LOADS,3835173_3016502_3351847_4199240_2836197_4182530_3471228_3693385_5218101_3111693_6184374_3968285_11091831_4151653_3486561_3195173_
VIRTUAL LOADS,4724562_3758590_4122411_5243387_3432961_5185345_4332479_4515864_6493642_3742093_7617737_4945971_14728122_5184092_4243846_3949754_
VIRTUAL COUNTS,305310_292614_298306_299447_295441_306038_291513_298652_317141_295798_317059_300740_317558_315297_298492_298165_
REAL KLU,0.028120827
VIRTUAL KLU,0.03225879
VIRTUAL COUNT KLU,1.4972426E-4
REAL AVGD KLU,0.06757528
VIRTUAL AVGD KLU,0.078278385

REAL E MAXNORMLOAD,2.572
REAL E MAXMINLOAD,3.911
REAL EB JSD,0.025121
REAL E KLU,0.028121
REAL V MAXNORMLOAD,1.048
REAL V MAXMINLOAD,1.089
REAL VB JSD,0.000149
REAL V KLU,0.000150
REAL AVGD MAXNORM,2.454
REAL AVGD MAXMIN,3.638
REAL AVGDB JSD,0.021788
REAL AVGD KLU,0.067575
REAL EC PCT,0.357
REAL COMMVOL PCT,0.302
REAL LOCE PCT,0.643
REAL EC,24640533
REAL COMMVOL,9800657
REAL LOCE,44353240
REAL COMMVOL NORMF,32494645
REAL SCORE,8806146.805531276
VIRTUAL E MAXNORM LOAD,2.733
VIRTUAL E MAXMIN LOAD,4.290
VIRTUAL ED JSD,0.028505
VIRTUAL E KLU,0.032259
VIRTUAL V MAXNORM LOAD,1.048
VIRTUAL V MAXMIN LOAD,1.089
VIRTUAL VB JSD,0.000149
VIRTUAL V KLU,0.000150
VIRTUAL AVGD MAXNORM,2.608
VIRTUAL AVGD MAXMIN,3.991
VIRTUAL AVGDB JSD,0.024965
VIRTUAL AVGD KLU,0.078278
VIRTUAL EC PCT,0.361
VIRTUAL COMMVOL PCT,0.335
VIRTUAL LOCE PCT,0.639
VIRTUAL EC,31146560
VIRTUAL COMMVOL,12288981
VIRTUAL LOCE,55074296
VIRTUAL COMMVOL NORMF,36675794

SAMPLING START,2
SAMPLING END,37
SAMPLING CYCLES,11
SAMPLING EXTRA,1
LP START,38
LP END,97
LP CYCLES,30
TOT MIGRATIONS,9782684

INITIAL MESSAGES,68993773
SAMPLING MESSAGES,246791573
LP MESSAGES,234432699
SHUTDOWN MESSAGES,477090
TOTAL MESSAGES,550695135

INPUT TIME (not included in total),4528
INITIALIZE TIME,2221
SETUP TIME,14
Initializing algorithm time,7681
LP time,137081
Avg. LP cycle time,4569
Sampling time,10178
Avg. Sampling cycle time,925.2727
TOTAL TIME,154940
OUT DEGREE THRESHOLD,0
BETA,0.1
SIGMA,0.01
TAU,15
SAMPLING_ERROR,false
