JOB ID,job_202102081239_0711
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleGD
GRAPH,BerkeleyStan.vertex
VERTICES,685230
REAL EDGES,7600595
VIRTUAL EDGES,13298940
PARITIONS,16
REAL LOADS,292032_804361_613582_496520_291022_573956_411050_252424_473017_514615_421954_390104_856081_444993_458841_306043_
VIRTUAL LOADS,584080_1247798_1089613_840452_441691_914441_719890_399160_918867_920450_782155_689414_1614918_739800_832386_563825_
VIRTUAL COUNTS,44913_51424_43674_40886_41175_43418_43677_42689_37573_42830_42346_40022_44941_44902_39087_41673_
REAL KLU,0.021088716
VIRTUAL KLU,0.021570714
VIRTUAL COUNT KLU,8.821645E-4
REAL AVGD KLU,0.04765949
VIRTUAL AVGD KLU,0.052247703

REAL E MAXNORMLOAD,1.802
REAL E MAXMINLOAD,3.391
REAL EB JSD,0.020767
REAL E KLU,0.021089
REAL V MAXNORMLOAD,1.201
REAL V MAXMINLOAD,1.369
REAL VB JSD,0.000874
REAL V KLU,0.000882
REAL AVGD MAXNORM,1.717
REAL AVGD MAXMIN,3.221
REAL AVGDB JSD,0.017260
REAL AVGD KLU,0.047659
REAL EC PCT,0.208
REAL COMMVOL PCT,0.151
REAL LOCE PCT,0.792
REAL EC,1578171
REAL COMMVOL,766432
REAL LOCE,6022424
REAL COMMVOL NORMF,5070951
REAL SCORE,1426871.8661415142
VIRTUAL E MAXNORM LOAD,1.943
VIRTUAL E MAXMIN LOAD,4.046
VIRTUAL ED JSD,0.021332
VIRTUAL E KLU,0.021571
VIRTUAL V MAXNORM LOAD,1.201
VIRTUAL V MAXMIN LOAD,1.369
VIRTUAL VB JSD,0.000874
VIRTUAL V KLU,0.000882
VIRTUAL AVGD MAXNORM,1.852
VIRTUAL AVGD MAXMIN,3.843
VIRTUAL AVGDB JSD,0.018866
VIRTUAL AVGD KLU,0.052248
VIRTUAL EC PCT,0.220
VIRTUAL COMMVOL PCT,0.154
VIRTUAL LOCE PCT,0.780
VIRTUAL EC,2928397
VIRTUAL COMMVOL,898255
VIRTUAL LOCE,10370543
VIRTUAL COMMVOL NORMF,5846492

SAMPLING START,2
SAMPLING END,53
SAMPLING CYCLES,17
SAMPLING EXTRA,0
LP START,54
LP END,85
LP CYCLES,16
TOT MIGRATIONS,1111676

INITIAL MESSAGES,7600595
SAMPLING MESSAGES,82876102
LP MESSAGES,25764910
SHUTDOWN MESSAGES,110002
TOTAL MESSAGES,116351609

INPUT TIME (not included in total),2693
INITIALIZE TIME,2225
SETUP TIME,15
Initializing algorithm time,1725
LP time,12358
Avg. LP cycle time,772
Sampling time,7922
Avg. Sampling cycle time,466.0
TOTAL TIME,22005
OUT DEGREE THRESHOLD,0
BETA,0.1
SIGMA,0.02
TAU,0
SAMPLING_ERROR,false
