JOB ID,job_202102081239_0569
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,BGRAP
GRAPH,RoadCanada.vertex
VERTICES,1965206
REAL EDGES,5533214
VIRTUAL EDGES,5533214
PARITIONS,4
REAL LOADS,1394274_1392717_1368119_1378104_
VIRTUAL LOADS,1394274_1392717_1368119_1378104_
VIRTUAL COUNTS,493945_493615_488457_489189_
REAL KLU,2.2002689E-5
VIRTUAL KLU,2.2002689E-5
VIRTUAL COUNT KLU,9.2998835E-6
REAL AVGD KLU,4.7927706E-6
VIRTUAL AVGD KLU,4.7927706E-6

REAL E MAXNORMLOAD,1.008
REAL E MAXMINLOAD,1.019
REAL EB JSD,0.000011
REAL E KLU,0.000022
REAL V MAXNORMLOAD,1.005
REAL V MAXMINLOAD,1.011
REAL VB JSD,0.000005
REAL V KLU,0.000009
REAL AVGD MAXNORM,1.003
REAL AVGD MAXMIN,1.008
REAL AVGDB JSD,0.000002
REAL AVGD KLU,0.000005
REAL EC PCT,0.450
REAL COMMVOL PCT,0.379
REAL LOCE PCT,0.550
REAL EC,2491941
REAL COMMVOL,2088529
REAL LOCE,3041273
REAL COMMVOL NORMF,5516959
REAL SCORE,3248413.7204942084
VIRTUAL E MAXNORM LOAD,1.008
VIRTUAL E MAXMIN LOAD,1.019
VIRTUAL ED JSD,0.000011
VIRTUAL E KLU,0.000022
VIRTUAL V MAXNORM LOAD,1.005
VIRTUAL V MAXMIN LOAD,1.011
VIRTUAL VB JSD,0.000005
VIRTUAL V KLU,0.000009
VIRTUAL AVGD MAXNORM,1.003
VIRTUAL AVGD MAXMIN,1.008
VIRTUAL AVGDB JSD,0.000002
VIRTUAL AVGD KLU,0.000005
VIRTUAL EC PCT,0.450
VIRTUAL COMMVOL PCT,0.379
VIRTUAL LOCE PCT,0.550
VIRTUAL EC,2491941
VIRTUAL COMMVOL,2088529
VIRTUAL LOCE,3041273
VIRTUAL COMMVOL NORMF,5516959

SAMPLING START,2
SAMPLING END,2
SAMPLING CYCLES,0
SAMPLING EXTRA,0
LP START,3
LP END,50
LP CYCLES,24
TOT MIGRATIONS,3463622

INITIAL MESSAGES,5533214
SAMPLING MESSAGES,5533214
LP MESSAGES,10147938
SHUTDOWN MESSAGES,166926
TOTAL MESSAGES,21381292

INPUT TIME (not included in total),3466
INITIALIZE TIME,2249
SETUP TIME,17
Initializing algorithm time,853
LP time,17867
Avg. LP cycle time,744
Sampling time,0
Avg. Sampling cycle time,0.0
TOTAL TIME,18720
OUT DEGREE THRESHOLD,2147483647
BETA,0.0
SIGMA,0.0
TAU,0
SAMPLING_ERROR,false
