JOB ID,job_202102081239_0575
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,BGRAP
GRAPH,RoadCanada.vertex
VERTICES,1965206
REAL EDGES,5533214
VIRTUAL EDGES,5533214
PARITIONS,16
REAL LOADS,347100_347179_344130_347783_343300_346106_345783_346072_344209_346013_346634_347538_346646_346107_344001_344613_
VIRTUAL LOADS,347100_347179_344130_347783_343300_346106_345783_346072_344209_346013_346634_347538_346646_346107_344001_344613_
VIRTUAL COUNTS,123270_123103_122300_123425_122395_122782_122850_123003_122425_122882_122927_123145_123147_122805_122153_122594_
REAL KLU,2.684297E-6
VIRTUAL KLU,2.684297E-6
VIRTUAL COUNT KLU,1.505919E-6
REAL AVGD KLU,1.0549126E-6
VIRTUAL AVGD KLU,1.0549126E-6

REAL E MAXNORMLOAD,1.006
REAL E MAXMINLOAD,1.013
REAL EB JSD,0.000003
REAL E KLU,0.000003
REAL V MAXNORMLOAD,1.005
REAL V MAXMINLOAD,1.010
REAL VB JSD,0.000002
REAL V KLU,0.000002
REAL AVGD MAXNORM,1.002
REAL AVGD MAXMIN,1.006
REAL AVGDB JSD,0.000000
REAL AVGD KLU,0.000001
REAL EC PCT,0.609
REAL COMMVOL PCT,0.583
REAL LOCE PCT,0.391
REAL EC,3369171
REAL COMMVOL,3223221
REAL LOCE,2164043
REAL COMMVOL NORMF,5533214
REAL SCORE,3019165.8913607234
VIRTUAL E MAXNORM LOAD,1.006
VIRTUAL E MAXMIN LOAD,1.013
VIRTUAL ED JSD,0.000003
VIRTUAL E KLU,0.000003
VIRTUAL V MAXNORM LOAD,1.005
VIRTUAL V MAXMIN LOAD,1.010
VIRTUAL VB JSD,0.000002
VIRTUAL V KLU,0.000002
VIRTUAL AVGD MAXNORM,1.002
VIRTUAL AVGD MAXMIN,1.006
VIRTUAL AVGDB JSD,0.000000
VIRTUAL AVGD KLU,0.000001
VIRTUAL EC PCT,0.609
VIRTUAL COMMVOL PCT,0.583
VIRTUAL LOCE PCT,0.391
VIRTUAL EC,3369171
VIRTUAL COMMVOL,3223221
VIRTUAL LOCE,2164043
VIRTUAL COMMVOL NORMF,5533214

SAMPLING START,2
SAMPLING END,2
SAMPLING CYCLES,0
SAMPLING EXTRA,0
LP START,3
LP END,46
LP CYCLES,22
TOT MIGRATIONS,2808656

INITIAL MESSAGES,5533214
SAMPLING MESSAGES,5533214
LP MESSAGES,8138806
SHUTDOWN MESSAGES,16809
TOTAL MESSAGES,19222043

INPUT TIME (not included in total),3404
INITIALIZE TIME,2231
SETUP TIME,13
Initializing algorithm time,968
LP time,34651
Avg. LP cycle time,1575
Sampling time,0
Avg. Sampling cycle time,0.0
TOTAL TIME,35619
OUT DEGREE THRESHOLD,2147483647
BETA,0.0
SIGMA,0.0
TAU,0
SAMPLING_ERROR,false
