JOB ID,job_202102081239_2761
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleHD
GRAPH,RoadItaly.vertex
VERTICES,6686493
REAL EDGES,7013978
VIRTUAL EDGES,14027956
PARITIONS,16
REAL LOADS,437961_439414_437905_440743_435722_434638_439760_437461_435315_438238_439687_441746_440499_438386_439157_437346_
VIRTUAL LOADS,875983_879106_875934_881183_872031_868781_879915_874095_870564_876725_879308_883798_880589_877075_878496_874373_
VIRTUAL COUNTS,417728_418122_417361_420826_415315_414611_420195_416989_414946_418263_419091_421282_419417_417874_418288_416185_
REAL KLU,3.4904199E-6
VIRTUAL KLU,3.6282495E-6
VIRTUAL COUNT KLU,3.8489197E-6
REAL AVGD KLU,5.928155E-7
VIRTUAL AVGD KLU,6.1698364E-7

REAL E MAXNORMLOAD,1.008
REAL E MAXMINLOAD,1.016
REAL EB JSD,0.000003
REAL E KLU,0.000003
REAL V MAXNORMLOAD,1.008
REAL V MAXMINLOAD,1.016
REAL VB JSD,0.000004
REAL V KLU,0.000004
REAL AVGD MAXNORM,1.002
REAL AVGD MAXMIN,1.004
REAL AVGDB JSD,0.000000
REAL AVGD KLU,0.000001
REAL EC PCT,0.383
REAL COMMVOL PCT,0.369
REAL LOCE PCT,0.617
REAL EC,2689451
REAL COMMVOL,2587731
REAL LOCE,4324527
REAL COMMVOL NORMF,7013978
REAL SCORE,1.2409765760027807E7
VIRTUAL E MAXNORM LOAD,1.008
VIRTUAL E MAXMIN LOAD,1.017
VIRTUAL ED JSD,0.000004
VIRTUAL E KLU,0.000004
VIRTUAL V MAXNORM LOAD,1.008
VIRTUAL V MAXMIN LOAD,1.016
VIRTUAL VB JSD,0.000004
VIRTUAL V KLU,0.000004
VIRTUAL AVGD MAXNORM,1.002
VIRTUAL AVGD MAXMIN,1.004
VIRTUAL AVGDB JSD,0.000000
VIRTUAL AVGD KLU,0.000001
VIRTUAL EC PCT,0.401
VIRTUAL COMMVOL PCT,0.384
VIRTUAL LOCE PCT,0.599
VIRTUAL EC,5620741
VIRTUAL COMMVOL,5393579
VIRTUAL LOCE,8407215
VIRTUAL COMMVOL NORMF,14027956

SAMPLING START,2
SAMPLING END,22
SAMPLING CYCLES,6
SAMPLING EXTRA,1
LP START,23
LP END,178
LP CYCLES,78
TOT MIGRATIONS,25660124

INITIAL MESSAGES,7013978
SAMPLING MESSAGES,32808207
LP MESSAGES,56583238
SHUTDOWN MESSAGES,288075
TOTAL MESSAGES,96693498

INPUT TIME (not included in total),4652
INITIALIZE TIME,2242
SETUP TIME,15
Initializing algorithm time,4739
LP time,402684
Avg. LP cycle time,5162
Sampling time,5932
Avg. Sampling cycle time,988.6667
TOTAL TIME,413355
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.015
TAU,15
SAMPLING_ERROR,false
