JOB ID,job_202102081239_2390
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleRD
GRAPH,RoadItaly.vertex
VERTICES,6686493
REAL EDGES,7013978
VIRTUAL EDGES,14027956
PARITIONS,8
REAL LOADS,875514_876327_876011_879559_875051_878089_875261_878166_
VIRTUAL LOADS,1752867_1752222_1751970_1758110_1751991_1753778_1751170_1755848_
VIRTUAL COUNTS,835220_836416_835303_836460_835409_836096_835178_836411_
REAL KLU,7.444157E-7
VIRTUAL KLU,3.803139E-7
VIRTUAL COUNT KLU,1.0317535E-7
REAL AVGD KLU,8.1897304E-7
VIRTUAL AVGD KLU,4.1328315E-7

REAL E MAXNORMLOAD,1.003
REAL E MAXMINLOAD,1.005
REAL EB JSD,0.000001
REAL E KLU,0.000001
REAL V MAXNORMLOAD,1.001
REAL V MAXMINLOAD,1.002
REAL VB JSD,0.000000
REAL V KLU,0.000000
REAL AVGD MAXNORM,1.002
REAL AVGD MAXMIN,1.004
REAL AVGDB JSD,0.000000
REAL AVGD KLU,0.000001
REAL EC PCT,0.414
REAL COMMVOL PCT,0.385
REAL LOCE PCT,0.586
REAL EC,2905026
REAL COMMVOL,2701606
REAL LOCE,4108952
REAL COMMVOL NORMF,7013978
REAL SCORE,1.1899729564555056E7
VIRTUAL E MAXNORM LOAD,1.003
VIRTUAL E MAXMIN LOAD,1.004
VIRTUAL ED JSD,0.000000
VIRTUAL E KLU,0.000000
VIRTUAL V MAXNORM LOAD,1.001
VIRTUAL V MAXMIN LOAD,1.002
VIRTUAL VB JSD,0.000000
VIRTUAL V KLU,0.000000
VIRTUAL AVGD MAXNORM,1.002
VIRTUAL AVGD MAXMIN,1.003
VIRTUAL AVGDB JSD,0.000000
VIRTUAL AVGD KLU,0.000000
VIRTUAL EC PCT,0.425
VIRTUAL COMMVOL PCT,0.397
VIRTUAL LOCE PCT,0.575
VIRTUAL EC,5961774
VIRTUAL COMMVOL,5563900
VIRTUAL LOCE,8066182
VIRTUAL COMMVOL NORMF,14027955

SAMPLING START,2
SAMPLING END,21
SAMPLING CYCLES,6
SAMPLING EXTRA,1
LP START,22
LP END,145
LP CYCLES,62
TOT MIGRATIONS,20515852

INITIAL MESSAGES,7013978
SAMPLING MESSAGES,17080757
LP MESSAGES,45156851
SHUTDOWN MESSAGES,262941
TOTAL MESSAGES,69514527

INPUT TIME (not included in total),4758
INITIALIZE TIME,2221
SETUP TIME,14
Initializing algorithm time,1260
LP time,197498
Avg. LP cycle time,3185
Sampling time,6085
Avg. Sampling cycle time,1014.1667
TOTAL TIME,204843
OUT DEGREE THRESHOLD,0
BETA,0.1
SIGMA,0.01
TAU,5
SAMPLING_ERROR,false
