JOB ID,job_202102081239_1719
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleHD
GRAPH,BerkeleyStan.vertex
VERTICES,685230
REAL EDGES,7600595
VIRTUAL EDGES,13298940
PARITIONS,16
REAL LOADS,497788_837314_440505_520242_371342_407867_297064_366415_761207_291523_465736_571364_513178_376875_594909_287266_
VIRTUAL LOADS,840535_1222725_777979_1091508_608988_716514_458751_669469_1371104_567154_680568_1005773_877836_616072_1319092_474872_
VIRTUAL COUNTS,44874_59773_43392_44792_43402_39461_39331_42244_41666_39634_40018_41567_40014_40105_44937_40020_
REAL KLU,0.017953299
VIRTUAL KLU,0.020231735
VIRTUAL COUNT KLU,0.0020776028
REAL AVGD KLU,0.033441238
VIRTUAL AVGD KLU,0.04389669

REAL E MAXNORMLOAD,1.763
REAL E MAXMINLOAD,2.915
REAL EB JSD,0.017638
REAL E KLU,0.017953
REAL V MAXNORMLOAD,1.396
REAL V MAXMINLOAD,1.520
REAL VB JSD,0.001993
REAL V KLU,0.002078
REAL AVGD MAXNORM,1.647
REAL AVGD MAXMIN,2.545
REAL AVGDB JSD,0.011937
REAL AVGD KLU,0.033441
REAL EC PCT,0.231
REAL COMMVOL PCT,0.144
REAL LOCE PCT,0.769
REAL EC,1752187
REAL COMMVOL,732263
REAL LOCE,5848408
REAL COMMVOL NORMF,5070951
REAL SCORE,1431315.1337791132
VIRTUAL E MAXNORM LOAD,1.650
VIRTUAL E MAXMIN LOAD,2.989
VIRTUAL ED JSD,0.020090
VIRTUAL E KLU,0.020232
VIRTUAL V MAXNORM LOAD,1.396
VIRTUAL V MAXMIN LOAD,1.520
VIRTUAL VB JSD,0.001993
VIRTUAL V KLU,0.002078
VIRTUAL AVGD MAXNORM,1.696
VIRTUAL AVGD MAXMIN,2.821
VIRTUAL AVGDB JSD,0.015580
VIRTUAL AVGD KLU,0.043897
VIRTUAL EC PCT,0.248
VIRTUAL COMMVOL PCT,0.148
VIRTUAL LOCE PCT,0.752
VIRTUAL EC,3292207
VIRTUAL COMMVOL,863753
VIRTUAL LOCE,10006733
VIRTUAL COMMVOL NORMF,5846492

SAMPLING START,2
SAMPLING END,25
SAMPLING CYCLES,7
SAMPLING EXTRA,1
LP START,26
LP END,55
LP CYCLES,15
TOT MIGRATIONS,1182452

INITIAL MESSAGES,7600595
SAMPLING MESSAGES,37831414
LP MESSAGES,27998513
SHUTDOWN MESSAGES,82848
TOTAL MESSAGES,73513370

INPUT TIME (not included in total),2603
INITIALIZE TIME,2217
SETUP TIME,14
Initializing algorithm time,1788
LP time,12235
Avg. LP cycle time,815
Sampling time,2990
Avg. Sampling cycle time,427.14285
TOTAL TIME,17013
OUT DEGREE THRESHOLD,0
BETA,0.1
SIGMA,0.02
TAU,5
SAMPLING_ERROR,false
