JOB ID,job_202102081239_0825
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleGD
GRAPH,Youtube.vertex
VERTICES,1134890
REAL EDGES,2987624
VIRTUAL EDGES,5975248
PARITIONS,8
REAL LOADS,216468_271217_313874_651402_461611_493920_195852_383280_
VIRTUAL LOADS,478563_591242_639276_1224990_852852_974881_439811_773633_
VIRTUAL COUNTS,133143_138616_139882_148387_148311_146923_132158_147470_
REAL KLU,0.03581543
VIRTUAL KLU,0.025952581
VIRTUAL COUNT KLU,4.896338E-4
REAL AVGD KLU,0.06102401
VIRTUAL AVGD KLU,0.0423838

REAL E MAXNORMLOAD,1.744
REAL E MAXMINLOAD,3.326
REAL EB JSD,0.026879
REAL E KLU,0.035815
REAL V MAXNORMLOAD,1.046
REAL V MAXMINLOAD,1.123
REAL VB JSD,0.000368
REAL V KLU,0.000490
REAL AVGD MAXNORM,1.668
REAL AVGD MAXMIN,2.962
REAL AVGDB JSD,0.021885
REAL AVGD KLU,0.061024
REAL EC PCT,0.383
REAL COMMVOL PCT,0.350
REAL LOCE PCT,0.617
REAL EC,1144313
REAL COMMVOL,394435
REAL LOCE,1843311
REAL COMMVOL NORMF,1126986
REAL SCORE,1905933.3064330232
VIRTUAL E MAXNORM LOAD,1.640
VIRTUAL E MAXMIN LOAD,2.785
VIRTUAL ED JSD,0.019374
VIRTUAL E KLU,0.025953
VIRTUAL V MAXNORM LOAD,1.046
VIRTUAL V MAXMIN LOAD,1.123
VIRTUAL VB JSD,0.000368
VIRTUAL V KLU,0.000490
VIRTUAL AVGD MAXNORM,1.568
VIRTUAL AVGD MAXMIN,2.481
VIRTUAL AVGDB JSD,0.015116
VIRTUAL AVGD KLU,0.042384
VIRTUAL EC PCT,0.382
VIRTUAL COMMVOL PCT,0.386
VIRTUAL LOCE PCT,0.618
VIRTUAL EC,2283803
VIRTUAL COMMVOL,1117331
VIRTUAL LOCE,3691445
VIRTUAL COMMVOL NORMF,2898284

SAMPLING START,2
SAMPLING END,22
SAMPLING CYCLES,6
SAMPLING EXTRA,1
LP START,23
LP END,62
LP CYCLES,20
TOT MIGRATIONS,1880785

INITIAL MESSAGES,2987624
SAMPLING MESSAGES,17192957
LP MESSAGES,16145258
SHUTDOWN MESSAGES,62552
TOTAL MESSAGES,36388391

INPUT TIME (not included in total),2791
INITIALIZE TIME,2193
SETUP TIME,14
Initializing algorithm time,1984
LP time,14476
Avg. LP cycle time,723
Sampling time,2865
Avg. Sampling cycle time,477.5
TOTAL TIME,19325
OUT DEGREE THRESHOLD,0
BETA,0.2
SIGMA,0.01
TAU,0
SAMPLING_ERROR,false
