JOB ID,job_202102081239_2772
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleHD
GRAPH,RoadItaly.vertex
VERTICES,6686493
REAL EDGES,7013978
VIRTUAL EDGES,14027956
PARITIONS,16
REAL LOADS,440642_438178_441194_439116_435364_441475_438125_437587_436000_438546_441493_438403_437172_436718_437411_436554_
VIRTUAL LOADS,881834_876751_883501_878523_869539_883393_876815_875074_870796_876747_883987_877542_873600_874164_874175_871515_
VIRTUAL COUNTS,419891_418054_421187_418865_414683_421011_418144_417240_414630_417765_421248_418185_417013_416554_417025_414998_
REAL KLU,3.3333677E-6
VIRTUAL KLU,4.581906E-6
VIRTUAL COUNT KLU,4.519002E-6
REAL AVGD KLU,6.756939E-7
VIRTUAL AVGD KLU,2.2448066E-7

REAL E MAXNORMLOAD,1.007
REAL E MAXMINLOAD,1.014
REAL EB JSD,0.000003
REAL E KLU,0.000003
REAL V MAXNORMLOAD,1.008
REAL V MAXMINLOAD,1.016
REAL VB JSD,0.000005
REAL V KLU,0.000005
REAL AVGD MAXNORM,1.003
REAL AVGD MAXMIN,1.004
REAL AVGDB JSD,0.000000
REAL AVGD KLU,0.000001
REAL EC PCT,0.383
REAL COMMVOL PCT,0.368
REAL LOCE PCT,0.617
REAL EC,2687423
REAL COMMVOL,2583515
REAL LOCE,4326555
REAL COMMVOL NORMF,7013978
REAL SCORE,1.2410693513775365E7
VIRTUAL E MAXNORM LOAD,1.008
VIRTUAL E MAXMIN LOAD,1.017
VIRTUAL ED JSD,0.000005
VIRTUAL E KLU,0.000005
VIRTUAL V MAXNORM LOAD,1.008
VIRTUAL V MAXMIN LOAD,1.016
VIRTUAL VB JSD,0.000005
VIRTUAL V KLU,0.000005
VIRTUAL AVGD MAXNORM,1.001
VIRTUAL AVGD MAXMIN,1.003
VIRTUAL AVGDB JSD,0.000000
VIRTUAL AVGD KLU,0.000000
VIRTUAL EC PCT,0.400
VIRTUAL COMMVOL PCT,0.384
VIRTUAL LOCE PCT,0.600
VIRTUAL EC,5616037
VIRTUAL COMMVOL,5381526
VIRTUAL LOCE,8411919
VIRTUAL COMMVOL NORMF,14027956

SAMPLING START,2
SAMPLING END,19
SAMPLING CYCLES,5
SAMPLING EXTRA,0
LP START,20
LP END,171
LP CYCLES,76
TOT MIGRATIONS,25250767

INITIAL MESSAGES,7013978
SAMPLING MESSAGES,32912029
LP MESSAGES,55760095
SHUTDOWN MESSAGES,291688
TOTAL MESSAGES,95977790

INPUT TIME (not included in total),4528
INITIALIZE TIME,2218
SETUP TIME,15
Initializing algorithm time,4676
LP time,390877
Avg. LP cycle time,5143
Sampling time,5719
Avg. Sampling cycle time,1143.8
TOTAL TIME,401272
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.02
TAU,5
SAMPLING_ERROR,false
