JOB ID,job_202102081239_0772
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleGD
GRAPH,Youtube.vertex
VERTICES,1134890
REAL EDGES,2987624
VIRTUAL EDGES,5975248
PARITIONS,16
REAL LOADS,186648_156323_367062_475069_124196_119301_97526_118537_94881_109978_101018_112784_245941_96206_369844_212310_
VIRTUAL LOADS,385993_311790_677167_835657_272417_264099_225731_269053_215653_245340_235560_249124_473436_223700_639845_450683_
VIRTUAL COUNTS,70485_69885_74295_74201_69442_69551_69119_69388_68959_69485_69021_69344_74293_69040_74328_74054_
REAL KLU,0.0585684
VIRTUAL KLU,0.0391885
VIRTUAL COUNT KLU,1.8099211E-4
REAL AVGD KLU,0.14523512
VIRTUAL AVGD KLU,0.09441781

REAL E MAXNORMLOAD,2.544
REAL E MAXMINLOAD,5.007
REAL EB JSD,0.055473
REAL E KLU,0.058568
REAL V MAXNORMLOAD,1.048
REAL V MAXMINLOAD,1.078
REAL VB JSD,0.000180
REAL V KLU,0.000181
REAL AVGD MAXNORM,2.432
REAL AVGD MAXMIN,4.653
REAL AVGDB JSD,0.049586
REAL AVGD KLU,0.145235
REAL EC PCT,0.464
REAL COMMVOL PCT,0.400
REAL LOCE PCT,0.536
REAL EC,1387002
REAL COMMVOL,560316
REAL LOCE,1600622
REAL COMMVOL NORMF,1402509
REAL SCORE,1851240.719590028
VIRTUAL E MAXNORM LOAD,2.238
VIRTUAL E MAXMIN LOAD,3.875
VIRTUAL ED JSD,0.037336
VIRTUAL E KLU,0.039189
VIRTUAL V MAXNORM LOAD,1.048
VIRTUAL V MAXMIN LOAD,1.078
VIRTUAL VB JSD,0.000180
VIRTUAL V KLU,0.000181
VIRTUAL AVGD MAXNORM,2.139
VIRTUAL AVGD MAXMIN,3.601
VIRTUAL AVGDB JSD,0.032441
VIRTUAL AVGD KLU,0.094418
VIRTUAL EC PCT,0.464
VIRTUAL COMMVOL PCT,0.424
VIRTUAL LOCE PCT,0.536
VIRTUAL EC,2771166
VIRTUAL COMMVOL,1480083
VIRTUAL LOCE,3204082
VIRTUAL COMMVOL NORMF,3490577

SAMPLING START,2
SAMPLING END,22
SAMPLING CYCLES,6
SAMPLING EXTRA,1
LP START,23
LP END,64
LP CYCLES,21
TOT MIGRATIONS,1895572

INITIAL MESSAGES,2987624
SAMPLING MESSAGES,15748328
LP MESSAGES,15006405
SHUTDOWN MESSAGES,63975
TOTAL MESSAGES,33806332

INPUT TIME (not included in total),2966
INITIALIZE TIME,2214
SETUP TIME,15
Initializing algorithm time,1896
LP time,21840
Avg. LP cycle time,1040
Sampling time,2585
Avg. Sampling cycle time,430.83334
TOTAL TIME,26321
OUT DEGREE THRESHOLD,0
BETA,0.1
SIGMA,0.01
TAU,0
SAMPLING_ERROR,false
