JOB ID,job_202102081239_1927
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleRD
GRAPH,Youtube.vertex
VERTICES,1134890
REAL EDGES,2987624
VIRTUAL EDGES,5975248
PARITIONS,4
REAL LOADS,684454_1077683_424597_800890_
VIRTUAL LOADS,1415648_2080225_935764_1543611_
VIRTUAL COUNTS,283270_296214_260732_294674_
REAL KLU,0.03656029
VIRTUAL KLU,0.027248878
VIRTUAL COUNT KLU,9.138785E-4
REAL AVGD KLU,0.038751423
VIRTUAL AVGD KLU,0.027431766

REAL E MAXNORMLOAD,1.443
REAL E MAXMINLOAD,2.538
REAL EB JSD,0.018680
REAL E KLU,0.036560
REAL V MAXNORMLOAD,1.044
REAL V MAXMINLOAD,1.136
REAL VB JSD,0.000460
REAL V KLU,0.000914
REAL AVGD MAXNORM,1.382
REAL AVGD MAXMIN,2.234
REAL AVGDB JSD,0.014154
REAL AVGD KLU,0.038751
REAL EC PCT,0.301
REAL COMMVOL PCT,0.292
REAL LOCE PCT,0.699
REAL EC,900359
REAL COMMVOL,248900
REAL LOCE,2087265
REAL COMMVOL NORMF,850988
REAL SCORE,1940975.8816464648
VIRTUAL E MAXNORM LOAD,1.393
VIRTUAL E MAXMIN LOAD,2.223
VIRTUAL ED JSD,0.013817
VIRTUAL E KLU,0.027249
VIRTUAL V MAXNORM LOAD,1.044
VIRTUAL V MAXMIN LOAD,1.136
VIRTUAL VB JSD,0.000460
VIRTUAL V KLU,0.000914
VIRTUAL AVGD MAXNORM,1.334
VIRTUAL AVGD MAXMIN,1.957
VIRTUAL AVGDB JSD,0.009940
VIRTUAL AVGD KLU,0.027432
VIRTUAL EC PCT,0.301
VIRTUAL COMMVOL PCT,0.335
VIRTUAL LOCE PCT,0.699
VIRTUAL EC,1796360
VIRTUAL COMMVOL,760965
VIRTUAL LOCE,4178888
VIRTUAL COMMVOL NORMF,2274609

SAMPLING START,2
SAMPLING END,21
SAMPLING CYCLES,6
SAMPLING EXTRA,1
LP START,22
LP END,59
LP CYCLES,19
TOT MIGRATIONS,1774198

INITIAL MESSAGES,2987624
SAMPLING MESSAGES,11631927
LP MESSAGES,14730021
SHUTDOWN MESSAGES,61998
TOTAL MESSAGES,29411570

INPUT TIME (not included in total),2841
INITIALIZE TIME,2233
SETUP TIME,16
Initializing algorithm time,474
LP time,10481
Avg. LP cycle time,551
Sampling time,3283
Avg. Sampling cycle time,547.1667
TOTAL TIME,14238
OUT DEGREE THRESHOLD,0
BETA,0.1
SIGMA,0.015
TAU,5
SAMPLING_ERROR,false
