JOB ID,job_202102081239_2516
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleRD
GRAPH,RoadItaly.vertex
VERTICES,6686493
REAL EDGES,7013978
VIRTUAL EDGES,14027956
PARITIONS,8
REAL LOADS,874636_878685_876033_875195_877708_876247_876703_878771_
VIRTUAL LOADS,1749276_1756486_1752539_1751552_1755157_1754367_1752366_1756213_
VIRTUAL COUNTS,835230_836590_836129_835923_835981_835854_835608_835178_
REAL KLU,6.413156E-7
VIRTUAL KLU,4.2645408E-7
VIRTUAL COUNT KLU,6.585744E-8
REAL AVGD KLU,1.265514E-6
VIRTUAL AVGD KLU,7.607038E-7

REAL E MAXNORMLOAD,1.002
REAL E MAXMINLOAD,1.005
REAL EB JSD,0.000000
REAL E KLU,0.000001
REAL V MAXNORMLOAD,1.001
REAL V MAXMINLOAD,1.002
REAL VB JSD,0.000000
REAL V KLU,0.000000
REAL AVGD MAXNORM,1.003
REAL AVGD MAXMIN,1.005
REAL AVGDB JSD,0.000000
REAL AVGD KLU,0.000001
REAL EC PCT,0.410
REAL COMMVOL PCT,0.380
REAL LOCE PCT,0.590
REAL EC,2878507
REAL COMMVOL,2667060
REAL LOCE,4135471
REAL COMMVOL NORMF,7013978
REAL SCORE,1.1945185106774686E7
VIRTUAL E MAXNORM LOAD,1.002
VIRTUAL E MAXMIN LOAD,1.004
VIRTUAL ED JSD,0.000000
VIRTUAL E KLU,0.000000
VIRTUAL V MAXNORM LOAD,1.001
VIRTUAL V MAXMIN LOAD,1.002
VIRTUAL VB JSD,0.000000
VIRTUAL V KLU,0.000000
VIRTUAL AVGD MAXNORM,1.002
VIRTUAL AVGD MAXMIN,1.004
VIRTUAL AVGDB JSD,0.000000
VIRTUAL AVGD KLU,0.000001
VIRTUAL EC PCT,0.421
VIRTUAL COMMVOL PCT,0.391
VIRTUAL LOCE PCT,0.579
VIRTUAL EC,5903493
VIRTUAL COMMVOL,5486542
VIRTUAL LOCE,8124463
VIRTUAL COMMVOL NORMF,14027955

SAMPLING START,2
SAMPLING END,21
SAMPLING CYCLES,6
SAMPLING EXTRA,1
LP START,22
LP END,149
LP CYCLES,64
TOT MIGRATIONS,20731542

INITIAL MESSAGES,7013978
SAMPLING MESSAGES,18566626
LP MESSAGES,46272565
SHUTDOWN MESSAGES,250698
TOTAL MESSAGES,72103867

INPUT TIME (not included in total),5097
INITIALIZE TIME,2198
SETUP TIME,15
Initializing algorithm time,1453
LP time,201459
Avg. LP cycle time,3147
Sampling time,6884
Avg. Sampling cycle time,1147.3334
TOTAL TIME,209796
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.015
TAU,15
SAMPLING_ERROR,false
