JOB ID,job_202102081239_0600
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,BGRAP
GRAPH,RoadItaly.vertex
VERTICES,6686493
REAL EDGES,7013978
VIRTUAL EDGES,14027956
PARITIONS,8
REAL LOADS,876766_876559_878755_875920_874994_875504_877065_878415_
VIRTUAL LOADS,1753193_1751676_1758188_1752365_1750569_1751031_1755766_1755168_
VIRTUAL COUNTS,835202_835481_836706_835093_835503_836416_835787_836305_
REAL KLU,4.790326E-7
VIRTUAL KLU,4.8168675E-7
VIRTUAL COUNT KLU,1.07633326E-7
REAL AVGD KLU,7.0020786E-7
VIRTUAL AVGD KLU,7.153562E-7

REAL E MAXNORMLOAD,1.002
REAL E MAXMINLOAD,1.004
REAL EB JSD,0.000000
REAL E KLU,0.000000
REAL V MAXNORMLOAD,1.001
REAL V MAXMINLOAD,1.002
REAL VB JSD,0.000000
REAL V KLU,0.000000
REAL AVGD MAXNORM,1.001
REAL AVGD MAXMIN,1.003
REAL AVGDB JSD,0.000000
REAL AVGD KLU,0.000001
REAL EC PCT,0.417
REAL COMMVOL PCT,0.391
REAL LOCE PCT,0.583
REAL EC,2924466
REAL COMMVOL,2743995
REAL LOCE,4089512
REAL COMMVOL NORMF,7013978
REAL SCORE,1.1873432642005622E7
VIRTUAL E MAXNORM LOAD,1.003
VIRTUAL E MAXMIN LOAD,1.004
VIRTUAL ED JSD,0.000000
VIRTUAL E KLU,0.000000
VIRTUAL V MAXNORM LOAD,1.001
VIRTUAL V MAXMIN LOAD,1.002
VIRTUAL VB JSD,0.000000
VIRTUAL V KLU,0.000000
VIRTUAL AVGD MAXNORM,1.002
VIRTUAL AVGD MAXMIN,1.004
VIRTUAL AVGDB JSD,0.000000
VIRTUAL AVGD KLU,0.000001
VIRTUAL EC PCT,0.428
VIRTUAL COMMVOL PCT,0.403
VIRTUAL LOCE PCT,0.572
VIRTUAL EC,5997535
VIRTUAL COMMVOL,5652300
VIRTUAL LOCE,8030421
VIRTUAL COMMVOL NORMF,14027955

SAMPLING START,2
SAMPLING END,2
SAMPLING CYCLES,0
SAMPLING EXTRA,0
LP START,3
LP END,124
LP CYCLES,61
TOT MIGRATIONS,20373959

INITIAL MESSAGES,7013978
SAMPLING MESSAGES,14027956
LP MESSAGES,43473059
SHUTDOWN MESSAGES,258185
TOTAL MESSAGES,64773178

INPUT TIME (not included in total),5077
INITIALIZE TIME,2194
SETUP TIME,14
Initializing algorithm time,690
LP time,194017
Avg. LP cycle time,3180
Sampling time,0
Avg. Sampling cycle time,0.0
TOTAL TIME,194707
OUT DEGREE THRESHOLD,2147483647
BETA,0.0
SIGMA,0.0
TAU,0
SAMPLING_ERROR,false
