JOB ID,job_202102081239_0760
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleGD
GRAPH,BerkeleyStan.vertex
VERTICES,685230
REAL EDGES,7600595
VIRTUAL EDGES,13298940
PARITIONS,8
REAL LOADS,843893_1186941_1031559_757361_842837_1452545_685749_799710_
VIRTUAL LOADS,1546703_2209375_1774235_1150912_1419095_2702206_1078639_1417775_
VIRTUAL COUNTS,89525_87724_89864_80836_85234_89855_81363_80829_
REAL KLU,0.014662053
VIRTUAL KLU,0.021891229
VIRTUAL COUNT KLU,4.920948E-4
REAL AVGD KLU,0.022994908
VIRTUAL AVGD KLU,0.036152028

REAL E MAXNORMLOAD,1.529
REAL E MAXMINLOAD,2.118
REAL EB JSD,0.010718
REAL E KLU,0.014662
REAL V MAXNORMLOAD,1.049
REAL V MAXMINLOAD,1.112
REAL VB JSD,0.000370
REAL V KLU,0.000492
REAL AVGD MAXNORM,1.457
REAL AVGD MAXMIN,1.918
REAL AVGDB JSD,0.008070
REAL AVGD KLU,0.022995
REAL EC PCT,0.147
REAL COMMVOL PCT,0.128
REAL LOCE PCT,0.853
REAL EC,1120482
REAL COMMVOL,467203
REAL LOCE,6480113
REAL COMMVOL NORMF,3642641
REAL SCORE,1431650.1511547284
VIRTUAL E MAXNORM LOAD,1.626
VIRTUAL E MAXMIN LOAD,2.505
VIRTUAL ED JSD,0.016081
VIRTUAL E KLU,0.021891
VIRTUAL V MAXNORM LOAD,1.049
VIRTUAL V MAXMIN LOAD,1.112
VIRTUAL VB JSD,0.000370
VIRTUAL V KLU,0.000492
VIRTUAL AVGD MAXNORM,1.550
VIRTUAL AVGD MAXMIN,2.268
VIRTUAL AVGDB JSD,0.012730
VIRTUAL AVGD KLU,0.036152
VIRTUAL EC PCT,0.150
VIRTUAL COMMVOL PCT,0.146
VIRTUAL LOCE PCT,0.850
VIRTUAL EC,1996143
VIRTUAL COMMVOL,587683
VIRTUAL LOCE,11302797
VIRTUAL COMMVOL NORMF,4027957

SAMPLING START,2
SAMPLING END,34
SAMPLING CYCLES,10
SAMPLING EXTRA,1
LP START,35
LP END,70
LP CYCLES,18
TOT MIGRATIONS,1036488

INITIAL MESSAGES,7600595
SAMPLING MESSAGES,41378967
LP MESSAGES,28239418
SHUTDOWN MESSAGES,88981
TOTAL MESSAGES,77307961

INPUT TIME (not included in total),2430
INITIALIZE TIME,2208
SETUP TIME,25
Initializing algorithm time,1887
LP time,10386
Avg. LP cycle time,577
Sampling time,4046
Avg. Sampling cycle time,404.6
TOTAL TIME,16319
OUT DEGREE THRESHOLD,0
BETA,0.2
SIGMA,0.02
TAU,0
SAMPLING_ERROR,false
