JOB ID,job_202102081239_2829
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleHD
GRAPH,RoadItaly.vertex
VERTICES,6686493
REAL EDGES,7013978
VIRTUAL EDGES,14027956
PARITIONS,4
REAL LOADS,1758436_1753962_1746733_1754847_
VIRTUAL LOADS,3513713_3505867_3500289_3508087_
VIRTUAL COUNTS,1672754_1670998_1671076_1671665_
REAL KLU,2.1178773E-6
VIRTUAL KLU,6.7863965E-7
VIRTUAL COUNT KLU,6.3586604E-8
REAL AVGD KLU,2.2523552E-6
VIRTUAL AVGD KLU,5.165174E-7

REAL E MAXNORMLOAD,1.003
REAL E MAXMINLOAD,1.007
REAL EB JSD,0.000001
REAL E KLU,0.000002
REAL V MAXNORMLOAD,1.001
REAL V MAXMINLOAD,1.001
REAL VB JSD,0.000000
REAL V KLU,0.000000
REAL AVGD MAXNORM,1.002
REAL AVGD MAXMIN,1.006
REAL AVGDB JSD,0.000001
REAL AVGD KLU,0.000002
REAL EC PCT,0.425
REAL COMMVOL PCT,0.369
REAL LOCE PCT,0.575
REAL EC,2982675
REAL COMMVOL,2586123
REAL LOCE,4031303
REAL COMMVOL NORMF,7013971
REAL SCORE,1.1426942108264841E7
VIRTUAL E MAXNORM LOAD,1.002
VIRTUAL E MAXMIN LOAD,1.004
VIRTUAL ED JSD,0.000000
VIRTUAL E KLU,0.000001
VIRTUAL V MAXNORM LOAD,1.001
VIRTUAL V MAXMIN LOAD,1.001
VIRTUAL VB JSD,0.000000
VIRTUAL V KLU,0.000000
VIRTUAL AVGD MAXNORM,1.001
VIRTUAL AVGD MAXMIN,1.003
VIRTUAL AVGDB JSD,0.000000
VIRTUAL AVGD KLU,0.000001
VIRTUAL EC PCT,0.432
VIRTUAL COMMVOL PCT,0.376
VIRTUAL LOCE PCT,0.568
VIRTUAL EC,6063656
VIRTUAL COMMVOL,5278424
VIRTUAL LOCE,7964300
VIRTUAL COMMVOL NORMF,14025256

SAMPLING START,2
SAMPLING END,25
SAMPLING CYCLES,7
SAMPLING EXTRA,1
LP START,26
LP END,109
LP CYCLES,42
TOT MIGRATIONS,14370579

INITIAL MESSAGES,7013978
SAMPLING MESSAGES,34131159
LP MESSAGES,33483843
SHUTDOWN MESSAGES,179647
TOTAL MESSAGES,74808627

INPUT TIME (not included in total),4639
INITIALIZE TIME,2196
SETUP TIME,14
Initializing algorithm time,4787
LP time,92477
Avg. LP cycle time,2201
Sampling time,6410
Avg. Sampling cycle time,915.7143
TOTAL TIME,103674
OUT DEGREE THRESHOLD,0
BETA,0.2
SIGMA,0.015
TAU,10
SAMPLING_ERROR,false
