JOB ID,job_202102081239_1935
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleRD
GRAPH,Youtube.vertex
VERTICES,1134890
REAL EDGES,2987624
VIRTUAL EDGES,5975248
PARITIONS,16
REAL LOADS,189543_125277_146487_283500_115551_236458_131902_144340_112606_142161_134459_201508_241051_121639_550060_111082_
VIRTUAL LOADS,366419_274935_322265_544989_259555_443577_282402_288610_252113_297100_292224_409336_467966_266230_968486_239041_
VIRTUAL COUNTS,70482_69806_69837_74241_69371_74212_69616_69991_69132_69832_69560_71952_74143_69003_74299_69413_
REAL KLU,0.045212585
VIRTUAL KLU,0.031781226
VIRTUAL COUNT KLU,1.4328887E-4
REAL AVGD KLU,0.11133114
VIRTUAL AVGD KLU,0.07656776

REAL E MAXNORMLOAD,2.946
REAL E MAXMINLOAD,4.952
REAL EB JSD,0.040560
REAL E KLU,0.045213
REAL V MAXNORMLOAD,1.047
REAL V MAXMINLOAD,1.077
REAL VB JSD,0.000143
REAL V KLU,0.000143
REAL AVGD MAXNORM,2.812
REAL AVGD MAXMIN,4.626
REAL AVGDB JSD,0.036009
REAL AVGD KLU,0.111331
REAL EC PCT,0.484
REAL COMMVOL PCT,0.392
REAL LOCE PCT,0.516
REAL EC,1444739
REAL COMMVOL,549934
REAL LOCE,1542885
REAL COMMVOL NORMF,1402509
REAL SCORE,1916207.6224480297
VIRTUAL E MAXNORM LOAD,2.593
VIRTUAL E MAXMIN LOAD,4.052
VIRTUAL ED JSD,0.028791
VIRTUAL E KLU,0.031781
VIRTUAL V MAXNORM LOAD,1.047
VIRTUAL V MAXMIN LOAD,1.077
VIRTUAL VB JSD,0.000143
VIRTUAL V KLU,0.000143
VIRTUAL AVGD MAXNORM,2.476
VIRTUAL AVGD MAXMIN,3.785
VIRTUAL AVGDB JSD,0.025015
VIRTUAL AVGD KLU,0.076568
VIRTUAL EC PCT,0.483
VIRTUAL COMMVOL PCT,0.425
VIRTUAL LOCE PCT,0.517
VIRTUAL EC,2886364
VIRTUAL COMMVOL,1482850
VIRTUAL LOCE,3088884
VIRTUAL COMMVOL NORMF,3490577

SAMPLING START,2
SAMPLING END,27
SAMPLING CYCLES,8
SAMPLING EXTRA,0
LP START,28
LP END,65
LP CYCLES,19
TOT MIGRATIONS,1820820

INITIAL MESSAGES,2987624
SAMPLING MESSAGES,11644752
LP MESSAGES,16264878
SHUTDOWN MESSAGES,61396
TOTAL MESSAGES,30958650

INPUT TIME (not included in total),2974
INITIALIZE TIME,2218
SETUP TIME,16
Initializing algorithm time,438
LP time,20083
Avg. LP cycle time,1057
Sampling time,3962
Avg. Sampling cycle time,495.25
TOTAL TIME,24483
OUT DEGREE THRESHOLD,0
BETA,0.1
SIGMA,0.015
TAU,5
SAMPLING_ERROR,false
