JOB ID,job_202102081239_1082
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleRD
GRAPH,RoadCanada.vertex
VERTICES,1965206
REAL EDGES,5533214
VIRTUAL EDGES,5533214
PARITIONS,4
REAL LOADS,1387748_1388513_1375787_1381166_
VIRTUAL LOADS,1387748_1388513_1375787_1381166_
VIRTUAL COUNTS,491957_491567_490500_491182_
REAL KLU,5.0895515E-6
VIRTUAL KLU,5.0895515E-6
VIRTUAL COUNT KLU,4.3220697E-7
REAL AVGD KLU,3.7650602E-6
VIRTUAL AVGD KLU,3.7650602E-6

REAL E MAXNORMLOAD,1.004
REAL E MAXMINLOAD,1.009
REAL EB JSD,0.000003
REAL E KLU,0.000005
REAL V MAXNORMLOAD,1.001
REAL V MAXMINLOAD,1.003
REAL VB JSD,0.000000
REAL V KLU,0.000000
REAL AVGD MAXNORM,1.003
REAL AVGD MAXMIN,1.007
REAL AVGDB JSD,0.000001
REAL AVGD KLU,0.000004
REAL EC PCT,0.430
REAL COMMVOL PCT,0.355
REAL LOCE PCT,0.570
REAL EC,2380436
REAL COMMVOL,1958124
REAL LOCE,3152778
REAL COMMVOL NORMF,5516959
REAL SCORE,3324511.4719081842
VIRTUAL E MAXNORM LOAD,1.004
VIRTUAL E MAXMIN LOAD,1.009
VIRTUAL ED JSD,0.000003
VIRTUAL E KLU,0.000005
VIRTUAL V MAXNORM LOAD,1.001
VIRTUAL V MAXMIN LOAD,1.003
VIRTUAL VB JSD,0.000000
VIRTUAL V KLU,0.000000
VIRTUAL AVGD MAXNORM,1.003
VIRTUAL AVGD MAXMIN,1.007
VIRTUAL AVGDB JSD,0.000001
VIRTUAL AVGD KLU,0.000004
VIRTUAL EC PCT,0.430
VIRTUAL COMMVOL PCT,0.355
VIRTUAL LOCE PCT,0.570
VIRTUAL EC,2380436
VIRTUAL COMMVOL,1958124
VIRTUAL LOCE,3152778
VIRTUAL COMMVOL NORMF,5516959

SAMPLING START,2
SAMPLING END,15
SAMPLING CYCLES,4
SAMPLING EXTRA,1
LP START,16
LP END,57
LP CYCLES,21
TOT MIGRATIONS,3184949

INITIAL MESSAGES,5533214
SAMPLING MESSAGES,7576195
LP MESSAGES,10192438
SHUTDOWN MESSAGES,127783
TOTAL MESSAGES,23429630

INPUT TIME (not included in total),3361
INITIALIZE TIME,2198
SETUP TIME,16
Initializing algorithm time,603
LP time,15600
Avg. LP cycle time,742
Sampling time,3098
Avg. Sampling cycle time,774.5
TOTAL TIME,19301
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.02
TAU,15
SAMPLING_ERROR,false
