JOB ID,job_202102081239_0634
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleGD
GRAPH,RoadCanada.vertex
VERTICES,1965206
REAL EDGES,5533214
VIRTUAL EDGES,5533214
PARITIONS,8
REAL LOADS,692007_693748_689939_692962_691724_691220_691582_690032_
VIRTUAL LOADS,692007_693748_689939_692962_691724_691220_691582_690032_
VIRTUAL COUNTS,245689_245762_245400_245799_246180_245115_245672_245589_
REAL KLU,7.5330365E-7
VIRTUAL KLU,7.5330365E-7
VIRTUAL COUNT KLU,3.3376924E-7
REAL AVGD KLU,1.3487602E-6
VIRTUAL AVGD KLU,1.3487602E-6

REAL E MAXNORMLOAD,1.003
REAL E MAXMINLOAD,1.006
REAL EB JSD,0.000001
REAL E KLU,0.000001
REAL V MAXNORMLOAD,1.002
REAL V MAXMINLOAD,1.004
REAL VB JSD,0.000000
REAL V KLU,0.000000
REAL AVGD MAXNORM,1.003
REAL AVGD MAXMIN,1.005
REAL AVGDB JSD,0.000000
REAL AVGD KLU,0.000001
REAL EC PCT,0.474
REAL COMMVOL PCT,0.429
REAL LOCE PCT,0.526
REAL EC,2623896
REAL COMMVOL,2372780
REAL LOCE,2909318
REAL COMMVOL NORMF,5533205
REAL SCORE,3313598.8750905525
VIRTUAL E MAXNORM LOAD,1.003
VIRTUAL E MAXMIN LOAD,1.006
VIRTUAL ED JSD,0.000001
VIRTUAL E KLU,0.000001
VIRTUAL V MAXNORM LOAD,1.002
VIRTUAL V MAXMIN LOAD,1.004
VIRTUAL VB JSD,0.000000
VIRTUAL V KLU,0.000000
VIRTUAL AVGD MAXNORM,1.003
VIRTUAL AVGD MAXMIN,1.005
VIRTUAL AVGDB JSD,0.000000
VIRTUAL AVGD KLU,0.000001
VIRTUAL EC PCT,0.474
VIRTUAL COMMVOL PCT,0.429
VIRTUAL LOCE PCT,0.526
VIRTUAL EC,2623896
VIRTUAL COMMVOL,2372780
VIRTUAL LOCE,2909318
VIRTUAL COMMVOL NORMF,5533205

SAMPLING START,2
SAMPLING END,28
SAMPLING CYCLES,8
SAMPLING EXTRA,1
LP START,29
LP END,82
LP CYCLES,27
TOT MIGRATIONS,3707715

INITIAL MESSAGES,5533214
SAMPLING MESSAGES,12864978
LP MESSAGES,11834342
SHUTDOWN MESSAGES,130919
TOTAL MESSAGES,30363453

INPUT TIME (not included in total),3416
INITIALIZE TIME,2226
SETUP TIME,17
Initializing algorithm time,2427
LP time,27168
Avg. LP cycle time,1006
Sampling time,3529
Avg. Sampling cycle time,441.125
TOTAL TIME,33124
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.01
TAU,0
SAMPLING_ERROR,false
