JOB ID,job_202102081239_2352
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleHD
GRAPH,Youtube.vertex
VERTICES,1134890
REAL EDGES,2987624
VIRTUAL EDGES,5975248
PARITIONS,4
REAL LOADS,746502_1144415_499335_597372_
VIRTUAL LOADS,1540248_2078824_1096754_1259422_
VIRTUAL COUNTS,278087_297007_275713_284083_
REAL KLU,0.037040863
VIRTUAL KLU,0.021768041
VIRTUAL COUNT KLU,3.031643E-4
REAL AVGD KLU,0.04294029
VIRTUAL AVGD KLU,0.024188865

REAL E MAXNORMLOAD,1.532
REAL E MAXMINLOAD,2.292
REAL EB JSD,0.018151
REAL E KLU,0.037041
REAL V MAXNORMLOAD,1.047
REAL V MAXMINLOAD,1.077
REAL VB JSD,0.000151
REAL V KLU,0.000303
REAL AVGD MAXNORM,1.464
REAL AVGD MAXMIN,2.128
REAL AVGDB JSD,0.015245
REAL AVGD KLU,0.042940
REAL EC PCT,0.305
REAL COMMVOL PCT,0.292
REAL LOCE PCT,0.695
REAL EC,911055
REAL COMMVOL,248665
REAL LOCE,2076569
REAL COMMVOL NORMF,850988
REAL SCORE,1950868.8069008493
VIRTUAL E MAXNORM LOAD,1.392
VIRTUAL E MAXMIN LOAD,1.895
VIRTUAL ED JSD,0.010745
VIRTUAL E KLU,0.021768
VIRTUAL V MAXNORM LOAD,1.047
VIRTUAL V MAXMIN LOAD,1.077
VIRTUAL VB JSD,0.000151
VIRTUAL V KLU,0.000303
VIRTUAL AVGD MAXNORM,1.329
VIRTUAL AVGD MAXMIN,1.760
VIRTUAL AVGDB JSD,0.008653
VIRTUAL AVGD KLU,0.024189
VIRTUAL EC PCT,0.304
VIRTUAL COMMVOL PCT,0.330
VIRTUAL LOCE PCT,0.696
VIRTUAL EC,1817982
VIRTUAL COMMVOL,749638
VIRTUAL LOCE,4157266
VIRTUAL COMMVOL NORMF,2274609

SAMPLING START,2
SAMPLING END,25
SAMPLING CYCLES,7
SAMPLING EXTRA,0
LP START,26
LP END,63
LP CYCLES,19
TOT MIGRATIONS,1715406

INITIAL MESSAGES,2987624
SAMPLING MESSAGES,18817346
LP MESSAGES,15431339
SHUTDOWN MESSAGES,52375
TOTAL MESSAGES,37288684

INPUT TIME (not included in total),2770
INITIALIZE TIME,2186
SETUP TIME,15
Initializing algorithm time,1955
LP time,10256
Avg. LP cycle time,539
Sampling time,3029
Avg. Sampling cycle time,432.7143
TOTAL TIME,15240
OUT DEGREE THRESHOLD,0
BETA,0.2
SIGMA,0.015
TAU,15
SAMPLING_ERROR,false
