JOB ID,job_202102241051_0111
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleCC
GRAPH,RoadCanada.vertex
VERTICES,1965206
REAL EDGES,5533214
VIRTUAL EDGES,5533214
PARITIONS,16
REAL LOADS,345092_346615_347650_345459_346066_344368_345469_344781_346572_343783_346827_346138_347324_344189_345768_347113_
VIRTUAL LOADS,345092_346615_347650_345459_346066_344368_345469_344781_346572_343783_346827_346138_347324_344189_345768_347113_
VIRTUAL COUNTS,122545_123193_123317_122580_123052_122410_122783_122315_123123_122151_123061_122890_123245_122408_122875_123258_
REAL KLU,1.9266156E-6
VIRTUAL KLU,1.9266156E-6
VIRTUAL COUNT KLU,1.6029245E-6
REAL AVGD KLU,3.479184E-7
VIRTUAL AVGD KLU,3.479184E-7

REAL E MAXNORMLOAD,1.005
REAL E MAXMINLOAD,1.011
REAL EB JSD,0.000002
REAL E KLU,0.000002
REAL V MAXNORMLOAD,1.004
REAL V MAXMINLOAD,1.010
REAL VB JSD,0.000002
REAL V KLU,0.000002
REAL AVGD MAXNORM,1.001
REAL AVGD MAXMIN,1.003
REAL AVGDB JSD,0.000000
REAL AVGD KLU,0.000000
REAL EC PCT,0.615
REAL COMMVOL PCT,0.574
REAL LOCE PCT,0.385
REAL EC,3400423
REAL COMMVOL,3178182
REAL LOCE,2132791
REAL COMMVOL NORMF,5533214
REAL SCORE,3002643.184812935
VIRTUAL E MAXNORM LOAD,1.005
VIRTUAL E MAXMIN LOAD,1.011
VIRTUAL ED JSD,0.000002
VIRTUAL E KLU,0.000002
VIRTUAL V MAXNORM LOAD,1.004
VIRTUAL V MAXMIN LOAD,1.010
VIRTUAL VB JSD,0.000002
VIRTUAL V KLU,0.000002
VIRTUAL AVGD MAXNORM,1.001
VIRTUAL AVGD MAXMIN,1.003
VIRTUAL AVGDB JSD,0.000000
VIRTUAL AVGD KLU,0.000000
VIRTUAL EC PCT,0.615
VIRTUAL COMMVOL PCT,0.574
VIRTUAL LOCE PCT,0.385
VIRTUAL EC,3400423
VIRTUAL COMMVOL,3178182
VIRTUAL LOCE,2132791
VIRTUAL COMMVOL NORMF,5533214

SAMPLING START,2
SAMPLING END,23
SAMPLING CYCLES,6
SAMPLING EXTRA,1
LP START,24
LP END,63
LP CYCLES,20
TOT MIGRATIONS,2680804

INITIAL MESSAGES,5533214
SAMPLING MESSAGES,18524258
LP MESSAGES,8668103
SHUTDOWN MESSAGES,16241
TOTAL MESSAGES,32741816

INPUT TIME (not included in total),3511
INITIALIZE TIME,2193
SETUP TIME,18
Initializing algorithm time,1790
LP time,34412
Avg. LP cycle time,1720
Sampling time,5447
Avg. Sampling cycle time,907.8333
TOTAL TIME,41649
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.01
TAU,15
SAMPLING_ERROR,false
