JOB ID,job_202102241051_0129
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleCC
GRAPH,RoadCanada.vertex
VERTICES,1965206
REAL EDGES,5533214
VIRTUAL EDGES,5533214
PARITIONS,16
REAL LOADS,344332_345227_346434_343491_345029_345982_346284_347888_346660_345856_346839_346699_345381_346658_345389_345065_
VIRTUAL LOADS,344332_345227_346434_343491_345029_345982_346284_347888_346660_345856_346839_346699_345381_346658_345389_345065_
VIRTUAL COUNTS,122354_122617_122832_122206_122810_122933_122884_123526_123312_122632_123148_123014_122735_123125_122704_122374_
REAL KLU,1.6666228E-6
VIRTUAL KLU,1.6666228E-6
VIRTUAL COUNT KLU,1.4086862E-6
REAL AVGD KLU,6.436275E-7
VIRTUAL AVGD KLU,6.436275E-7

REAL E MAXNORMLOAD,1.006
REAL E MAXMINLOAD,1.013
REAL EB JSD,0.000002
REAL E KLU,0.000002
REAL V MAXNORMLOAD,1.006
REAL V MAXMINLOAD,1.011
REAL VB JSD,0.000001
REAL V KLU,0.000001
REAL AVGD MAXNORM,1.002
REAL AVGD MAXMIN,1.004
REAL AVGDB JSD,0.000000
REAL AVGD KLU,0.000001
REAL EC PCT,0.616
REAL COMMVOL PCT,0.575
REAL LOCE PCT,0.384
REAL EC,3409593
REAL COMMVOL,3180302
REAL LOCE,2123621
REAL COMMVOL NORMF,5533214
REAL SCORE,2997359.2877890836
VIRTUAL E MAXNORM LOAD,1.006
VIRTUAL E MAXMIN LOAD,1.013
VIRTUAL ED JSD,0.000002
VIRTUAL E KLU,0.000002
VIRTUAL V MAXNORM LOAD,1.006
VIRTUAL V MAXMIN LOAD,1.011
VIRTUAL VB JSD,0.000001
VIRTUAL V KLU,0.000001
VIRTUAL AVGD MAXNORM,1.002
VIRTUAL AVGD MAXMIN,1.004
VIRTUAL AVGDB JSD,0.000000
VIRTUAL AVGD KLU,0.000001
VIRTUAL EC PCT,0.616
VIRTUAL COMMVOL PCT,0.575
VIRTUAL LOCE PCT,0.384
VIRTUAL EC,3409593
VIRTUAL COMMVOL,3180302
VIRTUAL LOCE,2123621
VIRTUAL COMMVOL NORMF,5533214

SAMPLING START,2
SAMPLING END,20
SAMPLING CYCLES,5
SAMPLING EXTRA,1
LP START,21
LP END,58
LP CYCLES,19
TOT MIGRATIONS,2666115

INITIAL MESSAGES,5533214
SAMPLING MESSAGES,18564536
LP MESSAGES,8631472
SHUTDOWN MESSAGES,16961
TOTAL MESSAGES,32746183

INPUT TIME (not included in total),3422
INITIALIZE TIME,2234
SETUP TIME,18
Initializing algorithm time,1802
LP time,33307
Avg. LP cycle time,1753
Sampling time,5139
Avg. Sampling cycle time,1027.8
TOTAL TIME,40248
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.015
TAU,10
SAMPLING_ERROR,false
