JOB ID,job_202102250107_0133
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleCC
GRAPH,RoadItaly.vertex
VERTICES,6686493
REAL EDGES,7013978
VIRTUAL EDGES,14027956
PARITIONS,4
REAL LOADS,1755566_1747968_1752977_1757467_
VIRTUAL LOADS,3508872_3500837_3506927_3511320_
VIRTUAL COUNTS,1670886_1671360_1671386_1672861_
REAL KLU,1.4926821E-6
VIRTUAL KLU,4.4111448E-7
VIRTUAL COUNT KLU,7.101825E-8
REAL AVGD KLU,1.7443506E-6
VIRTUAL AVGD KLU,4.7103026E-7

REAL E MAXNORMLOAD,1.002
REAL E MAXMINLOAD,1.005
REAL EB JSD,0.000001
REAL E KLU,0.000001
REAL V MAXNORMLOAD,1.001
REAL V MAXMINLOAD,1.001
REAL VB JSD,0.000000
REAL V KLU,0.000000
REAL AVGD MAXNORM,1.002
REAL AVGD MAXMIN,1.005
REAL AVGDB JSD,0.000001
REAL AVGD KLU,0.000002
REAL EC PCT,0.425
REAL COMMVOL PCT,0.368
REAL LOCE PCT,0.575
REAL EC,2982495
REAL COMMVOL,2579617
REAL LOCE,4031483
REAL COMMVOL NORMF,7013971
REAL SCORE,1.142334208971681E7
VIRTUAL E MAXNORM LOAD,1.001
VIRTUAL E MAXMIN LOAD,1.003
VIRTUAL ED JSD,0.000000
VIRTUAL E KLU,0.000000
VIRTUAL V MAXNORM LOAD,1.001
VIRTUAL V MAXMIN LOAD,1.001
VIRTUAL VB JSD,0.000000
VIRTUAL V KLU,0.000000
VIRTUAL AVGD MAXNORM,1.001
VIRTUAL AVGD MAXMIN,1.003
VIRTUAL AVGDB JSD,0.000000
VIRTUAL AVGD KLU,0.000000
VIRTUAL EC PCT,0.433
VIRTUAL COMMVOL PCT,0.377
VIRTUAL LOCE PCT,0.567
VIRTUAL EC,6069937
VIRTUAL COMMVOL,5292011
VIRTUAL LOCE,7958019
VIRTUAL COMMVOL NORMF,14025256

SAMPLING START,2
SAMPLING END,29
SAMPLING CYCLES,9
SAMPLING EXTRA,0
LP START,30
LP END,111
LP CYCLES,41
TOT MIGRATIONS,14393254

INITIAL MESSAGES,7013978
SAMPLING MESSAGES,46631954
LP MESSAGES,32676324
SHUTDOWN MESSAGES,186252
TOTAL MESSAGES,86508508

INPUT TIME (not included in total),4989
INITIALIZE TIME,2182
SETUP TIME,17
Initializing algorithm time,3156
LP time,93227
Avg. LP cycle time,2273
Sampling time,14078
Avg. Sampling cycle time,1564.2222
TOTAL TIME,110461
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.015
TAU,15
SAMPLING_ERROR,false
