JOB ID,job_202102241051_0096
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleCC
GRAPH,RoadCanada.vertex
VERTICES,1965206
REAL EDGES,5533214
VIRTUAL EDGES,5533214
PARITIONS,4
REAL LOADS,1385585_1376980_1381241_1389408_
VIRTUAL LOADS,1385585_1376980_1381241_1389408_
VIRTUAL COUNTS,492835_490132_489761_492478_
REAL KLU,4.086209E-6
VIRTUAL KLU,4.086209E-6
VIRTUAL COUNT KLU,2.7929718E-6
REAL AVGD KLU,1.7190501E-6
VIRTUAL AVGD KLU,1.7190501E-6

REAL E MAXNORMLOAD,1.004
REAL E MAXMINLOAD,1.009
REAL EB JSD,0.000002
REAL E KLU,0.000004
REAL V MAXNORMLOAD,1.003
REAL V MAXMINLOAD,1.006
REAL VB JSD,0.000001
REAL V KLU,0.000003
REAL AVGD MAXNORM,1.002
REAL AVGD MAXMIN,1.004
REAL AVGDB JSD,0.000001
REAL AVGD KLU,0.000002
REAL EC PCT,0.421
REAL COMMVOL PCT,0.350
REAL LOCE PCT,0.579
REAL EC,2328214
REAL COMMVOL,1933609
REAL LOCE,3205000
REAL COMMVOL NORMF,5516959
REAL SCORE,3337667.287707992
VIRTUAL E MAXNORM LOAD,1.004
VIRTUAL E MAXMIN LOAD,1.009
VIRTUAL ED JSD,0.000002
VIRTUAL E KLU,0.000004
VIRTUAL V MAXNORM LOAD,1.003
VIRTUAL V MAXMIN LOAD,1.006
VIRTUAL VB JSD,0.000001
VIRTUAL V KLU,0.000003
VIRTUAL AVGD MAXNORM,1.002
VIRTUAL AVGD MAXMIN,1.004
VIRTUAL AVGDB JSD,0.000001
VIRTUAL AVGD KLU,0.000002
VIRTUAL EC PCT,0.421
VIRTUAL COMMVOL PCT,0.350
VIRTUAL LOCE PCT,0.579
VIRTUAL EC,2328214
VIRTUAL COMMVOL,1933609
VIRTUAL LOCE,3205000
VIRTUAL COMMVOL NORMF,5516959

SAMPLING START,2
SAMPLING END,26
SAMPLING CYCLES,7
SAMPLING EXTRA,1
LP START,27
LP END,72
LP CYCLES,23
TOT MIGRATIONS,3382249

INITIAL MESSAGES,5533214
SAMPLING MESSAGES,18525157
LP MESSAGES,10784928
SHUTDOWN MESSAGES,158756
TOTAL MESSAGES,35002055

INPUT TIME (not included in total),3523
INITIALIZE TIME,2217
SETUP TIME,21
Initializing algorithm time,1646
LP time,18552
Avg. LP cycle time,806
Sampling time,6107
Avg. Sampling cycle time,872.4286
TOTAL TIME,26305
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.01
TAU,10
SAMPLING_ERROR,false
