JOB ID,job_202102241051_0015
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleCC
GRAPH,RoadCanada.vertex
VERTICES,1965206
REAL EDGES,5533214
VIRTUAL EDGES,5533214
PARITIONS,4
REAL LOADS,1383401_1382764_1379920_1387129_
VIRTUAL LOADS,1383401_1382764_1379920_1387129_
VIRTUAL COUNTS,490893_491059_490337_492917_
REAL KLU,1.2430195E-6
VIRTUAL KLU,1.2430195E-6
VIRTUAL COUNT KLU,1.4059196E-6
REAL AVGD KLU,1.6636398E-7
VIRTUAL AVGD KLU,1.6636398E-7

REAL E MAXNORMLOAD,1.003
REAL E MAXMINLOAD,1.005
REAL EB JSD,0.000001
REAL E KLU,0.000001
REAL V MAXNORMLOAD,1.003
REAL V MAXMINLOAD,1.005
REAL VB JSD,0.000001
REAL V KLU,0.000001
REAL AVGD MAXNORM,1.001
REAL AVGD MAXMIN,1.001
REAL AVGDB JSD,0.000000
REAL AVGD KLU,0.000000
REAL EC PCT,0.416
REAL COMMVOL PCT,0.349
REAL LOCE PCT,0.584
REAL EC,2302917
REAL COMMVOL,1923133
REAL LOCE,3230297
REAL COMMVOL NORMF,5516959
REAL SCORE,3347234.4697405156
VIRTUAL E MAXNORM LOAD,1.003
VIRTUAL E MAXMIN LOAD,1.005
VIRTUAL ED JSD,0.000001
VIRTUAL E KLU,0.000001
VIRTUAL V MAXNORM LOAD,1.003
VIRTUAL V MAXMIN LOAD,1.005
VIRTUAL VB JSD,0.000001
VIRTUAL V KLU,0.000001
VIRTUAL AVGD MAXNORM,1.001
VIRTUAL AVGD MAXMIN,1.001
VIRTUAL AVGDB JSD,0.000000
VIRTUAL AVGD KLU,0.000000
VIRTUAL EC PCT,0.416
VIRTUAL COMMVOL PCT,0.349
VIRTUAL LOCE PCT,0.584
VIRTUAL EC,2302917
VIRTUAL COMMVOL,1923133
VIRTUAL LOCE,3230297
VIRTUAL COMMVOL NORMF,5516959

SAMPLING START,2
SAMPLING END,26
SAMPLING CYCLES,7
SAMPLING EXTRA,1
LP START,27
LP END,74
LP CYCLES,24
TOT MIGRATIONS,3583212

INITIAL MESSAGES,5533214
SAMPLING MESSAGES,17919073
LP MESSAGES,11099770
SHUTDOWN MESSAGES,169662
TOTAL MESSAGES,34721719

INPUT TIME (not included in total),3347
INITIALIZE TIME,2184
SETUP TIME,19
Initializing algorithm time,1638
LP time,19321
Avg. LP cycle time,805
Sampling time,5796
Avg. Sampling cycle time,828.0
TOTAL TIME,26755
OUT DEGREE THRESHOLD,0
BETA,0.1
SIGMA,0.01
TAU,10
SAMPLING_ERROR,false
