JOB ID,job_202102241051_0055
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleCC
GRAPH,RoadCanada.vertex
VERTICES,1965206
REAL EDGES,5533214
VIRTUAL EDGES,5533214
PARITIONS,16
REAL LOADS,346131_347514_344880_344338_345336_346186_345672_346352_344641_344268_349106_344647_346818_344862_345652_346811_
VIRTUAL LOADS,346131_347514_344880_344338_345336_346186_345672_346352_344641_344268_349106_344647_346818_344862_345652_346811_
VIRTUAL COUNTS,122827_123181_122519_122444_122575_122980_122621_122916_122606_122300_123763_122597_123203_122597_122902_123175_
REAL KLU,2.4113685E-6
VIRTUAL KLU,2.4113685E-6
VIRTUAL COUNT KLU,1.5531244E-6
REAL AVGD KLU,6.0706736E-7
VIRTUAL AVGD KLU,6.0706736E-7

REAL E MAXNORMLOAD,1.009
REAL E MAXMINLOAD,1.014
REAL EB JSD,0.000002
REAL E KLU,0.000002
REAL V MAXNORMLOAD,1.008
REAL V MAXMINLOAD,1.012
REAL VB JSD,0.000002
REAL V KLU,0.000002
REAL AVGD MAXNORM,1.002
REAL AVGD MAXMIN,1.004
REAL AVGDB JSD,0.000000
REAL AVGD KLU,0.000001
REAL EC PCT,0.617
REAL COMMVOL PCT,0.579
REAL LOCE PCT,0.383
REAL EC,3413236
REAL COMMVOL,3201902
REAL LOCE,2119978
REAL COMMVOL NORMF,5533214
REAL SCORE,2995911.6104080705
VIRTUAL E MAXNORM LOAD,1.009
VIRTUAL E MAXMIN LOAD,1.014
VIRTUAL ED JSD,0.000002
VIRTUAL E KLU,0.000002
VIRTUAL V MAXNORM LOAD,1.008
VIRTUAL V MAXMIN LOAD,1.012
VIRTUAL VB JSD,0.000002
VIRTUAL V KLU,0.000002
VIRTUAL AVGD MAXNORM,1.002
VIRTUAL AVGD MAXMIN,1.004
VIRTUAL AVGDB JSD,0.000000
VIRTUAL AVGD KLU,0.000001
VIRTUAL EC PCT,0.617
VIRTUAL COMMVOL PCT,0.579
VIRTUAL LOCE PCT,0.383
VIRTUAL EC,3413236
VIRTUAL COMMVOL,3201902
VIRTUAL LOCE,2119978
VIRTUAL COMMVOL NORMF,5533214

SAMPLING START,2
SAMPLING END,20
SAMPLING CYCLES,5
SAMPLING EXTRA,1
LP START,21
LP END,60
LP CYCLES,20
TOT MIGRATIONS,2702188

INITIAL MESSAGES,5533214
SAMPLING MESSAGES,17941713
LP MESSAGES,8439901
SHUTDOWN MESSAGES,16410
TOTAL MESSAGES,31931238

INPUT TIME (not included in total),3451
INITIALIZE TIME,2253
SETUP TIME,18
Initializing algorithm time,1875
LP time,34744
Avg. LP cycle time,1737
Sampling time,4724
Avg. Sampling cycle time,944.8
TOTAL TIME,41343
OUT DEGREE THRESHOLD,0
BETA,0.1
SIGMA,0.015
TAU,15
SAMPLING_ERROR,false
