JOB ID,job_202102250107_0227
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleCC
GRAPH,RoadItaly.vertex
VERTICES,6686493
REAL EDGES,7013978
VIRTUAL EDGES,14027956
PARITIONS,16
REAL LOADS,435602_439615_439619_435381_437148_438907_436772_440557_440367_438641_437069_434918_438521_439016_441005_440840_
VIRTUAL LOADS,871185_879452_878994_870649_873887_877433_873373_880773_882870_877430_873710_869067_876555_877817_883129_881632_
VIRTUAL COUNTS,415183_418443_418558_415079_417021_418038_415972_419758_421185_418272_416070_414933_417642_418561_421350_420428_
REAL KLU,3.5196874E-6
VIRTUAL KLU,4.234034E-6
VIRTUAL COUNT KLU,4.252621E-6
REAL AVGD KLU,8.143392E-7
VIRTUAL AVGD KLU,3.8268172E-7

REAL E MAXNORMLOAD,1.006
REAL E MAXMINLOAD,1.014
REAL EB JSD,0.000004
REAL E KLU,0.000004
REAL V MAXNORMLOAD,1.008
REAL V MAXMINLOAD,1.015
REAL VB JSD,0.000004
REAL V KLU,0.000004
REAL AVGD MAXNORM,1.002
REAL AVGD MAXMIN,1.005
REAL AVGDB JSD,0.000000
REAL AVGD KLU,0.000001
REAL EC PCT,0.381
REAL COMMVOL PCT,0.364
REAL LOCE PCT,0.619
REAL EC,2675057
REAL COMMVOL,2555155
REAL LOCE,4338921
REAL COMMVOL NORMF,7013978
REAL SCORE,1.2430184225304293E7
VIRTUAL E MAXNORM LOAD,1.007
VIRTUAL E MAXMIN LOAD,1.016
VIRTUAL ED JSD,0.000004
VIRTUAL E KLU,0.000004
VIRTUAL V MAXNORM LOAD,1.008
VIRTUAL V MAXMIN LOAD,1.015
VIRTUAL VB JSD,0.000004
VIRTUAL V KLU,0.000004
VIRTUAL AVGD MAXNORM,1.002
VIRTUAL AVGD MAXMIN,1.003
VIRTUAL AVGDB JSD,0.000000
VIRTUAL AVGD KLU,0.000000
VIRTUAL EC PCT,0.399
VIRTUAL COMMVOL PCT,0.380
VIRTUAL LOCE PCT,0.601
VIRTUAL EC,5591976
VIRTUAL COMMVOL,5335094
VIRTUAL LOCE,8435980
VIRTUAL COMMVOL NORMF,14027956

SAMPLING START,2
SAMPLING END,26
SAMPLING CYCLES,7
SAMPLING EXTRA,1
LP START,27
LP END,182
LP CYCLES,78
TOT MIGRATIONS,25579588

INITIAL MESSAGES,7013978
SAMPLING MESSAGES,48086477
LP MESSAGES,56919254
SHUTDOWN MESSAGES,286076
TOTAL MESSAGES,112305785

INPUT TIME (not included in total),4969
INITIALIZE TIME,2223
SETUP TIME,18
Initializing algorithm time,3985
LP time,407177
Avg. LP cycle time,5220
Sampling time,13338
Avg. Sampling cycle time,1905.4286
TOTAL TIME,424500
OUT DEGREE THRESHOLD,0
BETA,0.2
SIGMA,0.02
TAU,5
SAMPLING_ERROR,false
