JOB ID,job_202101261615_0079
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,1
ALGORITHM,InitializeSampleRD
GRAPH,testfile.txt
VERTICES,3783
REAL EDGES,24186
VIRTUAL EDGES,28248
PARITIONS,8
REAL LOADS,3018_3072_3044_2841_2932_2993_3143_3143_
VIRTUAL LOADS,3825_3526_3586_3260_3323_3486_3714_3528_
VIRTUAL COUNTS,431_484_466_524_615_446_452_365_
REAL KLU,2.4453545E-4
VIRTUAL KLU,5.8258476E-4
VIRTUAL COUNT KLU,0.0049402574
REAL AVGD KLU,0.01334882
VIRTUAL AVGD KLU,0.014383187

REAL E MAXNORMLOAD,1.040
REAL E MAXMINLOAD,1.106
REAL EB JSD,0.000184
REAL E KLU,0.000245
REAL V MAXNORMLOAD,1.301
REAL V MAXMINLOAD,1.685
REAL VB JSD,0.003675
REAL V KLU,0.004940
REAL AVGD MAXNORM,1.347
REAL AVGD MAXMIN,1.806
REAL AVGDB JSD,0.004833
REAL AVGD KLU,0.013349
REAL EC PCT,0.580
REAL COMMVOL PCT,0.485
REAL LOCE PCT,0.420
REAL EC,14035
REAL COMMVOL,5527
REAL LOCE,10151
REAL COMMVOL NORMF,11400
REAL SCORE,2187.423021341926
VIRTUAL E MAXNORM LOAD,1.083
VIRTUAL E MAXMIN LOAD,1.173
VIRTUAL ED JSD,0.000437
VIRTUAL E KLU,0.000583
VIRTUAL V MAXNORM LOAD,1.301
VIRTUAL V MAXMIN LOAD,1.685
VIRTUAL VB JSD,0.003675
VIRTUAL V KLU,0.004940
VIRTUAL AVGD MAXNORM,1.294
VIRTUAL AVGD MAXMIN,1.789
VIRTUAL AVGDB JSD,0.005265
VIRTUAL AVGD KLU,0.014383
VIRTUAL EC PCT,0.579
VIRTUAL COMMVOL PCT,0.507
VIRTUAL LOCE PCT,0.421
VIRTUAL EC,16367
VIRTUAL COMMVOL,6606
VIRTUAL LOCE,11881
VIRTUAL COMMVOL NORMF,13033

SAMPLING START,2
SAMPLING END,21
SAMPLING CYCLES,6
SAMPLING EXTRA,0
LP START,22
LP END,73
LP CYCLES,26
TOT MIGRATIONS,5660

INITIAL MESSAGES,24186
SAMPLING MESSAGES,58973
LP MESSAGES,77875
SHUTDOWN MESSAGES,1462
TOTAL MESSAGES,162496

INPUT TIME (not included in total),277
INITIALIZE TIME,156
SETUP TIME,12
Initializing algorithm time,39
LP time,1413
Avg. LP cycle time,54
Sampling time,349
Avg. Sampling cycle time,58.166668
TOTAL TIME,1801
OUT DEGREE THRESHOLD,0
BETA,658
SIGMA,66
TAU,10
SAMPLING_ERROR,false
