JOB ID,job_202101261615_0048
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,1
ALGORITHM,InitializeSampleRD
GRAPH,testfile.txt
VERTICES,3783
REAL EDGES,24186
VIRTUAL EDGES,28248
PARITIONS,4
REAL LOADS,6043_5662_6154_6327_
VIRTUAL LOADS,6904_6783_7235_7326_
VIRTUAL COUNTS,992_1175_834_782_
REAL KLU,5.9208355E-4
VIRTUAL KLU,3.662473E-4
VIRTUAL COUNT KLU,0.009313476
REAL AVGD KLU,0.018452844
VIRTUAL AVGD KLU,0.017197574

REAL E MAXNORMLOAD,1.046
REAL E MAXMINLOAD,1.117
REAL EB JSD,0.000297
REAL E KLU,0.000592
REAL V MAXNORMLOAD,1.242
REAL V MAXMINLOAD,1.503
REAL VB JSD,0.004624
REAL V KLU,0.009313
REAL AVGD MAXNORM,1.266
REAL AVGD MAXMIN,1.679
REAL AVGDB JSD,0.006756
REAL AVGD KLU,0.018453
REAL EC PCT,0.432
REAL COMMVOL PCT,0.406
REAL LOCE PCT,0.568
REAL EC,10452
REAL COMMVOL,3313
REAL LOCE,13734
REAL COMMVOL NORMF,8154
REAL SCORE,2476.1629981631486
VIRTUAL E MAXNORM LOAD,1.037
VIRTUAL E MAXMIN LOAD,1.080
VIRTUAL ED JSD,0.000183
VIRTUAL E KLU,0.000366
VIRTUAL V MAXNORM LOAD,1.242
VIRTUAL V MAXMIN LOAD,1.503
VIRTUAL VB JSD,0.004624
VIRTUAL V KLU,0.009313
VIRTUAL AVGD MAXNORM,1.255
VIRTUAL AVGD MAXMIN,1.623
VIRTUAL AVGDB JSD,0.006273
VIRTUAL AVGD KLU,0.017198
VIRTUAL EC PCT,0.433
VIRTUAL COMMVOL PCT,0.430
VIRTUAL LOCE PCT,0.567
VIRTUAL EC,12226
VIRTUAL COMMVOL,4010
VIRTUAL LOCE,16022
VIRTUAL COMMVOL NORMF,9333

SAMPLING START,2
SAMPLING END,21
SAMPLING CYCLES,6
SAMPLING EXTRA,1
LP START,22
LP END,81
LP CYCLES,30
TOT MIGRATIONS,5912

INITIAL MESSAGES,24186
SAMPLING MESSAGES,56100
LP MESSAGES,71938
SHUTDOWN MESSAGES,1118
TOTAL MESSAGES,153342

INPUT TIME (not included in total),273
INITIALIZE TIME,158
SETUP TIME,12
Initializing algorithm time,47
LP time,1266
Avg. LP cycle time,42
Sampling time,328
Avg. Sampling cycle time,54.666668
TOTAL TIME,1641
OUT DEGREE THRESHOLD,0
BETA,493
SIGMA,33
TAU,10
SAMPLING_ERROR,false
