JOB ID,job_202101261615_0197
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,1
ALGORITHM,InitializeSampleRD
GRAPH,lastfm_asia_edges.txt
VERTICES,7624
REAL EDGES,27806
VIRTUAL EDGES,55612
PARITIONS,8
REAL LOADS,3455_3524_3631_3372_3503_3349_3617_3355_
VIRTUAL LOADS,6984_7080_7296_6661_6912_6848_7140_6691_
VIRTUAL COUNTS,1125_1320_751_720_840_1050_775_1043_
REAL KLU,2.2097016E-4
VIRTUAL KLU,2.0904274E-4
VIRTUAL COUNT KLU,0.010443858
REAL AVGD KLU,0.022831993
VIRTUAL AVGD KLU,0.021413105

REAL E MAXNORMLOAD,1.045
REAL E MAXMINLOAD,1.084
REAL EB JSD,0.000166
REAL E KLU,0.000221
REAL V MAXNORMLOAD,1.385
REAL V MAXMINLOAD,1.833
REAL VB JSD,0.007786
REAL V KLU,0.010444
REAL AVGD MAXNORM,1.326
REAL AVGD MAXMIN,1.811
REAL AVGDB JSD,0.008295
REAL AVGD KLU,0.022832
REAL EC PCT,0.268
REAL COMMVOL PCT,0.218
REAL LOCE PCT,0.732
REAL EC,7463
REAL COMMVOL,4252
REAL LOCE,20343
REAL COMMVOL NORMF,19510
REAL SCORE,5390.449104546848
VIRTUAL E MAXNORM LOAD,1.050
VIRTUAL E MAXMIN LOAD,1.095
VIRTUAL ED JSD,0.000157
VIRTUAL E KLU,0.000209
VIRTUAL V MAXNORM LOAD,1.385
VIRTUAL V MAXMIN LOAD,1.833
VIRTUAL VB JSD,0.007786
VIRTUAL V KLU,0.010444
VIRTUAL AVGD MAXNORM,1.332
VIRTUAL AVGD MAXMIN,1.811
VIRTUAL AVGDB JSD,0.007775
VIRTUAL AVGD KLU,0.021413
VIRTUAL EC PCT,0.269
VIRTUAL COMMVOL PCT,0.259
VIRTUAL LOCE PCT,0.731
VIRTUAL EC,14953
VIRTUAL COMMVOL,8450
VIRTUAL LOCE,40659
VIRTUAL COMMVOL NORMF,32675

SAMPLING START,2
SAMPLING END,18
SAMPLING CYCLES,5
SAMPLING EXTRA,1
LP START,19
LP END,76
LP CYCLES,29
TOT MIGRATIONS,14379

INITIAL MESSAGES,27806
SAMPLING MESSAGES,81611
LP MESSAGES,123862
SHUTDOWN MESSAGES,342
TOTAL MESSAGES,233621

INPUT TIME (not included in total),299
INITIALIZE TIME,164
SETUP TIME,12
Initializing algorithm time,57
LP time,2290
Avg. LP cycle time,78
Sampling time,324
Avg. Sampling cycle time,64.8
TOTAL TIME,2671
OUT DEGREE THRESHOLD,0
BETA,573
SIGMA,86
TAU,5
SAMPLING_ERROR,false
