JOB ID,job_202101261615_0158
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,1
ALGORITHM,InitializeSampleGD
GRAPH,testfile.txt
VERTICES,3783
REAL EDGES,24186
VIRTUAL EDGES,28248
PARITIONS,4
REAL LOADS,6198_6091_5938_5959_
VIRTUAL LOADS,7058_6819_7153_7218_
VIRTUAL COUNTS,1040_905_946_892_
REAL KLU,1.09195775E-4
VIRTUAL KLU,1.6662302E-4
VIRTUAL COUNT KLU,0.0013339391
REAL AVGD KLU,0.00121265
VIRTUAL AVGD KLU,0.0019400624

REAL E MAXNORMLOAD,1.025
REAL E MAXMINLOAD,1.044
REAL EB JSD,0.000055
REAL E KLU,0.000109
REAL V MAXNORMLOAD,1.100
REAL V MAXMINLOAD,1.166
REAL VB JSD,0.000662
REAL V KLU,0.001334
REAL AVGD MAXNORM,1.053
REAL AVGD MAXMIN,1.129
REAL AVGDB JSD,0.000439
REAL AVGD KLU,0.001213
REAL EC PCT,0.401
REAL COMMVOL PCT,0.371
REAL LOCE PCT,0.599
REAL EC,9707
REAL COMMVOL,3024
REAL LOCE,14479
REAL COMMVOL NORMF,8154
REAL SCORE,2671.0951270242936
VIRTUAL E MAXNORM LOAD,1.022
VIRTUAL E MAXMIN LOAD,1.059
VIRTUAL ED JSD,0.000084
VIRTUAL E KLU,0.000167
VIRTUAL V MAXNORM LOAD,1.100
VIRTUAL V MAXMIN LOAD,1.166
VIRTUAL VB JSD,0.000662
VIRTUAL V KLU,0.001334
VIRTUAL AVGD MAXNORM,1.084
VIRTUAL AVGD MAXMIN,1.192
VIRTUAL AVGDB JSD,0.000703
VIRTUAL AVGD KLU,0.001940
VIRTUAL EC PCT,0.402
VIRTUAL COMMVOL PCT,0.393
VIRTUAL LOCE PCT,0.598
VIRTUAL EC,11348
VIRTUAL COMMVOL,3672
VIRTUAL LOCE,16900
VIRTUAL COMMVOL NORMF,9333

SAMPLING START,2
SAMPLING END,19
SAMPLING CYCLES,5
SAMPLING EXTRA,1
LP START,20
LP END,81
LP CYCLES,31
TOT MIGRATIONS,6929

INITIAL MESSAGES,24186
SAMPLING MESSAGES,76178
LP MESSAGES,73373
SHUTDOWN MESSAGES,1032
TOTAL MESSAGES,174769

INPUT TIME (not included in total),273
INITIALIZE TIME,164
SETUP TIME,13
Initializing algorithm time,113
LP time,1310
Avg. LP cycle time,42
Sampling time,270
Avg. Sampling cycle time,54.0
TOTAL TIME,1693
OUT DEGREE THRESHOLD,0
BETA,493
SIGMA,33
TAU,15
SAMPLING_ERROR,false
