JOB ID,job_202101261615_0226
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,1
ALGORITHM,InitializeSampleRD
GRAPH,lastfm_asia_edges.txt
VERTICES,7624
REAL EDGES,27806
VIRTUAL EDGES,55612
PARITIONS,4
REAL LOADS,7004_6611_7096_7095_
VIRTUAL LOADS,13941_13258_14183_14230_
VIRTUAL COUNTS,1829_1656_2554_1585_
REAL KLU,3.019452E-4
VIRTUAL KLU,2.8363866E-4
VIRTUAL COUNT KLU,0.013896056
REAL AVGD KLU,0.014122029
VIRTUAL AVGD KLU,0.014325608

REAL E MAXNORMLOAD,1.021
REAL E MAXMINLOAD,1.073
REAL EB JSD,0.000152
REAL E KLU,0.000302
REAL V MAXNORMLOAD,1.340
REAL V MAXMINLOAD,1.611
REAL VB JSD,0.006774
REAL V KLU,0.013896
REAL AVGD MAXNORM,1.227
REAL AVGD MAXMIN,1.611
REAL AVGDB JSD,0.005218
REAL AVGD KLU,0.014122
REAL EC PCT,0.195
REAL COMMVOL PCT,0.205
REAL LOCE PCT,0.805
REAL EC,5413
REAL COMMVOL,2939
REAL LOCE,22393
REAL COMMVOL NORMF,14353
REAL SCORE,5911.325323015775
VIRTUAL E MAXNORM LOAD,1.024
VIRTUAL E MAXMIN LOAD,1.073
VIRTUAL ED JSD,0.000142
VIRTUAL E KLU,0.000284
VIRTUAL V MAXNORM LOAD,1.340
VIRTUAL V MAXMIN LOAD,1.611
VIRTUAL VB JSD,0.006774
VIRTUAL V KLU,0.013896
VIRTUAL AVGD MAXNORM,1.231
VIRTUAL AVGD MAXMIN,1.617
VIRTUAL AVGDB JSD,0.005290
VIRTUAL AVGD KLU,0.014326
VIRTUAL EC PCT,0.195
VIRTUAL COMMVOL PCT,0.265
VIRTUAL LOCE PCT,0.805
VIRTUAL EC,10829
VIRTUAL COMMVOL,5853
VIRTUAL LOCE,44783
VIRTUAL COMMVOL NORMF,22067

SAMPLING START,2
SAMPLING END,21
SAMPLING CYCLES,6
SAMPLING EXTRA,1
LP START,22
LP END,69
LP CYCLES,24
TOT MIGRATIONS,12294

INITIAL MESSAGES,27806
SAMPLING MESSAGES,100295
LP MESSAGES,115067
SHUTDOWN MESSAGES,346
TOTAL MESSAGES,243514

INPUT TIME (not included in total),288
INITIALIZE TIME,158
SETUP TIME,12
Initializing algorithm time,61
LP time,1502
Avg. LP cycle time,62
Sampling time,372
Avg. Sampling cycle time,62.0
TOTAL TIME,1935
OUT DEGREE THRESHOLD,0
BETA,1145
SIGMA,58
TAU,5
SAMPLING_ERROR,false
