JOB ID,job_202101261615_0124
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,1
ALGORITHM,InitializeSampleHD
GRAPH,testfile.txt
VERTICES,3783
REAL EDGES,24186
VIRTUAL EDGES,28248
PARITIONS,4
REAL LOADS,6062_6065_6012_6047_
VIRTUAL LOADS,7556_6912_6743_7037_
VIRTUAL COUNTS,987_1048_919_829_
REAL KLU,4.376989E-6
VIRTUAL KLU,6.6019647E-4
VIRTUAL COUNT KLU,0.0026942403
REAL AVGD KLU,0.0037411237
VIRTUAL AVGD KLU,0.004077139

REAL E MAXNORMLOAD,1.003
REAL E MAXMINLOAD,1.009
REAL EB JSD,0.000002
REAL E KLU,0.000004
REAL V MAXNORMLOAD,1.108
REAL V MAXMINLOAD,1.264
REAL VB JSD,0.001353
REAL V KLU,0.002694
REAL AVGD MAXNORM,1.141
REAL AVGD MAXMIN,1.260
REAL AVGDB JSD,0.001343
REAL AVGD KLU,0.003741
REAL EC PCT,0.449
REAL COMMVOL PCT,0.410
REAL LOCE PCT,0.551
REAL EC,10867
REAL COMMVOL,3346
REAL LOCE,13319
REAL COMMVOL NORMF,8154
REAL SCORE,2552.971032913309
VIRTUAL E MAXNORM LOAD,1.070
VIRTUAL E MAXMIN LOAD,1.121
VIRTUAL ED JSD,0.000328
VIRTUAL E KLU,0.000660
VIRTUAL V MAXNORM LOAD,1.108
VIRTUAL V MAXMIN LOAD,1.264
VIRTUAL VB JSD,0.001353
VIRTUAL V KLU,0.002694
VIRTUAL AVGD MAXNORM,1.137
VIRTUAL AVGD MAXMIN,1.287
VIRTUAL AVGDB JSD,0.001471
VIRTUAL AVGD KLU,0.004077
VIRTUAL EC PCT,0.450
VIRTUAL COMMVOL PCT,0.433
VIRTUAL LOCE PCT,0.550
VIRTUAL EC,12708
VIRTUAL COMMVOL,4043
VIRTUAL LOCE,15540
VIRTUAL COMMVOL NORMF,9333

SAMPLING START,2
SAMPLING END,22
SAMPLING CYCLES,6
SAMPLING EXTRA,1
LP START,23
LP END,78
LP CYCLES,28
TOT MIGRATIONS,6562

INITIAL MESSAGES,24186
SAMPLING MESSAGES,89414
LP MESSAGES,81218
SHUTDOWN MESSAGES,1334
TOTAL MESSAGES,196152

INPUT TIME (not included in total),266
INITIALIZE TIME,176
SETUP TIME,13
Initializing algorithm time,110
LP time,1196
Avg. LP cycle time,42
Sampling time,328
Avg. Sampling cycle time,54.666668
TOTAL TIME,1634
OUT DEGREE THRESHOLD,0
BETA,658
SIGMA,50
TAU,5
SAMPLING_ERROR,false
