JOB ID,job_202101261615_0152
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,1
ALGORITHM,InitializeSampleGD
GRAPH,testfile.txt
VERTICES,3783
REAL EDGES,24186
VIRTUAL EDGES,28248
PARITIONS,4
REAL LOADS,5846_6218_6171_5951_
VIRTUAL LOADS,6744_6990_7478_7036_
VIRTUAL COUNTS,1188_772_903_920_
REAL KLU,2.3270496E-4
VIRTUAL KLU,5.0318555E-4
VIRTUAL COUNT KLU,0.008970609
REAL AVGD KLU,0.014810882
VIRTUAL AVGD KLU,0.013916838

REAL E MAXNORMLOAD,1.028
REAL E MAXMINLOAD,1.064
REAL EB JSD,0.000116
REAL E KLU,0.000233
REAL V MAXNORMLOAD,1.256
REAL V MAXMINLOAD,1.539
REAL VB JSD,0.004434
REAL V KLU,0.008971
REAL AVGD MAXNORM,1.260
REAL AVGD MAXMIN,1.637
REAL AVGDB JSD,0.005413
REAL AVGD KLU,0.014811
REAL EC PCT,0.418
REAL COMMVOL PCT,0.391
REAL LOCE PCT,0.582
REAL EC,10119
REAL COMMVOL,3189
REAL LOCE,14067
REAL COMMVOL NORMF,8154
REAL SCORE,2608.4658618274675
VIRTUAL E MAXNORM LOAD,1.059
VIRTUAL E MAXMIN LOAD,1.109
VIRTUAL ED JSD,0.000251
VIRTUAL E KLU,0.000503
VIRTUAL V MAXNORM LOAD,1.256
VIRTUAL V MAXMIN LOAD,1.539
VIRTUAL VB JSD,0.004434
VIRTUAL V KLU,0.008971
VIRTUAL AVGD MAXNORM,1.213
VIRTUAL AVGD MAXMIN,1.595
VIRTUAL AVGDB JSD,0.005139
VIRTUAL AVGD KLU,0.013917
VIRTUAL EC PCT,0.419
VIRTUAL COMMVOL PCT,0.414
VIRTUAL LOCE PCT,0.581
VIRTUAL EC,11834
VIRTUAL COMMVOL,3865
VIRTUAL LOCE,16414
VIRTUAL COMMVOL NORMF,9333

SAMPLING START,2
SAMPLING END,16
SAMPLING CYCLES,4
SAMPLING EXTRA,0
LP START,17
LP END,84
LP CYCLES,34
TOT MIGRATIONS,7530

INITIAL MESSAGES,24186
SAMPLING MESSAGES,72139
LP MESSAGES,74188
SHUTDOWN MESSAGES,967
TOTAL MESSAGES,171480

INPUT TIME (not included in total),268
INITIALIZE TIME,166
SETUP TIME,13
Initializing algorithm time,102
LP time,1432
Avg. LP cycle time,42
Sampling time,245
Avg. Sampling cycle time,61.25
TOTAL TIME,1779
OUT DEGREE THRESHOLD,0
BETA,329
SIGMA,66
TAU,15
SAMPLING_ERROR,false
