JOB ID,job_202101261615_0075
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,1
ALGORITHM,InitializeSampleRD
GRAPH,testfile.txt
VERTICES,3783
REAL EDGES,24186
VIRTUAL EDGES,28248
PARITIONS,8
REAL LOADS,3007_2824_3070_3016_2890_3186_3035_3158_
VIRTUAL LOADS,3439_3226_3800_3429_3391_3515_3771_3677_
VIRTUAL COUNTS,454_535_433_397_505_396_657_406_
REAL KLU,3.4585033E-4
VIRTUAL KLU,6.8209064E-4
VIRTUAL COUNT KLU,0.007252604
REAL AVGD KLU,0.01653651
VIRTUAL AVGD KLU,0.014033853

REAL E MAXNORMLOAD,1.054
REAL E MAXMINLOAD,1.128
REAL EB JSD,0.000260
REAL E KLU,0.000346
REAL V MAXNORMLOAD,1.389
REAL V MAXMINLOAD,1.659
REAL VB JSD,0.005310
REAL V KLU,0.007253
REAL AVGD MAXNORM,1.258
REAL AVGD MAXMIN,1.742
REAL AVGDB JSD,0.006072
REAL AVGD KLU,0.016537
REAL EC PCT,0.525
REAL COMMVOL PCT,0.436
REAL LOCE PCT,0.475
REAL EC,12709
REAL COMMVOL,4970
REAL LOCE,11477
REAL COMMVOL NORMF,11400
REAL SCORE,2398.0508326847203
VIRTUAL E MAXNORM LOAD,1.076
VIRTUAL E MAXMIN LOAD,1.178
VIRTUAL ED JSD,0.000512
VIRTUAL E KLU,0.000682
VIRTUAL V MAXNORM LOAD,1.389
VIRTUAL V MAXMIN LOAD,1.659
VIRTUAL VB JSD,0.005310
VIRTUAL V KLU,0.007253
VIRTUAL AVGD MAXNORM,1.213
VIRTUAL AVGD MAXMIN,1.578
VIRTUAL AVGDB JSD,0.005139
VIRTUAL AVGD KLU,0.014034
VIRTUAL EC PCT,0.524
VIRTUAL COMMVOL PCT,0.456
VIRTUAL LOCE PCT,0.476
VIRTUAL EC,14816
VIRTUAL COMMVOL,5944
VIRTUAL LOCE,13432
VIRTUAL COMMVOL NORMF,13033

SAMPLING START,2
SAMPLING END,21
SAMPLING CYCLES,6
SAMPLING EXTRA,0
LP START,22
LP END,107
LP CYCLES,43
TOT MIGRATIONS,7281

INITIAL MESSAGES,24186
SAMPLING MESSAGES,59466
LP MESSAGES,92097
SHUTDOWN MESSAGES,548
TOTAL MESSAGES,176297

INPUT TIME (not included in total),270
INITIALIZE TIME,170
SETUP TIME,13
Initializing algorithm time,38
LP time,2068
Avg. LP cycle time,48
Sampling time,354
Avg. Sampling cycle time,59.0
TOTAL TIME,2460
OUT DEGREE THRESHOLD,0
BETA,658
SIGMA,50
TAU,15
SAMPLING_ERROR,false
