JOB ID,job_202101261615_0063
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,1
ALGORITHM,InitializeSampleRD
GRAPH,testfile.txt
VERTICES,3783
REAL EDGES,24186
VIRTUAL EDGES,28248
PARITIONS,8
REAL LOADS,3116_3109_2926_2996_3039_2990_2984_3026_
VIRTUAL LOADS,3704_3641_3380_3462_3613_3527_3501_3420_
VIRTUAL COUNTS,492_609_487_410_464_522_365_434_
REAL KLU,9.542281E-5
VIRTUAL KLU,2.1550643E-4
VIRTUAL COUNT KLU,0.0051449267
REAL AVGD KLU,0.009486208
VIRTUAL AVGD KLU,0.009169265

REAL E MAXNORMLOAD,1.031
REAL E MAXMINLOAD,1.065
REAL EB JSD,0.000072
REAL E KLU,0.000095
REAL V MAXNORMLOAD,1.288
REAL V MAXMINLOAD,1.668
REAL VB JSD,0.003847
REAL V KLU,0.005145
REAL AVGD MAXNORM,1.279
REAL AVGD MAXMIN,1.601
REAL AVGDB JSD,0.003418
REAL AVGD KLU,0.009486
REAL EC PCT,0.645
REAL COMMVOL PCT,0.530
REAL LOCE PCT,0.355
REAL EC,15601
REAL COMMVOL,6045
REAL LOCE,8585
REAL COMMVOL NORMF,11400
REAL SCORE,1990.776921484701
VIRTUAL E MAXNORM LOAD,1.049
VIRTUAL E MAXMIN LOAD,1.096
VIRTUAL ED JSD,0.000162
VIRTUAL E KLU,0.000216
VIRTUAL V MAXNORM LOAD,1.288
VIRTUAL V MAXMIN LOAD,1.668
VIRTUAL VB JSD,0.003847
VIRTUAL V KLU,0.005145
VIRTUAL AVGD MAXNORM,1.285
VIRTUAL AVGD MAXMIN,1.604
VIRTUAL AVGDB JSD,0.003300
VIRTUAL AVGD KLU,0.009169
VIRTUAL EC PCT,0.647
VIRTUAL COMMVOL PCT,0.563
VIRTUAL LOCE PCT,0.353
VIRTUAL EC,18279
VIRTUAL COMMVOL,7337
VIRTUAL LOCE,9969
VIRTUAL COMMVOL NORMF,13033

SAMPLING START,2
SAMPLING END,24
SAMPLING CYCLES,7
SAMPLING EXTRA,0
LP START,25
LP END,62
LP CYCLES,19
TOT MIGRATIONS,5101

INITIAL MESSAGES,24186
SAMPLING MESSAGES,55443
LP MESSAGES,65588
SHUTDOWN MESSAGES,1375
TOTAL MESSAGES,146592

INPUT TIME (not included in total),275
INITIALIZE TIME,158
SETUP TIME,13
Initializing algorithm time,37
LP time,1097
Avg. LP cycle time,57
Sampling time,394
Avg. Sampling cycle time,56.285713
TOTAL TIME,1528
OUT DEGREE THRESHOLD,0
BETA,493
SIGMA,66
TAU,15
SAMPLING_ERROR,false
