JOB ID,job_202101261615_0086
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,1
ALGORITHM,InitializeSampleHD
GRAPH,testfile.txt
VERTICES,3783
REAL EDGES,24186
VIRTUAL EDGES,28248
PARITIONS,4
REAL LOADS,6162_6057_5847_6120_
VIRTUAL LOADS,7009_7329_6828_7082_
VIRTUAL COUNTS,931_1119_832_901_
REAL KLU,1.4549248E-4
VIRTUAL KLU,2.3322128E-4
VIRTUAL COUNT KLU,0.0044436087
REAL AVGD KLU,0.0048138783
VIRTUAL AVGD KLU,0.0034317868

REAL E MAXNORMLOAD,1.019
REAL E MAXMINLOAD,1.054
REAL EB JSD,0.000073
REAL E KLU,0.000145
REAL V MAXNORMLOAD,1.183
REAL V MAXMINLOAD,1.345
REAL VB JSD,0.002196
REAL V KLU,0.004444
REAL AVGD MAXNORM,1.099
REAL AVGD MAXMIN,1.298
REAL AVGDB JSD,0.001767
REAL AVGD KLU,0.004814
REAL EC PCT,0.458
REAL COMMVOL PCT,0.408
REAL LOCE PCT,0.542
REAL EC,11079
REAL COMMVOL,3324
REAL LOCE,13107
REAL COMMVOL NORMF,8154
REAL SCORE,2565.609596046452
VIRTUAL E MAXNORM LOAD,1.038
VIRTUAL E MAXMIN LOAD,1.073
VIRTUAL ED JSD,0.000116
VIRTUAL E KLU,0.000233
VIRTUAL V MAXNORM LOAD,1.183
VIRTUAL V MAXMIN LOAD,1.345
VIRTUAL VB JSD,0.002196
VIRTUAL V KLU,0.004444
VIRTUAL AVGD MAXNORM,1.099
VIRTUAL AVGD MAXMIN,1.253
VIRTUAL AVGDB JSD,0.001251
VIRTUAL AVGD KLU,0.003432
VIRTUAL EC PCT,0.456
VIRTUAL COMMVOL PCT,0.430
VIRTUAL LOCE PCT,0.544
VIRTUAL EC,12878
VIRTUAL COMMVOL,4012
VIRTUAL LOCE,15370
VIRTUAL COMMVOL NORMF,9333

SAMPLING START,2
SAMPLING END,19
SAMPLING CYCLES,5
SAMPLING EXTRA,1
LP START,20
LP END,65
LP CYCLES,23
TOT MIGRATIONS,5909

INITIAL MESSAGES,24186
SAMPLING MESSAGES,82384
LP MESSAGES,65698
SHUTDOWN MESSAGES,993
TOTAL MESSAGES,173261

INPUT TIME (not included in total),276
INITIALIZE TIME,159
SETUP TIME,12
Initializing algorithm time,114
LP time,1015
Avg. LP cycle time,44
Sampling time,283
Avg. Sampling cycle time,56.6
TOTAL TIME,1412
OUT DEGREE THRESHOLD,0
BETA,329
SIGMA,33
TAU,15
SAMPLING_ERROR,false
