JOB ID,job_202101261615_0193
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,1
ALGORITHM,InitializeSampleRD
GRAPH,lastfm_asia_edges.txt
VERTICES,7624
REAL EDGES,27806
VIRTUAL EDGES,55612
PARITIONS,8
REAL LOADS,3667_3636_3324_3645_3307_3297_3294_3636_
VIRTUAL LOADS,7507_7261_6520_7239_6747_6661_6542_7135_
VIRTUAL COUNTS,653_849_1273_810_955_1041_1152_891_
REAL KLU,5.80087E-4
VIRTUAL KLU,6.214033E-4
VIRTUAL COUNT KLU,0.009106516
REAL AVGD KLU,0.0289507
VIRTUAL AVGD KLU,0.030727498

REAL E MAXNORMLOAD,1.055
REAL E MAXMINLOAD,1.113
REAL EB JSD,0.000435
REAL E KLU,0.000580
REAL V MAXNORMLOAD,1.336
REAL V MAXMINLOAD,1.949
REAL VB JSD,0.006858
REAL V KLU,0.009107
REAL AVGD MAXNORM,1.540
REAL AVGD MAXMIN,2.151
REAL AVGDB JSD,0.010386
REAL AVGD KLU,0.028951
REAL EC PCT,0.292
REAL COMMVOL PCT,0.234
REAL LOCE PCT,0.708
REAL EC,8108
REAL COMMVOL,4569
REAL LOCE,19698
REAL COMMVOL NORMF,19510
REAL SCORE,5142.3733794802665
VIRTUAL E MAXNORM LOAD,1.080
VIRTUAL E MAXMIN LOAD,1.151
VIRTUAL ED JSD,0.000466
VIRTUAL E KLU,0.000621
VIRTUAL V MAXNORM LOAD,1.336
VIRTUAL V MAXMIN LOAD,1.949
VIRTUAL VB JSD,0.006858
VIRTUAL V KLU,0.009107
VIRTUAL AVGD MAXNORM,1.576
VIRTUAL AVGD MAXMIN,2.245
VIRTUAL AVGDB JSD,0.011001
VIRTUAL AVGD KLU,0.030727
VIRTUAL EC PCT,0.292
VIRTUAL COMMVOL PCT,0.281
VIRTUAL LOCE PCT,0.708
VIRTUAL EC,16214
VIRTUAL COMMVOL,9176
VIRTUAL LOCE,39398
VIRTUAL COMMVOL NORMF,32675

SAMPLING START,2
SAMPLING END,21
SAMPLING CYCLES,6
SAMPLING EXTRA,0
LP START,22
LP END,75
LP CYCLES,27
TOT MIGRATIONS,14704

INITIAL MESSAGES,27806
SAMPLING MESSAGES,81457
LP MESSAGES,118317
SHUTDOWN MESSAGES,612
TOTAL MESSAGES,228192

INPUT TIME (not included in total),299
INITIALIZE TIME,155
SETUP TIME,13
Initializing algorithm time,39
LP time,2087
Avg. LP cycle time,77
Sampling time,377
Avg. Sampling cycle time,62.833332
TOTAL TIME,2503
OUT DEGREE THRESHOLD,0
BETA,573
SIGMA,58
TAU,10
SAMPLING_ERROR,false
