JOB ID,job_202101261615_0131
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,1
ALGORITHM,InitializeSampleHD
GRAPH,testfile.txt
VERTICES,3783
REAL EDGES,24186
VIRTUAL EDGES,28248
PARITIONS,8
REAL LOADS,3256_3029_2852_2861_3043_3033_3253_2859_
VIRTUAL LOADS,3677_3532_3368_3533_3526_3668_3690_3254_
VIRTUAL COUNTS,393_440_479_415_550_417_497_592_
REAL KLU,6.216176E-4
VIRTUAL KLU,4.1054786E-4
VIRTUAL COUNT KLU,0.004572211
REAL AVGD KLU,0.012022002
VIRTUAL AVGD KLU,0.012890202

REAL E MAXNORMLOAD,1.077
REAL E MAXMINLOAD,1.142
REAL EB JSD,0.000465
REAL E KLU,0.000622
REAL V MAXNORMLOAD,1.252
REAL V MAXMINLOAD,1.506
REAL VB JSD,0.003400
REAL V KLU,0.004572
REAL AVGD MAXNORM,1.296
REAL AVGD MAXMIN,1.716
REAL AVGDB JSD,0.004368
REAL AVGD KLU,0.012022
REAL EC PCT,0.677
REAL COMMVOL PCT,0.559
REAL LOCE PCT,0.323
REAL EC,16383
REAL COMMVOL,6375
REAL LOCE,7803
REAL COMMVOL NORMF,11400
REAL SCORE,1744.5906192692612
VIRTUAL E MAXNORM LOAD,1.045
VIRTUAL E MAXMIN LOAD,1.134
VIRTUAL ED JSD,0.000309
VIRTUAL E KLU,0.000411
VIRTUAL V MAXNORM LOAD,1.252
VIRTUAL V MAXMIN LOAD,1.506
VIRTUAL VB JSD,0.003400
VIRTUAL V KLU,0.004572
VIRTUAL AVGD MAXNORM,1.253
VIRTUAL AVGD MAXMIN,1.702
VIRTUAL AVGDB JSD,0.004718
VIRTUAL AVGD KLU,0.012890
VIRTUAL EC PCT,0.676
VIRTUAL COMMVOL PCT,0.587
VIRTUAL LOCE PCT,0.324
VIRTUAL EC,19083
VIRTUAL COMMVOL,7645
VIRTUAL LOCE,9165
VIRTUAL COMMVOL NORMF,13033

SAMPLING START,2
SAMPLING END,19
SAMPLING CYCLES,5
SAMPLING EXTRA,1
LP START,20
LP END,49
LP CYCLES,15
TOT MIGRATIONS,4573

INITIAL MESSAGES,24186
SAMPLING MESSAGES,88961
LP MESSAGES,62665
SHUTDOWN MESSAGES,1998
TOTAL MESSAGES,177810

INPUT TIME (not included in total),277
INITIALIZE TIME,181
SETUP TIME,13
Initializing algorithm time,114
LP time,942
Avg. LP cycle time,62
Sampling time,294
Avg. Sampling cycle time,58.8
TOTAL TIME,1350
OUT DEGREE THRESHOLD,0
BETA,658
SIGMA,66
TAU,5
SAMPLING_ERROR,false
