JOB ID,job_202101261615_0160
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,1
ALGORITHM,InitializeSampleGD
GRAPH,testfile.txt
VERTICES,3783
REAL EDGES,24186
VIRTUAL EDGES,28248
PARITIONS,4
REAL LOADS,6330_5887_5824_6145_
VIRTUAL LOADS,7229_6719_6674_7626_
VIRTUAL COUNTS,976_955_1036_816_
REAL KLU,4.059205E-4
VIRTUAL KLU,0.0011039722
VIRTUAL COUNT KLU,0.0026765915
REAL AVGD KLU,0.005736009
VIRTUAL AVGD KLU,0.01003079

REAL E MAXNORMLOAD,1.047
REAL E MAXMINLOAD,1.087
REAL EB JSD,0.000203
REAL E KLU,0.000406
REAL V MAXNORMLOAD,1.095
REAL V MAXMINLOAD,1.270
REAL VB JSD,0.001354
REAL V KLU,0.002677
REAL AVGD MAXNORM,1.178
REAL AVGD MAXMIN,1.340
REAL AVGDB JSD,0.002056
REAL AVGD KLU,0.005736
REAL EC PCT,0.439
REAL COMMVOL PCT,0.411
REAL LOCE PCT,0.561
REAL EC,10608
REAL COMMVOL,3348
REAL LOCE,13578
REAL COMMVOL NORMF,8154
REAL SCORE,2481.804026488764
VIRTUAL E MAXNORM LOAD,1.080
VIRTUAL E MAXMIN LOAD,1.143
VIRTUAL ED JSD,0.000550
VIRTUAL E KLU,0.001104
VIRTUAL V MAXNORM LOAD,1.095
VIRTUAL V MAXMIN LOAD,1.270
VIRTUAL VB JSD,0.001354
VIRTUAL V KLU,0.002677
VIRTUAL AVGD MAXNORM,1.252
VIRTUAL AVGD MAXMIN,1.451
VIRTUAL AVGDB JSD,0.003563
VIRTUAL AVGD KLU,0.010031
VIRTUAL EC PCT,0.438
VIRTUAL COMMVOL PCT,0.428
VIRTUAL LOCE PCT,0.562
VIRTUAL EC,12361
VIRTUAL COMMVOL,3998
VIRTUAL LOCE,15887
VIRTUAL COMMVOL NORMF,9333

SAMPLING START,2
SAMPLING END,22
SAMPLING CYCLES,6
SAMPLING EXTRA,0
LP START,23
LP END,68
LP CYCLES,23
TOT MIGRATIONS,5532

INITIAL MESSAGES,24186
SAMPLING MESSAGES,76340
LP MESSAGES,60185
SHUTDOWN MESSAGES,719
TOTAL MESSAGES,161430

INPUT TIME (not included in total),271
INITIALIZE TIME,155
SETUP TIME,12
Initializing algorithm time,95
LP time,1016
Avg. LP cycle time,44
Sampling time,318
Avg. Sampling cycle time,53.0
TOTAL TIME,1429
OUT DEGREE THRESHOLD,0
BETA,493
SIGMA,50
TAU,5
SAMPLING_ERROR,false
