JOB ID,job_202101261615_3170
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleRD
GRAPH,Youtube.vertex
VERTICES,1134890
REAL EDGES,2987624
VIRTUAL EDGES,5975248
PARITIONS,8
REAL LOADS,379030_363167_363330_385765_379128_347918_382800_386486_
VIRTUAL LOADS,767809_751308_771115_739356_684523_765002_769755_726380_
VIRTUAL COUNTS,133928_177338_194546_75971_129041_212360_140856_70850_
REAL KLU,2.8988507E-4
VIRTUAL KLU,3.4270782E-4
VIRTUAL COUNT KLU,0.029294193
REAL AVGD KLU,0.08959924
VIRTUAL AVGD KLU,0.07307948

REAL E MAXNORMLOAD,1.035
REAL E MAXMINLOAD,1.111
REAL EB JSD,0.000218
REAL E KLU,0.000290
REAL V MAXNORMLOAD,1.497
REAL V MAXMINLOAD,2.997
REAL VB JSD,0.022759
REAL V KLU,0.029294
REAL AVGD MAXNORM,2.072
REAL AVGD MAXMIN,3.330
REAL AVGDB JSD,0.031622
REAL AVGD KLU,0.089599
REAL EC PCT,0.366
REAL COMMVOL PCT,0.281
REAL LOCE PCT,0.634
REAL EC,1092048
REAL COMMVOL,317157
REAL LOCE,1895576
REAL COMMVOL NORMF,1126986
REAL SCORE,866529.9794304264
VIRTUAL E MAXNORM LOAD,1.032
VIRTUAL E MAXMIN LOAD,1.126
VIRTUAL ED JSD,0.000259
VIRTUAL E KLU,0.000343
VIRTUAL V MAXNORM LOAD,1.497
VIRTUAL V MAXMIN LOAD,2.997
VIRTUAL VB JSD,0.022759
VIRTUAL V KLU,0.029294
VIRTUAL AVGD MAXNORM,1.947
VIRTUAL AVGD MAXMIN,2.846
VIRTUAL AVGDB JSD,0.025637
VIRTUAL AVGD KLU,0.073079
VIRTUAL EC PCT,0.365
VIRTUAL COMMVOL PCT,0.332
VIRTUAL LOCE PCT,0.635
VIRTUAL EC,2181460
VIRTUAL COMMVOL,963086
VIRTUAL LOCE,3793788
VIRTUAL COMMVOL NORMF,2898284

SAMPLING START,2
SAMPLING END,24
SAMPLING CYCLES,7
SAMPLING EXTRA,1
LP START,25
LP END,82
LP CYCLES,29
TOT MIGRATIONS,2383641

INITIAL MESSAGES,2987624
SAMPLING MESSAGES,12253946
LP MESSAGES,17922072
SHUTDOWN MESSAGES,104340
TOTAL MESSAGES,33267982

INPUT TIME (not included in total),2986
INITIALIZE TIME,2168
SETUP TIME,15
Initializing algorithm time,509
LP time,18964
Avg. LP cycle time,653
Sampling time,3555
Avg. Sampling cycle time,507.85715
TOTAL TIME,23028
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.02
TAU,15
SAMPLING_ERROR,false
