JOB ID,job_202101261615_2431
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleGD
GRAPH,Youtube.vertex
VERTICES,1134890
REAL EDGES,2987624
VIRTUAL EDGES,5975248
PARITIONS,4
REAL LOADS,752440_750543_736020_748621_
VIRTUAL LOADS,1519248_1431187_1501168_1523645_
VIRTUAL COUNTS,276226_306641_302769_249254_
REAL KLU,2.6795076E-5
VIRTUAL KLU,2.246413E-4
VIRTUAL COUNT KLU,0.0024224028
REAL AVGD KLU,0.0038519534
VIRTUAL AVGD KLU,0.0053532463

REAL E MAXNORMLOAD,1.007
REAL E MAXMINLOAD,1.022
REAL EB JSD,0.000013
REAL E KLU,0.000027
REAL V MAXNORMLOAD,1.081
REAL V MAXMINLOAD,1.230
REAL VB JSD,0.001220
REAL V KLU,0.002422
REAL AVGD MAXNORM,1.141
REAL AVGD MAXMIN,1.235
REAL AVGDB JSD,0.001381
REAL AVGD KLU,0.003852
REAL EC PCT,0.268
REAL COMMVOL PCT,0.290
REAL LOCE PCT,0.732
REAL EC,801452
REAL COMMVOL,246568
REAL LOCE,2186172
REAL COMMVOL NORMF,850988
REAL SCORE,835520.4667532388
VIRTUAL E MAXNORM LOAD,1.020
VIRTUAL E MAXMIN LOAD,1.065
VIRTUAL ED JSD,0.000113
VIRTUAL E KLU,0.000225
VIRTUAL V MAXNORM LOAD,1.081
VIRTUAL V MAXMIN LOAD,1.230
VIRTUAL VB JSD,0.001220
VIRTUAL V KLU,0.002422
VIRTUAL AVGD MAXNORM,1.161
VIRTUAL AVGD MAXMIN,1.310
VIRTUAL AVGDB JSD,0.001924
VIRTUAL AVGD KLU,0.005353
VIRTUAL EC PCT,0.268
VIRTUAL COMMVOL PCT,0.324
VIRTUAL LOCE PCT,0.732
VIRTUAL EC,1601552
VIRTUAL COMMVOL,737713
VIRTUAL LOCE,4373696
VIRTUAL COMMVOL NORMF,2274609

SAMPLING START,2
SAMPLING END,28
SAMPLING CYCLES,8
SAMPLING EXTRA,0
LP START,29
LP END,92
LP CYCLES,32
TOT MIGRATIONS,1999793

INITIAL MESSAGES,2987624
SAMPLING MESSAGES,16680665
LP MESSAGES,14994157
SHUTDOWN MESSAGES,111650
TOTAL MESSAGES,34774096

INPUT TIME (not included in total),2758
INITIALIZE TIME,2209
SETUP TIME,13
Initializing algorithm time,1837
LP time,15453
Avg. LP cycle time,482
Sampling time,3460
Avg. Sampling cycle time,432.5
TOTAL TIME,20750
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.015
TAU,0
SAMPLING_ERROR,false
