JOB ID,job_202101261615_2632
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleGD
GRAPH,RoadCanada.vertex
VERTICES,1965206
REAL EDGES,5533214
VIRTUAL EDGES,5533214
PARITIONS,16
REAL LOADS,351423_351134_344494_348340_348752_348629_343017_342503_343307_342438_347816_342803_350815_342747_342986_342010_
VIRTUAL LOADS,351423_351134_344494_348340_348752_348629_343017_342503_343307_342438_347816_342803_350815_342747_342986_342010_
VIRTUAL COUNTS,125282_124820_121618_122941_124172_123011_120888_122113_122296_120734_124428_121405_124791_122581_122544_121582_
REAL KLU,1.7963957E-5
VIRTUAL KLU,1.7963957E-5
VIRTUAL COUNT KLU,2.416687E-5
REAL AVGD KLU,1.3282742E-5
VIRTUAL AVGD KLU,1.3282742E-5

REAL E MAXNORMLOAD,1.016
REAL E MAXMINLOAD,1.028
REAL EB JSD,0.000018
REAL E KLU,0.000018
REAL V MAXNORMLOAD,1.020
REAL V MAXMINLOAD,1.038
REAL VB JSD,0.000024
REAL V KLU,0.000024
REAL AVGD MAXNORM,1.008
REAL AVGD MAXMIN,1.015
REAL AVGDB JSD,0.000005
REAL AVGD KLU,0.000013
REAL EC PCT,0.452
REAL COMMVOL PCT,0.422
REAL LOCE PCT,0.548
REAL EC,2499683
REAL COMMVOL,2333795
REAL LOCE,3033531
REAL COMMVOL NORMF,5533214
REAL SCORE,1097988.575665782
VIRTUAL E MAXNORM LOAD,1.016
VIRTUAL E MAXMIN LOAD,1.028
VIRTUAL ED JSD,0.000018
VIRTUAL E KLU,0.000018
VIRTUAL V MAXNORM LOAD,1.020
VIRTUAL V MAXMIN LOAD,1.038
VIRTUAL VB JSD,0.000024
VIRTUAL V KLU,0.000024
VIRTUAL AVGD MAXNORM,1.008
VIRTUAL AVGD MAXMIN,1.015
VIRTUAL AVGDB JSD,0.000005
VIRTUAL AVGD KLU,0.000013
VIRTUAL EC PCT,0.452
VIRTUAL COMMVOL PCT,0.422
VIRTUAL LOCE PCT,0.548
VIRTUAL EC,2499683
VIRTUAL COMMVOL,2333795
VIRTUAL LOCE,3033531
VIRTUAL COMMVOL NORMF,5533214

SAMPLING START,2
SAMPLING END,31
SAMPLING CYCLES,9
SAMPLING EXTRA,0
LP START,32
LP END,131
LP CYCLES,50
TOT MIGRATIONS,5941315

INITIAL MESSAGES,5533214
SAMPLING MESSAGES,13478842
LP MESSAGES,18669360
SHUTDOWN MESSAGES,254942
TOTAL MESSAGES,37936358

INPUT TIME (not included in total),3440
INITIALIZE TIME,2202
SETUP TIME,16
Initializing algorithm time,2243
LP time,74820
Avg. LP cycle time,1496
Sampling time,4115
Avg. Sampling cycle time,457.22223
TOTAL TIME,81178
OUT DEGREE THRESHOLD,0
BETA,0.2
SIGMA,0.02
TAU,0
SAMPLING_ERROR,false
