JOB ID,job_202101261615_2830
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleGD
GRAPH,RoadItaly.vertex
VERTICES,6686493
REAL EDGES,7013978
VIRTUAL EDGES,14027956
PARITIONS,16
REAL LOADS,433714_435001_440850_443288_436992_441477_440447_433719_442435_436026_438841_441772_438800_437076_437551_435989_
VIRTUAL LOADS,867245_869729_881617_888304_874409_883143_880274_867749_885285_872273_879158_884331_876038_872188_874414_871799_
VIRTUAL COUNTS,415075_415977_419235_418634_415841_419853_419794_414708_421288_415854_418086_419014_419070_418711_418669_416684_
REAL KLU,8.37968E-6
VIRTUAL KLU,9.4394945E-6
VIRTUAL COUNT KLU,3.671107E-6
REAL AVGD KLU,6.6472767E-6
VIRTUAL AVGD KLU,9.939006E-6

REAL E MAXNORMLOAD,1.011
REAL E MAXMINLOAD,1.022
REAL EB JSD,0.000008
REAL E KLU,0.000008
REAL V MAXNORMLOAD,1.008
REAL V MAXMINLOAD,1.016
REAL VB JSD,0.000004
REAL V KLU,0.000004
REAL AVGD MAXNORM,1.009
REAL AVGD MAXMIN,1.014
REAL AVGDB JSD,0.000002
REAL AVGD KLU,0.000007
REAL EC PCT,0.725
REAL COMMVOL PCT,0.688
REAL LOCE PCT,0.275
REAL EC,5083019
REAL COMMVOL,4828710
REAL LOCE,1930959
REAL COMMVOL NORMF,7013978
REAL SCORE,2024374.5141487191
VIRTUAL E MAXNORM LOAD,1.013
VIRTUAL E MAXMIN LOAD,1.024
VIRTUAL ED JSD,0.000009
VIRTUAL E KLU,0.000009
VIRTUAL V MAXNORM LOAD,1.008
VIRTUAL V MAXMIN LOAD,1.016
VIRTUAL VB JSD,0.000004
VIRTUAL V KLU,0.000004
VIRTUAL AVGD MAXNORM,1.011
VIRTUAL AVGD MAXMIN,1.019
VIRTUAL AVGDB JSD,0.000004
VIRTUAL AVGD KLU,0.000010
VIRTUAL EC PCT,0.725
VIRTUAL COMMVOL PCT,0.691
VIRTUAL LOCE PCT,0.275
VIRTUAL EC,10165745
VIRTUAL COMMVOL,9697589
VIRTUAL LOCE,3862211
VIRTUAL COMMVOL NORMF,14027956

SAMPLING START,2
SAMPLING END,85
SAMPLING CYCLES,27
SAMPLING EXTRA,1
LP START,86
LP END,133
LP CYCLES,24
TOT MIGRATIONS,10119512

INITIAL MESSAGES,7013978
SAMPLING MESSAGES,31985389
LP MESSAGES,24168731
SHUTDOWN MESSAGES,294319
TOTAL MESSAGES,63462417

INPUT TIME (not included in total),5083
INITIALIZE TIME,2244
SETUP TIME,14
Initializing algorithm time,5362
LP time,118110
Avg. LP cycle time,4921
Sampling time,19053
Avg. Sampling cycle time,705.6667
TOTAL TIME,142525
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.01
TAU,0
SAMPLING_ERROR,false
