JOB ID,job_202101261615_2363
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,BGRAP
GRAPH,RoadItaly.vertex
VERTICES,6686493
REAL EDGES,7013978
VIRTUAL EDGES,14027956
PARITIONS,16
REAL LOADS,441416_440917_438876_435223_438810_443143_437236_435177_441814_434788_439885_437981_435212_437772_441422_434306_
VIRTUAL LOADS,883466_883353_877563_870043_876237_887761_873939_870869_883594_869445_878999_876038_870976_874429_882780_868464_
VIRTUAL COUNTS,418478_417266_419366_416718_419578_419031_417159_416312_420607_416575_419821_416144_415130_418724_420216_415368_
REAL KLU,7.25342E-6
VIRTUAL KLU,8.028772E-6
VIRTUAL COUNT KLU,3.0612428E-6
REAL AVGD KLU,8.148547E-6
VIRTUAL AVGD KLU,1.1185776E-5

REAL E MAXNORMLOAD,1.011
REAL E MAXMINLOAD,1.020
REAL EB JSD,0.000007
REAL E KLU,0.000007
REAL V MAXNORMLOAD,1.006
REAL V MAXMINLOAD,1.013
REAL VB JSD,0.000003
REAL V KLU,0.000003
REAL AVGD MAXNORM,1.008
REAL AVGD MAXMIN,1.013
REAL AVGDB JSD,0.000003
REAL AVGD KLU,0.000008
REAL EC PCT,0.723
REAL COMMVOL PCT,0.701
REAL LOCE PCT,0.277
REAL EC,5071915
REAL COMMVOL,4914543
REAL LOCE,1942063
REAL COMMVOL NORMF,7013978
REAL SCORE,2037131.5254216485
VIRTUAL E MAXNORM LOAD,1.013
VIRTUAL E MAXMIN LOAD,1.022
VIRTUAL ED JSD,0.000008
VIRTUAL E KLU,0.000008
VIRTUAL V MAXNORM LOAD,1.006
VIRTUAL V MAXMIN LOAD,1.013
VIRTUAL VB JSD,0.000003
VIRTUAL V KLU,0.000003
VIRTUAL AVGD MAXNORM,1.010
VIRTUAL AVGD MAXMIN,1.015
VIRTUAL AVGDB JSD,0.000004
VIRTUAL AVGD KLU,0.000011
VIRTUAL EC PCT,0.723
VIRTUAL COMMVOL PCT,0.702
VIRTUAL LOCE PCT,0.277
VIRTUAL EC,10143403
VIRTUAL COMMVOL,9847572
VIRTUAL LOCE,3884553
VIRTUAL COMMVOL NORMF,14027956

SAMPLING START,2
SAMPLING END,2
SAMPLING CYCLES,0
SAMPLING EXTRA,0
LP START,3
LP END,50
LP CYCLES,24
TOT MIGRATIONS,10231679

INITIAL MESSAGES,7013978
SAMPLING MESSAGES,14027956
LP MESSAGES,22399275
SHUTDOWN MESSAGES,285538
TOTAL MESSAGES,43726747

INPUT TIME (not included in total),5003
INITIALIZE TIME,2215
SETUP TIME,14
Initializing algorithm time,710
LP time,115685
Avg. LP cycle time,4820
Sampling time,0
Avg. Sampling cycle time,0.0
TOTAL TIME,116395
OUT DEGREE THRESHOLD,2147483647
BETA,0.0
SIGMA,0.0
TAU,0
SAMPLING_ERROR,false
