JOB ID,job_202101261615_4938
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleHD
GRAPH,BerkeleyStan.vertex
VERTICES,685230
REAL EDGES,7600595
VIRTUAL EDGES,13298940
PARITIONS,8
REAL LOADS,990823_996654_941844_959962_914928_882277_916591_997516_
VIRTUAL LOADS,1722554_2026365_1531256_1708086_1524147_1472038_1489368_1825126_
VIRTUAL COUNTS,63455_64830_68771_109595_97772_101375_119408_60024_
REAL KLU,4.4109856E-4
VIRTUAL KLU,0.002839936
VIRTUAL COUNT KLU,0.016261889
REAL AVGD KLU,0.042094436
VIRTUAL AVGD KLU,0.056500573

REAL E MAXNORMLOAD,1.050
REAL E MAXMINLOAD,1.131
REAL EB JSD,0.000331
REAL E KLU,0.000441
REAL V MAXNORMLOAD,1.394
REAL V MAXMINLOAD,1.989
REAL VB JSD,0.012232
REAL V KLU,0.016262
REAL AVGD MAXNORM,1.498
REAL AVGD MAXMIN,2.165
REAL AVGDB JSD,0.015317
REAL AVGD KLU,0.042094
REAL EC PCT,0.139
REAL COMMVOL PCT,0.123
REAL LOCE PCT,0.861
REAL EC,1055653
REAL COMMVOL,447682
REAL LOCE,6544942
REAL COMMVOL NORMF,3642641
REAL SCORE,563475.7904684244
VIRTUAL E MAXNORM LOAD,1.219
VIRTUAL E MAXMIN LOAD,1.377
VIRTUAL ED JSD,0.002108
VIRTUAL E KLU,0.002840
VIRTUAL V MAXNORM LOAD,1.394
VIRTUAL V MAXMIN LOAD,1.989
VIRTUAL VB JSD,0.012232
VIRTUAL V KLU,0.016262
VIRTUAL AVGD MAXNORM,1.611
VIRTUAL AVGD MAXMIN,2.506
VIRTUAL AVGDB JSD,0.020467
VIRTUAL AVGD KLU,0.056501
VIRTUAL EC PCT,0.140
VIRTUAL COMMVOL PCT,0.139
VIRTUAL LOCE PCT,0.860
VIRTUAL EC,1864625
VIRTUAL COMMVOL,559691
VIRTUAL LOCE,11434315
VIRTUAL COMMVOL NORMF,4027957

SAMPLING START,2
SAMPLING END,31
SAMPLING CYCLES,9
SAMPLING EXTRA,1
LP START,32
LP END,73
LP CYCLES,21
TOT MIGRATIONS,1104409

INITIAL MESSAGES,7600595
SAMPLING MESSAGES,37277574
LP MESSAGES,27543264
SHUTDOWN MESSAGES,46317
TOTAL MESSAGES,72467750

INPUT TIME (not included in total),2649
INITIALIZE TIME,2225
SETUP TIME,15
Initializing algorithm time,1712
LP time,11245
Avg. LP cycle time,535
Sampling time,3498
Avg. Sampling cycle time,388.66666
TOTAL TIME,16455
OUT DEGREE THRESHOLD,0
BETA,0.1
SIGMA,0.01
TAU,5
SAMPLING_ERROR,false
