JOB ID,job_202101261615_4015
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleRD
GRAPH,RoadCanada.vertex
VERTICES,1965206
REAL EDGES,5533214
VIRTUAL EDGES,5533214
PARITIONS,16
REAL LOADS,341748_350030_342269_342345_345388_342081_342349_349978_351674_343397_347454_342019_342022_351934_350734_347792_
VIRTUAL LOADS,341748_350030_342269_342345_345388_342081_342349_349978_351674_343397_347454_342019_342022_351934_350734_347792_
VIRTUAL COUNTS,121546_123429_121068_121549_122735_122484_121047_124701_125301_122255_124143_121917_120807_124973_123151_124100_
REAL KLU,2.2550734E-5
VIRTUAL KLU,2.2550734E-5
VIRTUAL COUNT KLU,2.4598981E-5
REAL AVGD KLU,1.29783175E-5
VIRTUAL AVGD KLU,1.29783175E-5

REAL E MAXNORMLOAD,1.018
REAL E MAXMINLOAD,1.030
REAL EB JSD,0.000023
REAL E KLU,0.000023
REAL V MAXNORMLOAD,1.020
REAL V MAXMINLOAD,1.037
REAL VB JSD,0.000025
REAL V KLU,0.000025
REAL AVGD MAXNORM,1.012
REAL AVGD MAXMIN,1.020
REAL AVGDB JSD,0.000005
REAL AVGD KLU,0.000013
REAL EC PCT,0.456
REAL COMMVOL PCT,0.427
REAL LOCE PCT,0.544
REAL EC,2525523
REAL COMMVOL,2364055
REAL LOCE,3007691
REAL COMMVOL NORMF,5533214
REAL SCORE,1089074.7328413061
VIRTUAL E MAXNORM LOAD,1.018
VIRTUAL E MAXMIN LOAD,1.030
VIRTUAL ED JSD,0.000023
VIRTUAL E KLU,0.000023
VIRTUAL V MAXNORM LOAD,1.020
VIRTUAL V MAXMIN LOAD,1.037
VIRTUAL VB JSD,0.000025
VIRTUAL V KLU,0.000025
VIRTUAL AVGD MAXNORM,1.012
VIRTUAL AVGD MAXMIN,1.020
VIRTUAL AVGDB JSD,0.000005
VIRTUAL AVGD KLU,0.000013
VIRTUAL EC PCT,0.456
VIRTUAL COMMVOL PCT,0.427
VIRTUAL LOCE PCT,0.544
VIRTUAL EC,2525523
VIRTUAL COMMVOL,2364055
VIRTUAL LOCE,3007691
VIRTUAL COMMVOL NORMF,5533214

SAMPLING START,2
SAMPLING END,21
SAMPLING CYCLES,6
SAMPLING EXTRA,1
LP START,22
LP END,117
LP CYCLES,48
TOT MIGRATIONS,5793011

INITIAL MESSAGES,5533214
SAMPLING MESSAGES,8094977
LP MESSAGES,18209640
SHUTDOWN MESSAGES,254977
TOTAL MESSAGES,32092808

INPUT TIME (not included in total),3396
INITIALIZE TIME,2216
SETUP TIME,14
Initializing algorithm time,573
LP time,72100
Avg. LP cycle time,1502
Sampling time,3778
Avg. Sampling cycle time,629.6667
TOTAL TIME,76451
OUT DEGREE THRESHOLD,0
BETA,0.2
SIGMA,0.01
TAU,10
SAMPLING_ERROR,false
