JOB ID,job_202101261615_5042
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleHD
GRAPH,BerkeleyStan.vertex
VERTICES,685230
REAL EDGES,7600595
VIRTUAL EDGES,13298940
PARITIONS,8
REAL LOADS,948045_957173_901857_924944_912953_996917_961036_997670_
VIRTUAL LOADS,1656551_1592785_1609282_1501300_1538348_1737652_1837154_1825868_
VIRTUAL COUNTS,69105_92592_86696_114513_88366_100435_65609_67914_
REAL KLU,2.9836036E-4
VIRTUAL KLU,0.0012117069
VIRTUAL COUNT KLU,0.008539544
REAL AVGD KLU,0.020216359
VIRTUAL AVGD KLU,0.029672045

REAL E MAXNORMLOAD,1.050
REAL E MAXMINLOAD,1.106
REAL EB JSD,0.000224
REAL E KLU,0.000298
REAL V MAXNORMLOAD,1.337
REAL V MAXMINLOAD,1.745
REAL VB JSD,0.006401
REAL V KLU,0.008540
REAL AVGD MAXNORM,1.324
REAL AVGD MAXMIN,1.819
REAL AVGDB JSD,0.007293
REAL AVGD KLU,0.020216
REAL EC PCT,0.160
REAL COMMVOL PCT,0.130
REAL LOCE PCT,0.840
REAL EC,1212678
REAL COMMVOL,472758
REAL LOCE,6387917
REAL COMMVOL NORMF,3642641
REAL SCORE,557302.2868269912
VIRTUAL E MAXNORM LOAD,1.105
VIRTUAL E MAXMIN LOAD,1.224
VIRTUAL ED JSD,0.000907
VIRTUAL E KLU,0.001212
VIRTUAL V MAXNORM LOAD,1.337
VIRTUAL V MAXMIN LOAD,1.745
VIRTUAL VB JSD,0.006401
VIRTUAL V KLU,0.008540
VIRTUAL AVGD MAXNORM,1.443
VIRTUAL AVGD MAXMIN,2.136
VIRTUAL AVGDB JSD,0.010691
VIRTUAL AVGD KLU,0.029672
VIRTUAL EC PCT,0.162
VIRTUAL COMMVOL PCT,0.146
VIRTUAL LOCE PCT,0.838
VIRTUAL EC,2155960
VIRTUAL COMMVOL,587457
VIRTUAL LOCE,11142980
VIRTUAL COMMVOL NORMF,4027957

SAMPLING START,2
SAMPLING END,28
SAMPLING CYCLES,8
SAMPLING EXTRA,1
LP START,29
LP END,64
LP CYCLES,18
TOT MIGRATIONS,1110217

INITIAL MESSAGES,7600595
SAMPLING MESSAGES,37894170
LP MESSAGES,27544089
SHUTDOWN MESSAGES,49123
TOTAL MESSAGES,73087977

INPUT TIME (not included in total),2681
INITIALIZE TIME,2223
SETUP TIME,14
Initializing algorithm time,1829
LP time,10084
Avg. LP cycle time,560
Sampling time,2988
Avg. Sampling cycle time,373.5
TOTAL TIME,14901
OUT DEGREE THRESHOLD,0
BETA,0.1
SIGMA,0.02
TAU,10
SAMPLING_ERROR,false
