JOB ID,job_202101261615_6753
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleHD
GRAPH,LiveJournal.vertex
VERTICES,4847571
REAL EDGES,68993773
VIRTUAL EDGES,86220856
PARITIONS,8
REAL LOADS,8329660_8942418_8779109_8486140_8340947_9053159_8538174_8524166_
VIRTUAL LOADS,10261695_11255932_10775845_10273844_10260598_12195287_10414111_10783544_
VIRTUAL COUNTS,740279_567331_545312_654976_729105_265836_714510_630222_
REAL KLU,2.0627187E-4
VIRTUAL KLU,7.9858274E-4
VIRTUAL COUNT KLU,0.016143348
REAL AVGD KLU,0.08069674
VIRTUAL AVGD KLU,0.09816334

REAL E MAXNORMLOAD,1.050
REAL E MAXMINLOAD,1.087
REAL EB JSD,0.000154
REAL E KLU,0.000206
REAL V MAXNORMLOAD,1.222
REAL V MAXMINLOAD,2.785
REAL VB JSD,0.013159
REAL V KLU,0.016143
REAL AVGD MAXNORM,2.393
REAL AVGD MAXMIN,3.027
REAL AVGDB JSD,0.026495
REAL AVGD KLU,0.080697
REAL EC PCT,0.335
REAL COMMVOL PCT,0.328
REAL LOCE PCT,0.665
REAL EC,23085486
REAL COMMVOL,7020038
REAL LOCE,45908287
REAL COMMVOL NORMF,21388505
REAL SCORE,3336033.1908802884
VIRTUAL E MAXNORM LOAD,1.132
VIRTUAL E MAXMIN LOAD,1.189
VIRTUAL ED JSD,0.000592
VIRTUAL E KLU,0.000799
VIRTUAL V MAXNORM LOAD,1.222
VIRTUAL V MAXMIN LOAD,2.785
VIRTUAL VB JSD,0.013159
VIRTUAL V KLU,0.016143
VIRTUAL AVGD MAXNORM,2.579
VIRTUAL AVGD MAXMIN,3.309
VIRTUAL AVGDB JSD,0.031939
VIRTUAL AVGD KLU,0.098163
VIRTUAL EC PCT,0.339
VIRTUAL COMMVOL PCT,0.366
VIRTUAL LOCE PCT,0.661
VIRTUAL EC,29210750
VIRTUAL COMMVOL,8800279
VIRTUAL LOCE,57010106
VIRTUAL COMMVOL NORMF,24057216

SAMPLING START,2
SAMPLING END,37
SAMPLING CYCLES,11
SAMPLING EXTRA,1
LP START,38
LP END,117
LP CYCLES,40
TOT MIGRATIONS,10912176

INITIAL MESSAGES,68993773
SAMPLING MESSAGES,247171908
LP MESSAGES,234476394
SHUTDOWN MESSAGES,670791
TOTAL MESSAGES,551312866

INPUT TIME (not included in total),4741
INITIALIZE TIME,2172
SETUP TIME,16
Initializing algorithm time,7830
LP time,116315
Avg. LP cycle time,2907
Sampling time,10419
Avg. Sampling cycle time,947.1818
TOTAL TIME,134564
OUT DEGREE THRESHOLD,0
BETA,0.1
SIGMA,0.015
TAU,5
SAMPLING_ERROR,false
