JOB ID,job_202101261615_6151
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,BGRAP
GRAPH,LiveJournal.vertex
VERTICES,4847571
REAL EDGES,68993773
VIRTUAL EDGES,86220856
PARITIONS,4
REAL LOADS,17567244_17101546_17542723_16782260_
VIRTUAL LOADS,21672528_21168583_21408891_21970854_
VIRTUAL COUNTS,1362633_1341301_1345451_798186_
REAL KLU,1.2974103E-4
VIRTUAL KLU,6.932799E-5
VIRTUAL COUNT KLU,0.015352919
REAL AVGD KLU,0.025817856
VIRTUAL AVGD KLU,0.03320742

REAL E MAXNORMLOAD,1.018
REAL E MAXMINLOAD,1.047
REAL EB JSD,0.000065
REAL E KLU,0.000130
REAL V MAXNORMLOAD,1.124
REAL V MAXMINLOAD,1.707
REAL VB JSD,0.008045
REAL V KLU,0.015353
REAL AVGD MAXNORM,1.477
REAL AVGD MAXMIN,1.649
REAL AVGDB JSD,0.008986
REAL AVGD KLU,0.025818
REAL EC PCT,0.178
REAL COMMVOL PCT,0.280
REAL LOCE PCT,0.822
REAL EC,12257205
REAL COMMVOL,3683413
REAL LOCE,56736568
REAL COMMVOL NORMF,13171798
REAL SCORE,3729359.7224460384
VIRTUAL E MAXNORM LOAD,1.019
VIRTUAL E MAXMIN LOAD,1.038
VIRTUAL ED JSD,0.000035
VIRTUAL E KLU,0.000069
VIRTUAL V MAXNORM LOAD,1.124
VIRTUAL V MAXMIN LOAD,1.707
VIRTUAL VB JSD,0.008045
VIRTUAL V KLU,0.015353
VIRTUAL AVGD MAXNORM,1.548
VIRTUAL AVGD MAXMIN,1.744
VIRTUAL AVGDB JSD,0.011514
VIRTUAL AVGD KLU,0.033207
VIRTUAL EC PCT,0.179
VIRTUAL COMMVOL PCT,0.318
VIRTUAL LOCE PCT,0.821
VIRTUAL EC,15454642
VIRTUAL COMMVOL,4713505
VIRTUAL LOCE,70766214
VIRTUAL COMMVOL NORMF,14820755

SAMPLING START,2
SAMPLING END,2
SAMPLING CYCLES,0
SAMPLING EXTRA,0
LP START,3
LP END,84
LP CYCLES,41
TOT MIGRATIONS,10136823

INITIAL MESSAGES,68993773
SAMPLING MESSAGES,86220856
LP MESSAGES,192889210
SHUTDOWN MESSAGES,395214
TOTAL MESSAGES,348499053

INPUT TIME (not included in total),4399
INITIALIZE TIME,2239
SETUP TIME,15
Initializing algorithm time,546
LP time,91117
Avg. LP cycle time,2222
Sampling time,0
Avg. Sampling cycle time,0.0
TOTAL TIME,91663
OUT DEGREE THRESHOLD,2147483647
BETA,0.0
SIGMA,0.0
TAU,0
SAMPLING_ERROR,false
