JOB ID,job_202101261615_2355
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,BGRAP
GRAPH,RoadItaly.vertex
VERTICES,6686493
REAL EDGES,7013978
VIRTUAL EDGES,14027956
PARITIONS,4
REAL LOADS,1754749_1753885_1753316_1752028_
VIRTUAL LOADS,3507301_3507948_3506704_3506003_
VIRTUAL COUNTS,1672532_1671954_1671713_1670294_
REAL KLU,1.1463227E-7
VIRTUAL KLU,1.5179275E-8
VIRTUAL COUNT KLU,8.746338E-8
REAL AVGD KLU,6.9958705E-9
VIRTUAL AVGD KLU,6.188226E-8

REAL E MAXNORMLOAD,1.001
REAL E MAXMINLOAD,1.002
REAL EB JSD,0.000000
REAL E KLU,0.000000
REAL V MAXNORMLOAD,1.001
REAL V MAXMINLOAD,1.001
REAL VB JSD,0.000000
REAL V KLU,0.000000
REAL AVGD MAXNORM,1.000
REAL AVGD MAXMIN,1.000
REAL AVGDB JSD,0.000000
REAL AVGD KLU,0.000000
REAL EC PCT,0.625
REAL COMMVOL PCT,0.546
REAL LOCE PCT,0.375
REAL EC,4385541
REAL COMMVOL,3828775
REAL LOCE,2628437
REAL COMMVOL NORMF,7013971
REAL SCORE,2787700.9855514797
VIRTUAL E MAXNORM LOAD,1.000
VIRTUAL E MAXMIN LOAD,1.001
VIRTUAL ED JSD,0.000000
VIRTUAL E KLU,0.000000
VIRTUAL V MAXNORM LOAD,1.001
VIRTUAL V MAXMIN LOAD,1.001
VIRTUAL VB JSD,0.000000
VIRTUAL V KLU,0.000000
VIRTUAL AVGD MAXNORM,1.001
VIRTUAL AVGD MAXMIN,1.001
VIRTUAL AVGDB JSD,0.000000
VIRTUAL AVGD KLU,0.000000
VIRTUAL EC PCT,0.625
VIRTUAL COMMVOL PCT,0.550
VIRTUAL LOCE PCT,0.375
VIRTUAL EC,8771025
VIRTUAL COMMVOL,7718204
VIRTUAL LOCE,5256931
VIRTUAL COMMVOL NORMF,14025256

SAMPLING START,2
SAMPLING END,2
SAMPLING CYCLES,0
SAMPLING EXTRA,0
LP START,3
LP END,30
LP CYCLES,14
TOT MIGRATIONS,7606872

INITIAL MESSAGES,7013978
SAMPLING MESSAGES,14027956
LP MESSAGES,16097478
SHUTDOWN MESSAGES,52650
TOTAL MESSAGES,37192062

INPUT TIME (not included in total),4635
INITIALIZE TIME,2176
SETUP TIME,25
Initializing algorithm time,689
LP time,34590
Avg. LP cycle time,2470
Sampling time,0
Avg. Sampling cycle time,0.0
TOTAL TIME,35279
OUT DEGREE THRESHOLD,2147483647
BETA,0.0
SIGMA,0.0
TAU,0
SAMPLING_ERROR,false
