JOB ID,job_202101261615_2466
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleGD
GRAPH,Youtube.vertex
VERTICES,1134890
REAL EDGES,2987624
VIRTUAL EDGES,5975248
PARITIONS,8
REAL LOADS,366496_361216_371322_354288_387688_374256_388389_383969_
VIRTUAL LOADS,758244_757234_738678_754723_748021_771927_693354_753067_
VIRTUAL COUNTS,178788_102334_173680_193927_100404_186801_73301_125655_
REAL KLU,2.3897366E-4
VIRTUAL KLU,2.1335854E-4
VIRTUAL COUNT KLU,0.024057686
REAL AVGD KLU,0.06876393
VIRTUAL AVGD KLU,0.05270555

REAL E MAXNORMLOAD,1.040
REAL E MAXMINLOAD,1.096
REAL EB JSD,0.000179
REAL E KLU,0.000239
REAL V MAXNORMLOAD,1.367
REAL V MAXMINLOAD,2.646
REAL VB JSD,0.018597
REAL V KLU,0.024058
REAL AVGD MAXNORM,2.013
REAL AVGD MAXMIN,2.900
REAL AVGDB JSD,0.024295
REAL AVGD KLU,0.068764
REAL EC PCT,0.403
REAL COMMVOL PCT,0.321
REAL LOCE PCT,0.597
REAL EC,1204948
REAL COMMVOL,361666
REAL LOCE,1782676
REAL COMMVOL NORMF,1126986
REAL SCORE,772057.9872493088
VIRTUAL E MAXNORM LOAD,1.033
VIRTUAL E MAXMIN LOAD,1.113
VIRTUAL ED JSD,0.000161
VIRTUAL E KLU,0.000213
VIRTUAL V MAXNORM LOAD,1.367
VIRTUAL V MAXMIN LOAD,2.646
VIRTUAL VB JSD,0.018597
VIRTUAL V KLU,0.024058
VIRTUAL AVGD MAXNORM,1.797
VIRTUAL AVGD MAXMIN,2.431
VIRTUAL AVGDB JSD,0.018798
VIRTUAL AVGD KLU,0.052706
VIRTUAL EC PCT,0.399
VIRTUAL COMMVOL PCT,0.374
VIRTUAL LOCE PCT,0.601
VIRTUAL EC,2386822
VIRTUAL COMMVOL,1082511
VIRTUAL LOCE,3588426
VIRTUAL COMMVOL NORMF,2898284

SAMPLING START,2
SAMPLING END,25
SAMPLING CYCLES,7
SAMPLING EXTRA,0
LP START,26
LP END,79
LP CYCLES,27
TOT MIGRATIONS,2172733

INITIAL MESSAGES,2987624
SAMPLING MESSAGES,17212045
LP MESSAGES,17152065
SHUTDOWN MESSAGES,216246
TOTAL MESSAGES,37567980

INPUT TIME (not included in total),2588
INITIALIZE TIME,2212
SETUP TIME,16
Initializing algorithm time,1864
LP time,17832
Avg. LP cycle time,660
Sampling time,3306
Avg. Sampling cycle time,472.2857
TOTAL TIME,23002
OUT DEGREE THRESHOLD,0
BETA,0.2
SIGMA,0.01
TAU,0
SAMPLING_ERROR,false
