JOB ID,job_202101261615_5719
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleRD
GRAPH,RoadItaly.vertex
VERTICES,6686493
REAL EDGES,7013978
VIRTUAL EDGES,14027956
PARITIONS,8
REAL LOADS,878438_876481_877683_875834_879306_873158_878685_874393_
VIRTUAL LOADS,1754875_1750469_1758826_1750770_1759910_1749184_1755348_1748574_
VIRTUAL COUNTS,837403_838837_834982_835363_833900_831457_839426_835125_
REAL KLU,1.3051059E-6
VIRTUAL KLU,1.3124101E-6
VIRTUAL COUNT KLU,2.0966697E-6
REAL AVGD KLU,3.509746E-6
VIRTUAL AVGD KLU,6.537587E-6

REAL E MAXNORMLOAD,1.003
REAL E MAXMINLOAD,1.007
REAL EB JSD,0.000001
REAL E KLU,0.000001
REAL V MAXNORMLOAD,1.004
REAL V MAXMINLOAD,1.010
REAL VB JSD,0.000002
REAL V KLU,0.000002
REAL AVGD MAXNORM,1.005
REAL AVGD MAXMIN,1.009
REAL AVGDB JSD,0.000001
REAL AVGD KLU,0.000004
REAL EC PCT,0.674
REAL COMMVOL PCT,0.617
REAL LOCE PCT,0.326
REAL EC,4730506
REAL COMMVOL,4328541
REAL LOCE,2283472
REAL COMMVOL NORMF,7013978
REAL SCORE,2397006.808557163
VIRTUAL E MAXNORM LOAD,1.004
VIRTUAL E MAXMIN LOAD,1.006
VIRTUAL ED JSD,0.000001
VIRTUAL E KLU,0.000001
VIRTUAL V MAXNORM LOAD,1.004
VIRTUAL V MAXMIN LOAD,1.010
VIRTUAL VB JSD,0.000002
VIRTUAL V KLU,0.000002
VIRTUAL AVGD MAXNORM,1.006
VIRTUAL AVGD MAXMIN,1.011
VIRTUAL AVGDB JSD,0.000002
VIRTUAL AVGD KLU,0.000007
VIRTUAL EC PCT,0.674
VIRTUAL COMMVOL PCT,0.620
VIRTUAL LOCE PCT,0.326
VIRTUAL EC,9461178
VIRTUAL COMMVOL,8697674
VIRTUAL LOCE,4566778
VIRTUAL COMMVOL NORMF,14027955

SAMPLING START,2
SAMPLING END,21
SAMPLING CYCLES,6
SAMPLING EXTRA,1
LP START,22
LP END,63
LP CYCLES,21
TOT MIGRATIONS,9030355

INITIAL MESSAGES,7013978
SAMPLING MESSAGES,20031294
LP MESSAGES,22307619
SHUTDOWN MESSAGES,174870
TOTAL MESSAGES,49527761

INPUT TIME (not included in total),4867
INITIALIZE TIME,2202
SETUP TIME,14
Initializing algorithm time,1596
LP time,66397
Avg. LP cycle time,3161
Sampling time,6636
Avg. Sampling cycle time,1106.0
TOTAL TIME,74629
OUT DEGREE THRESHOLD,0
BETA,0.2
SIGMA,0.02
TAU,10
SAMPLING_ERROR,false
