JOB ID,job_202101261615_4115
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleRD
GRAPH,RoadCanada.vertex
VERTICES,1965206
REAL EDGES,5533214
VIRTUAL EDGES,5533214
PARITIONS,8
REAL LOADS,700395_688752_687728_687222_690548_691250_699735_687584_
VIRTUAL LOADS,700395_688752_687728_687222_690548_691250_699735_687584_
VIRTUAL COUNTS,249084_246019_244866_245512_245354_246538_244679_243154_
REAL KLU,1.2734111E-5
VIRTUAL KLU,1.2734111E-5
VIRTUAL COUNT KLU,1.0249869E-5
REAL AVGD KLU,2.2260001E-5
VIRTUAL AVGD KLU,2.2260001E-5

REAL E MAXNORMLOAD,1.013
REAL E MAXMINLOAD,1.019
REAL EB JSD,0.000010
REAL E KLU,0.000013
REAL V MAXNORMLOAD,1.014
REAL V MAXMINLOAD,1.024
REAL VB JSD,0.000008
REAL V KLU,0.000010
REAL AVGD MAXNORM,1.016
REAL AVGD MAXMIN,1.022
REAL AVGDB JSD,0.000008
REAL AVGD KLU,0.000022
REAL EC PCT,0.445
REAL COMMVOL PCT,0.398
REAL LOCE PCT,0.555
REAL EC,2463350
REAL COMMVOL,2204314
REAL LOCE,3069864
REAL COMMVOL NORMF,5533205
REAL SCORE,1108756.943556197
VIRTUAL E MAXNORM LOAD,1.013
VIRTUAL E MAXMIN LOAD,1.019
VIRTUAL ED JSD,0.000010
VIRTUAL E KLU,0.000013
VIRTUAL V MAXNORM LOAD,1.014
VIRTUAL V MAXMIN LOAD,1.024
VIRTUAL VB JSD,0.000008
VIRTUAL V KLU,0.000010
VIRTUAL AVGD MAXNORM,1.016
VIRTUAL AVGD MAXMIN,1.022
VIRTUAL AVGDB JSD,0.000008
VIRTUAL AVGD KLU,0.000022
VIRTUAL EC PCT,0.445
VIRTUAL COMMVOL PCT,0.398
VIRTUAL LOCE PCT,0.555
VIRTUAL EC,2463350
VIRTUAL COMMVOL,2204314
VIRTUAL LOCE,3069864
VIRTUAL COMMVOL NORMF,5533205

SAMPLING START,2
SAMPLING END,21
SAMPLING CYCLES,6
SAMPLING EXTRA,1
LP START,22
LP END,95
LP CYCLES,37
TOT MIGRATIONS,4727409

INITIAL MESSAGES,5533214
SAMPLING MESSAGES,8189289
LP MESSAGES,15151107
SHUTDOWN MESSAGES,231914
TOTAL MESSAGES,29105524

INPUT TIME (not included in total),3483
INITIALIZE TIME,2215
SETUP TIME,15
Initializing algorithm time,595
LP time,34950
Avg. LP cycle time,944
Sampling time,3625
Avg. Sampling cycle time,604.1667
TOTAL TIME,39170
OUT DEGREE THRESHOLD,0
BETA,0.2
SIGMA,0.02
TAU,15
SAMPLING_ERROR,false
