JOB ID,job_202101261615_2327
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,BGRAP
GRAPH,RoadCanada.vertex
VERTICES,1965206
REAL EDGES,5533214
VIRTUAL EDGES,5533214
PARITIONS,8
REAL LOADS,686639_699855_694171_687977_686731_699386_686411_692044_
VIRTUAL LOADS,686639_699855_694171_687977_686731_699386_686411_692044_
VIRTUAL COUNTS,244570_248406_246487_244251_244096_248239_244517_244640_
REAL KLU,1.4051104E-5
VIRTUAL KLU,1.4051104E-5
VIRTUAL COUNT KLU,1.1357595E-5
REAL AVGD KLU,2.5477761E-6
VIRTUAL AVGD KLU,2.5477761E-6

REAL E MAXNORMLOAD,1.012
REAL E MAXMINLOAD,1.020
REAL EB JSD,0.000011
REAL E KLU,0.000014
REAL V MAXNORMLOAD,1.011
REAL V MAXMINLOAD,1.018
REAL VB JSD,0.000009
REAL V KLU,0.000011
REAL AVGD MAXNORM,1.005
REAL AVGD MAXMIN,1.008
REAL AVGDB JSD,0.000001
REAL AVGD KLU,0.000003
REAL EC PCT,0.435
REAL COMMVOL PCT,0.403
REAL LOCE PCT,0.565
REAL EC,2409615
REAL COMMVOL,2228265
REAL LOCE,3123599
REAL COMMVOL NORMF,5533205
REAL SCORE,1124174.5678092407
VIRTUAL E MAXNORM LOAD,1.012
VIRTUAL E MAXMIN LOAD,1.020
VIRTUAL ED JSD,0.000011
VIRTUAL E KLU,0.000014
VIRTUAL V MAXNORM LOAD,1.011
VIRTUAL V MAXMIN LOAD,1.018
VIRTUAL VB JSD,0.000009
VIRTUAL V KLU,0.000011
VIRTUAL AVGD MAXNORM,1.005
VIRTUAL AVGD MAXMIN,1.008
VIRTUAL AVGDB JSD,0.000001
VIRTUAL AVGD KLU,0.000003
VIRTUAL EC PCT,0.435
VIRTUAL COMMVOL PCT,0.403
VIRTUAL LOCE PCT,0.565
VIRTUAL EC,2409615
VIRTUAL COMMVOL,2228265
VIRTUAL LOCE,3123599
VIRTUAL COMMVOL NORMF,5533205

SAMPLING START,2
SAMPLING END,2
SAMPLING CYCLES,0
SAMPLING EXTRA,0
LP START,3
LP END,90
LP CYCLES,44
TOT MIGRATIONS,5444471

INITIAL MESSAGES,5533214
SAMPLING MESSAGES,5533214
LP MESSAGES,16026884
SHUTDOWN MESSAGES,246159
TOTAL MESSAGES,27339471

INPUT TIME (not included in total),3387
INITIALIZE TIME,2223
SETUP TIME,15
Initializing algorithm time,963
LP time,41706
Avg. LP cycle time,947
Sampling time,0
Avg. Sampling cycle time,0.0
TOTAL TIME,42669
OUT DEGREE THRESHOLD,2147483647
BETA,0.0
SIGMA,0.0
TAU,0
SAMPLING_ERROR,false
