JOB ID,job_202101261615_6483
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleRD
GRAPH,LiveJournal.vertex
VERTICES,4847571
REAL EDGES,68993773
VIRTUAL EDGES,86220856
PARITIONS,8
REAL LOADS,8265058_9044351_8478681_8774730_8852719_8702784_8422796_8452654_
VIRTUAL LOADS,10304881_12208196_10541474_10962764_10966466_10662424_10189551_10385100_
VIRTUAL COUNTS,656657_285151_656700_577129_529332_667253_667488_807861_
REAL KLU,1.9267535E-4
VIRTUAL KLU,7.3374907E-4
VIRTUAL COUNT KLU,0.015098763
REAL AVGD KLU,0.06766451
VIRTUAL AVGD KLU,0.083537325

REAL E MAXNORMLOAD,1.049
REAL E MAXMINLOAD,1.094
REAL EB JSD,0.000144
REAL E KLU,0.000193
REAL V MAXNORMLOAD,1.333
REAL V MAXMINLOAD,2.833
REAL VB JSD,0.012123
REAL V KLU,0.015099
REAL AVGD MAXNORM,2.229
REAL AVGD MAXMIN,3.031
REAL AVGDB JSD,0.022460
REAL AVGD KLU,0.067665
REAL EC PCT,0.301
REAL COMMVOL PCT,0.300
REAL LOCE PCT,0.699
REAL EC,20742300
REAL COMMVOL,6423622
REAL LOCE,48251473
REAL COMMVOL NORMF,21388505
REAL SCORE,3438311.4225959964
VIRTUAL E MAXNORM LOAD,1.133
VIRTUAL E MAXMIN LOAD,1.198
VIRTUAL ED JSD,0.000543
VIRTUAL E KLU,0.000734
VIRTUAL V MAXNORM LOAD,1.333
VIRTUAL V MAXMIN LOAD,2.833
VIRTUAL VB JSD,0.012123
VIRTUAL V KLU,0.015099
VIRTUAL AVGD MAXNORM,2.407
VIRTUAL AVGD MAXMIN,3.330
VIRTUAL AVGDB JSD,0.027443
VIRTUAL AVGD KLU,0.083537
VIRTUAL EC PCT,0.304
VIRTUAL COMMVOL PCT,0.336
VIRTUAL LOCE PCT,0.696
VIRTUAL EC,26225634
VIRTUAL COMMVOL,8094035
VIRTUAL LOCE,59995222
VIRTUAL COMMVOL NORMF,24057216

SAMPLING START,2
SAMPLING END,36
SAMPLING CYCLES,11
SAMPLING EXTRA,1
LP START,37
LP END,122
LP CYCLES,43
TOT MIGRATIONS,10882514

INITIAL MESSAGES,68993773
SAMPLING MESSAGES,160056715
LP MESSAGES,236020452
SHUTDOWN MESSAGES,580444
TOTAL MESSAGES,465651384

INPUT TIME (not included in total),4650
INITIALIZE TIME,2201
SETUP TIME,15
Initializing algorithm time,2659
LP time,123684
Avg. LP cycle time,2876
Sampling time,10056
Avg. Sampling cycle time,914.1818
TOTAL TIME,136399
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.015
TAU,5
SAMPLING_ERROR,false
