JOB ID,job_202101261615_5664
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleRD
GRAPH,RoadItaly.vertex
VERTICES,6686493
REAL EDGES,7013978
VIRTUAL EDGES,14027956
PARITIONS,16
REAL LOADS,439769_439715_439048_435184_436549_435905_438500_440410_440243_438582_441140_437115_437172_439699_440069_434878_
VIRTUAL LOADS,882188_878327_878875_870991_871793_872271_875293_878587_880771_877260_883473_872764_875117_878625_879904_871717_
VIRTUAL COUNTS,416661_421048_418509_416106_418117_416409_419449_421483_417570_418631_417665_417584_415199_420038_419153_412871_
REAL KLU,3.464486E-6
VIRTUAL KLU,3.50225E-6
VIRTUAL COUNT KLU,4.654427E-6
REAL AVGD KLU,7.3278543E-6
VIRTUAL AVGD KLU,1.3024167E-5

REAL E MAXNORMLOAD,1.006
REAL E MAXMINLOAD,1.014
REAL EB JSD,0.000003
REAL E KLU,0.000003
REAL V MAXNORMLOAD,1.009
REAL V MAXMINLOAD,1.021
REAL VB JSD,0.000005
REAL V KLU,0.000005
REAL AVGD MAXNORM,1.007
REAL AVGD MAXMIN,1.012
REAL AVGDB JSD,0.000003
REAL AVGD KLU,0.000007
REAL EC PCT,0.728
REAL COMMVOL PCT,0.688
REAL LOCE PCT,0.272
REAL EC,5108131
REAL COMMVOL,4822336
REAL LOCE,1905847
REAL COMMVOL NORMF,7013978
REAL SCORE,2008097.1993285757
VIRTUAL E MAXNORM LOAD,1.008
VIRTUAL E MAXMIN LOAD,1.014
VIRTUAL ED JSD,0.000004
VIRTUAL E KLU,0.000004
VIRTUAL V MAXNORM LOAD,1.009
VIRTUAL V MAXMIN LOAD,1.021
VIRTUAL VB JSD,0.000005
VIRTUAL V KLU,0.000005
VIRTUAL AVGD MAXNORM,1.009
VIRTUAL AVGD MAXMIN,1.016
VIRTUAL AVGDB JSD,0.000005
VIRTUAL AVGD KLU,0.000013
VIRTUAL EC PCT,0.728
VIRTUAL COMMVOL PCT,0.689
VIRTUAL LOCE PCT,0.272
VIRTUAL EC,10216803
VIRTUAL COMMVOL,9670355
VIRTUAL LOCE,3811153
VIRTUAL COMMVOL NORMF,14027956

SAMPLING START,2
SAMPLING END,24
SAMPLING CYCLES,7
SAMPLING EXTRA,1
LP START,25
LP END,74
LP CYCLES,25
TOT MIGRATIONS,10064105

INITIAL MESSAGES,7013978
SAMPLING MESSAGES,19991142
LP MESSAGES,24843468
SHUTDOWN MESSAGES,256870
TOTAL MESSAGES,52105458

INPUT TIME (not included in total),4732
INITIALIZE TIME,2228
SETUP TIME,15
Initializing algorithm time,1369
LP time,126474
Avg. LP cycle time,5058
Sampling time,7814
Avg. Sampling cycle time,1116.2858
TOTAL TIME,135657
OUT DEGREE THRESHOLD,0
BETA,0.2
SIGMA,0.015
TAU,5
SAMPLING_ERROR,false
