MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Vertex,job_202101261615_1822,8,RoadCanada.vertex,InitializeSampleRD,5,0.01,0.1,8,1965206,5533214,5533214,32817,3695,28649,3316781.9408524614,3844805,1.005,1.005,1.002,2612751,0.472,2612751,0.472,0.000000,0.000001,0.000001
Vertex,job_202101261615_1919,8,RoadCanada.vertex,InitializeSampleHD,15,0.015,0.1,16,1965206,5533214,5533214,35330,2699,30226,2981232.8568364833,2685273,1.006,1.006,1.004,3440692,0.622,3440692,0.622,0.000001,0.000002,0.000002
Vertex,job_202101261615_1974,8,RoadCanada.vertex,InitializeSampleHD,5,0.02,0.2,4,1965206,5533214,5533214,22302,3536,16552,3351811.3253746894,3444616,1.002,1.002,1.003,2294647,0.415,2294647,0.415,0.000001,0.000001,0.000001
Vertex,job_202101261615_2076,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.015,0.1,4,685230,7600595,13298940,11547,3598,7610,1438842.569321854,967605,1.416,1.382,1.043,742940,0.098,1300066,0.098,0.000109,0.012077,0.010550
Vertex,job_202101261615_1677,8,Youtube.vertex,InitializeSampleHD,5,0.02,0.1,4,1134890,2987624,5975248,14535,2274,10354,1927271.883900317,1752254,1.411,1.361,1.040,1061724,0.355,2118752,0.355,0.000491,0.018991,0.013890
Vertex,job_202101261615_2031,8,RoadCanada.vertex,InitializeSampleGD,10,0.02,0.15,4,1965206,5533214,5533214,19934,2863,14815,3322777.3167796554,3116535,1.004,1.004,1.002,2375534,0.429,2375534,0.429,0.000001,0.000001,0.000001
Vertex,job_202101261615_1777,8,Youtube.vertex,InitializeSampleGD,5,0.015,0.15,8,1134890,2987624,5975248,17838,2850,13027,1851896.0188218278,1802260,2.411,2.163,1.048,1319981,0.442,2636241,0.441,0.000137,0.054014,0.035790
Vertex,job_202101261615_1611,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.15,4,1134890,2987624,5975248,13721,3883,9432,1916278.0516885584,1696834,1.518,1.380,1.043,951673,0.319,1889472,0.316,0.000222,0.021668,0.013218
Vertex,job_202101261615_2032,8,RoadCanada.vertex,InitializeSampleGD,10,0.02,0.15,8,1965206,5533214,5533214,35305,3617,29460,3345602.4438985046,4007170,1.007,1.007,1.005,2540586,0.459,2540586,0.459,0.000003,0.000004,0.000004
Vertex,job_202101261615_2141,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.02,0.2,16,685230,7600595,13298940,16187,3691,12063,1461764.8684934145,1284121,2.061,2.063,1.573,1348027,0.177,2552186,0.192,0.003927,0.026689,0.024647
Vertex,job_202101261615_1893,8,RoadCanada.vertex,InitializeSampleRD,5,0.02,0.2,4,1965206,5533214,5533214,19712,3968,15209,3346489.480493628,3223434,1.007,1.007,1.006,2322626,0.420,2322626,0.420,0.000003,0.000004,0.000004
Vertex,job_202101261615_1902,8,RoadCanada.vertex,InitializeSampleHD,5,0.01,0.1,4,1965206,5533214,5533214,20969,2492,16292,3330199.936822566,3446633,1.003,1.003,1.002,2336270,0.422,2336270,0.422,0.000001,0.000001,0.000001
Vertex,job_202101261615_1838,8,RoadCanada.vertex,InitializeSampleRD,15,0.015,0.1,16,1965206,5533214,5533214,34947,2799,31543,3002309.693146263,2717420,1.007,1.007,1.004,3402272,0.615,3402272,0.615,0.000001,0.000002,0.000002
Vertex,job_202101261615_2053,8,RoadCanada.vertex,InitializeSampleGD,15,0.015,0.2,8,1965206,5533214,5533214,34450,4050,27946,3339661.7458746973,3790773,1.005,1.005,1.004,2569838,0.464,2569838,0.464,0.000001,0.000001,0.000001
Vertex,job_202101261615_2016,8,RoadCanada.vertex,InitializeSampleGD,15,0.01,0.15,4,1965206,5533214,5533214,25342,6091,17096,3371819.2308983854,3588729,1.004,1.004,1.003,2251472,0.407,2251472,0.407,0.000001,0.000002,0.000002
Vertex,job_202101261615_1857,8,RoadCanada.vertex,InitializeSampleRD,5,0.015,0.15,4,1965206,5533214,5533214,19479,3590,15431,3331914.542395488,3300617,1.008,1.008,1.008,2342225,0.423,2342225,0.423,0.000004,0.000004,0.000004
Vertex,job_202101261615_1825,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.1,8,1965206,5533214,5533214,32385,3562,28220,3328503.6339239334,3848630,1.005,1.005,1.005,2588635,0.468,2588635,0.468,0.000002,0.000002,0.000002
Vertex,job_202101261615_1986,8,RoadCanada.vertex,InitializeSampleGD,10,0.01,0.1,4,1965206,5533214,5533214,23107,4169,16722,3361492.5218200404,3573384,1.003,1.003,1.002,2276253,0.411,2276253,0.411,0.000000,0.000001,0.000001
Vertex,job_202101261615_1672,8,Youtube.vertex,InitializeSampleHD,10,0.015,0.1,8,1134890,2987624,5975248,20222,2451,15812,1942262.5871524725,1911659,1.916,1.760,1.047,1175400,0.393,2347447,0.393,0.000315,0.028659,0.020233
Vertex,job_202101261615_1682,8,Youtube.vertex,InitializeSampleHD,10,0.02,0.1,16,1134890,2987624,5975248,22557,2381,18223,1908876.4630600566,1758731,2.423,2.221,1.047,1451528,0.486,2895651,0.485,0.000167,0.046785,0.031587
Vertex,job_202101261615_1590,8,Youtube.vertex,InitializeSampleRD,10,0.015,0.1,4,1134890,2987624,5975248,13051,3475,9094,1887963.0965081826,1670999,1.864,1.697,1.048,1125016,0.377,2243024,0.375,0.000134,0.037074,0.024722
Vertex,job_202101261615_2204,8,BerkeleyStan.vertex,InitializeSampleHD,10,0.01,0.2,16,685230,7600595,13298940,19351,3529,14025,1391092.1747065505,1105131,1.680,1.872,1.050,1703808,0.224,3083675,0.232,0.000382,0.013226,0.019199
Vertex,job_202101261615_1982,8,RoadCanada.vertex,InitializeSampleHD,15,0.02,0.2,16,1965206,5533214,5533214,36195,3510,30454,2977087.398503152,2619978,1.005,1.005,1.005,3450290,0.624,3450290,0.624,0.000001,0.000001,0.000001
Vertex,job_202101261615_2272,8,BerkeleyStan.vertex,InitializeSampleGD,5,0.02,0.15,8,685230,7600595,13298940,16996,4065,10971,1416419.2537808924,1033666,1.454,1.476,1.050,1228433,0.162,2214458,0.167,0.000333,0.008259,0.011133
Vertex,job_202101261615_2067,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.01,0.1,4,685230,7600595,13298940,11235,3635,7180,1453401.6938154045,951775,1.166,1.199,1.039,745060,0.098,1317964,0.099,0.000208,0.002917,0.003627
Vertex,job_202101261615_1776,8,Youtube.vertex,InitializeSampleGD,5,0.015,0.15,4,1134890,2987624,5975248,14512,2798,9764,1882175.570904473,1776576,1.473,1.398,1.042,1057881,0.354,2109169,0.353,0.000310,0.022399,0.015564
Vertex,job_202101261615_1538,8,Youtube.vertex,BGRAP,5,0.01,0.1,8,1134890,2987624,5975248,16632,0,16142,1762434.600637862,1984693,2.355,1.964,1.048,1276140,0.427,2548985,0.427,0.000234,0.068606,0.042285
Vertex,job_202101261615_1580,8,Youtube.vertex,InitializeSampleRD,5,0.01,0.1,16,1134890,2987624,5975248,23136,3480,19154,1908462.0255242244,1788485,2.607,2.275,1.048,1433292,0.480,2862667,0.479,0.000145,0.045604,0.030914
Vertex,job_202101261615_1641,8,Youtube.vertex,InitializeSampleRD,5,0.015,0.2,4,1134890,2987624,5975248,15193,3567,11129,1974539.9124961593,1803162,1.210,1.159,1.033,903668,0.302,1805194,0.302,0.000307,0.005126,0.003282
Vertex,job_202101261615_1833,8,RoadCanada.vertex,InitializeSampleRD,10,0.015,0.1,4,1965206,5533214,5533214,20500,2940,16982,3329852.5802112063,3429341,1.002,1.002,1.002,2351562,0.425,2351562,0.425,0.000001,0.000001,0.000001
Vertex,job_202101261615_1754,8,Youtube.vertex,InitializeSampleGD,10,0.015,0.1,16,1134890,2987624,5975248,26777,4395,20596,1851361.6586239906,1887941,2.472,2.176,1.048,1369627,0.458,2735055,0.458,0.000190,0.053206,0.036395
Vertex,job_202101261615_1597,8,Youtube.vertex,InitializeSampleRD,5,0.02,0.1,8,1134890,2987624,5975248,18072,3867,13725,1919344.4348973876,1810479,1.800,1.604,1.047,1267007,0.424,2531190,0.424,0.000220,0.025995,0.017759
Vertex,job_202101261615_2305,8,BerkeleyStan.vertex,InitializeSampleGD,15,0.02,0.2,8,685230,7600595,13298940,16767,5732,9149,1444098.7063106904,1041843,1.410,1.426,1.049,1064963,0.140,1889716,0.142,0.000318,0.014571,0.020576
Vertex,job_202101261615_2003,8,RoadCanada.vertex,InitializeSampleGD,5,0.02,0.1,16,1965206,5533214,5533214,36580,2714,31602,3005902.7669558227,2718261,1.005,1.005,1.004,3395618,0.614,3395618,0.614,0.000001,0.000002,0.000002
Vertex,job_202101261615_1618,8,Youtube.vertex,InitializeSampleRD,10,0.015,0.15,8,1134890,2987624,5975248,18151,3988,13791,1924593.6339978857,1803148,2.084,1.845,1.046,1284543,0.430,2562785,0.429,0.000230,0.039060,0.025680
Vertex,job_202101261615_1950,8,RoadCanada.vertex,InitializeSampleHD,10,0.02,0.15,4,1965206,5533214,5533214,20182,2759,15190,3300125.8869465576,3134625,1.008,1.008,1.004,2418488,0.437,2418488,0.437,0.000002,0.000010,0.000010
Vertex,job_202101261615_1971,8,RoadCanada.vertex,InitializeSampleHD,15,0.015,0.2,4,1965206,5533214,5533214,21540,3921,15398,3339534.4651104114,3196479,1.007,1.007,1.006,2332510,0.422,2332510,0.422,0.000003,0.000004,0.000004
Vertex,job_202101261615_1910,8,RoadCanada.vertex,InitializeSampleHD,15,0.01,0.1,16,1965206,5533214,5533214,35888,2540,31070,2984872.3050508564,2696322,1.007,1.007,1.007,3435359,0.621,3435359,0.621,0.000003,0.000003,0.000003
Vertex,job_202101261615_1698,8,Youtube.vertex,InitializeSampleHD,10,0.015,0.15,4,1134890,2987624,5975248,14994,2755,10381,1940653.6500740626,1756395,1.626,1.544,1.043,925041,0.310,1838966,0.308,0.000563,0.023396,0.017822
Vertex,job_202101261615_1720,8,Youtube.vertex,InitializeSampleHD,15,0.01,0.2,8,1134890,2987624,5975248,18582,2990,13635,1922289.7099344514,1765789,1.859,1.712,1.048,1246078,0.417,2488408,0.416,0.000246,0.039346,0.027199
Vertex,job_202101261615_1961,8,RoadCanada.vertex,InitializeSampleHD,10,0.01,0.2,16,1965206,5533214,5533214,35450,2836,30214,2989783.460408052,2634874,1.003,1.003,1.003,3430066,0.620,3430066,0.620,0.000001,0.000001,0.000001
Vertex,job_202101261615_2198,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.02,0.15,16,685230,7600595,13298940,18832,3614,13087,1393606.2164870943,1077295,1.513,1.791,1.050,1708593,0.225,3118674,0.235,0.000395,0.013086,0.022289
Vertex,job_202101261615_2231,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.01,0.1,16,685230,7600595,13298940,24002,10409,11964,1403409.7442129364,1097011,1.698,1.887,1.049,1772661,0.233,3209511,0.241,0.000510,0.018116,0.026712
Vertex,job_202101261615_2251,8,BerkeleyStan.vertex,InitializeSampleGD,15,0.02,0.1,8,685230,7600595,13298940,15184,3652,9841,1466686.1485476857,1040477,1.327,1.351,1.049,1022990,0.135,1849361,0.139,0.000674,0.007241,0.009691
Vertex,job_202101261615_1943,8,RoadCanada.vertex,InitializeSampleHD,10,0.015,0.15,16,1965206,5533214,5533214,35611,2912,30358,2980871.5770745957,2653544,1.006,1.006,1.005,3443724,0.622,3443724,0.622,0.000001,0.000002,0.000002
Vertex,job_202101261615_1931,8,RoadCanada.vertex,InitializeSampleHD,5,0.01,0.15,16,1965206,5533214,5533214,34806,2657,29732,2983782.04136037,2659050,1.006,1.006,1.006,3439380,0.622,3439380,0.622,0.000001,0.000002,0.000002
Vertex,job_202101261615_1797,8,Youtube.vertex,InitializeSampleGD,10,0.01,0.2,4,1134890,2987624,5975248,17050,3106,11989,1934177.1456967467,1915168,1.203,1.174,1.043,885828,0.296,1770482,0.296,0.000361,0.008559,0.005566
Vertex,job_202101261615_2292,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.015,0.2,4,685230,7600595,13298940,12414,4330,6268,1447680.3868790756,916155,1.298,1.355,1.040,890184,0.117,1601890,0.120,0.000096,0.008862,0.013785
Vertex,job_202101261615_2030,8,RoadCanada.vertex,InitializeSampleGD,5,0.02,0.15,16,1965206,5533214,5533214,37250,2965,32035,3003740.6740986477,2685070,1.008,1.008,1.008,3402233,0.615,3402233,0.615,0.000002,0.000003,0.000003
Vertex,job_202101261615_1721,8,Youtube.vertex,InitializeSampleHD,15,0.01,0.2,16,1134890,2987624,5975248,23090,2763,18236,1915108.998696843,1721833,2.581,2.255,1.046,1464261,0.490,2921084,0.489,0.000148,0.040972,0.028509
Vertex,job_202101261615_2273,8,BerkeleyStan.vertex,InitializeSampleGD,5,0.02,0.15,16,685230,7600595,13298940,22121,4267,15734,1367764.7694583824,1101159,1.384,1.599,1.049,1886027,0.248,3445689,0.259,0.000290,0.007197,0.012486
Vertex,job_202101261615_1732,8,Youtube.vertex,InitializeSampleHD,5,0.02,0.2,8,1134890,2987624,5975248,19636,3334,14358,1954848.148039209,1811650,1.971,1.821,1.048,1159008,0.388,2314016,0.387,0.000379,0.027788,0.020041
Vertex,job_202101261615_2129,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.015,0.2,16,685230,7600595,13298940,18064,4083,13297,1412432.8569100455,1078750,1.851,1.732,1.049,1553300,0.204,2840255,0.214,0.000434,0.016776,0.022691
Vertex,job_202101261615_2194,8,BerkeleyStan.vertex,InitializeSampleHD,10,0.02,0.15,8,685230,7600595,13298940,15576,3059,10777,1413267.929320292,1047019,1.506,1.570,1.049,1306788,0.172,2349322,0.177,0.000282,0.008111,0.011558
Vertex,job_202101261615_1863,8,RoadCanada.vertex,InitializeSampleRD,15,0.015,0.15,4,1965206,5533214,5533214,18315,3776,14074,3332735.3596908357,3149050,1.004,1.004,1.003,2352055,0.425,2352055,0.425,0.000001,0.000002,0.000002
Vertex,job_202101261615_2054,8,RoadCanada.vertex,InitializeSampleGD,15,0.015,0.2,16,1965206,5533214,5533214,36116,3994,29738,3002335.740170072,2648563,1.006,1.006,1.004,3406144,0.616,3406144,0.616,0.000001,0.000002,0.000002
Vertex,job_202101261615_1887,8,RoadCanada.vertex,InitializeSampleRD,10,0.015,0.2,4,1965206,5533214,5533214,19961,3386,16059,3338520.741789171,3233912,1.001,1.001,1.001,2336303,0.422,2336303,0.422,0.000000,0.000000,0.000000
Vertex,job_202101261615_1552,8,RoadCanada.vertex,BGRAP,5,0.01,0.1,4,1965206,5533214,5533214,18807,0,17846,3318901.299168774,3688421,1.002,1.002,1.000,2353936,0.425,2353936,0.425,0.000000,0.000000,0.000000
Vertex,job_202101261615_1802,8,Youtube.vertex,InitializeSampleGD,15,0.01,0.2,16,1134890,2987624,5975248,24114,2876,19197,1869939.971887539,1813257,2.602,2.291,1.046,1469234,0.492,2930174,0.490,0.000157,0.044466,0.031343
Vertex,job_202101261615_2291,8,BerkeleyStan.vertex,InitializeSampleGD,5,0.015,0.2,16,685230,7600595,13298940,20163,4572,13701,1399444.4642786174,1093413,1.611,1.788,1.050,1662892,0.219,3028735,0.228,0.000424,0.006859,0.013034
Vertex,job_202101261615_2265,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.015,0.15,4,685230,7600595,13298940,11846,3674,6310,1443360.0043593415,982721,1.264,1.242,1.014,819805,0.108,1430876,0.108,0.000020,0.008683,0.009081
Vertex,job_202101261615_1567,8,BerkeleyStan.vertex,BGRAP,5,0.01,0.1,4,685230,7600595,13298940,11007,0,10391,1331593.5564348833,1148871,1.140,1.126,1.049,1122790,0.148,1902874,0.143,0.000179,0.002939,0.003561
Vertex,job_202101261615_1810,8,Youtube.vertex,InitializeSampleGD,15,0.015,0.2,8,1134890,2987624,5975248,21353,2939,16428,1902718.587727263,1906768,1.827,1.691,1.048,1162907,0.389,2321633,0.389,0.000358,0.029176,0.021146
Vertex,job_202101261615_1652,8,Youtube.vertex,InitializeSampleRD,5,0.02,0.2,16,1134890,2987624,5975248,22880,4208,18160,1928370.2430459044,1729129,2.437,2.182,1.047,1498207,0.501,2992765,0.501,0.000124,0.043240,0.030378
Vertex,job_202101261615_2149,8,BerkeleyStan.vertex,InitializeSampleHD,10,0.01,0.1,8,685230,7600595,13298940,15217,3170,10214,1440226.5404505262,1089222,1.485,1.528,1.041,1011427,0.133,1789021,0.135,0.000126,0.015477,0.020089
Vertex,job_202101261615_2259,8,BerkeleyStan.vertex,InitializeSampleGD,15,0.01,0.15,4,685230,7600595,13298940,13138,4530,6748,1433022.7189898181,983204,1.179,1.234,1.049,899375,0.118,1613887,0.121,0.000647,0.004935,0.007248
Vertex,job_202101261615_2208,8,BerkeleyStan.vertex,InitializeSampleHD,5,0.015,0.2,4,685230,7600595,13298940,12317,3545,6942,1446362.1501962582,940582,1.218,1.262,1.037,792232,0.104,1388938,0.104,0.000110,0.007221,0.008447
Vertex,job_202101261615_1715,8,Youtube.vertex,InitializeSampleHD,5,0.01,0.2,16,1134890,2987624,5975248,25223,2850,20305,1940546.1094466709,1775986,1.760,1.575,1.048,1437708,0.481,2870525,0.480,0.000228,0.035018,0.022492
Vertex,job_202101261615_1885,8,RoadCanada.vertex,InitializeSampleRD,5,0.015,0.2,8,1965206,5533214,5533214,32921,4127,28226,3354197.8145651324,3896774,1.005,1.005,1.004,2532060,0.458,2532060,0.458,0.000001,0.000003,0.000003
Vertex,job_202101261615_1867,8,RoadCanada.vertex,InitializeSampleRD,5,0.02,0.15,8,1965206,5533214,5533214,33237,3812,29046,3327218.1795890606,3867133,1.004,1.004,1.001,2586788,0.468,2586788,0.468,0.000000,0.000001,0.000001
Vertex,job_202101261615_1946,8,RoadCanada.vertex,InitializeSampleHD,15,0.015,0.15,16,1965206,5533214,5533214,34748,2408,29801,2982403.671122285,2658757,1.007,1.007,1.006,3440315,0.622,3440315,0.622,0.000001,0.000001,0.000001
Vertex,job_202101261615_2017,8,RoadCanada.vertex,InitializeSampleGD,15,0.01,0.15,8,1965206,5533214,5533214,35184,3716,29174,3339526.842728767,3851663,1.006,1.006,1.005,2568790,0.464,2568790,0.464,0.000001,0.000003,0.000003
Vertex,job_202101261615_1972,8,RoadCanada.vertex,InitializeSampleHD,15,0.015,0.2,8,1965206,5533214,5533214,33568,2934,28127,3344117.9009270286,3859360,1.008,1.008,1.002,2555920,0.462,2555920,0.462,0.000000,0.000003,0.000003
Vertex,job_202101261615_2238,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.015,0.1,4,685230,7600595,13298940,12710,3758,7199,1464770.8307860864,1002509,1.248,1.270,1.004,690116,0.091,1191757,0.090,0.000001,0.006484,0.008173
Vertex,job_202101261615_1556,8,RoadCanada.vertex,BGRAP,5,0.01,0.1,8,1965206,5533214,5533214,31181,0,30135,3337174.649019095,4136465,1.004,1.004,1.003,2556213,0.462,2556213,0.462,0.000001,0.000001,0.000001
Vertex,job_202101261615_1628,8,Youtube.vertex,InitializeSampleRD,10,0.02,0.15,16,1134890,2987624,5975248,22802,4003,18309,1917551.5681868661,1781531,2.520,2.217,1.046,1410166,0.472,2813950,0.471,0.000174,0.044429,0.030426
Vertex,job_202101261615_1631,8,Youtube.vertex,InitializeSampleRD,15,0.02,0.15,16,1134890,2987624,5975248,22309,3505,18278,1908654.9071619783,1751078,3.130,2.686,1.046,1510405,0.506,3018450,0.505,0.000139,0.047948,0.032894
Vertex,job_202101261615_1575,8,BerkeleyStan.vertex,BGRAP,5,0.01,0.1,16,685230,7600595,13298940,20756,0,20212,1278594.2797495206,1277716,1.831,2.075,1.049,1974339,0.260,3519705,0.265,0.000241,0.011484,0.019240
Vertex,job_202101261615_1729,8,Youtube.vertex,InitializeSampleHD,15,0.015,0.2,8,1134890,2987624,5975248,18990,2532,14435,1950947.1563901426,1858252,1.729,1.613,1.046,1187542,0.397,2369358,0.397,0.000293,0.022791,0.015580
Vertex,job_202101261615_2188,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.015,0.15,8,685230,7600595,13298940,14562,3419,9306,1469215.6551819288,1050746,1.441,1.527,1.049,978177,0.129,1735876,0.131,0.000130,0.009474,0.014833
Vertex,job_202101261615_1638,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.2,4,1134890,2987624,5975248,14386,4167,9820,1959682.5179016548,1768453,1.167,1.142,1.034,906729,0.303,1809016,0.303,0.000277,0.003537,0.002725
Vertex,job_202101261615_1635,8,Youtube.vertex,InitializeSampleRD,10,0.01,0.2,4,1134890,2987624,5975248,14931,3861,10672,1970790.2429800732,1823631,1.209,1.183,1.040,882674,0.295,1763527,0.295,0.000289,0.005999,0.004234
Vertex,job_202101261615_2183,8,BerkeleyStan.vertex,InitializeSampleHD,5,0.015,0.15,16,685230,7600595,13298940,18196,3603,12641,1418089.0125647087,1096478,2.083,1.973,1.093,1731535,0.228,3215836,0.242,0.000448,0.020003,0.023423
Vertex,job_202101261615_1852,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.15,8,1965206,5533214,5533214,32848,3230,29072,3273714.279992625,3598077,1.003,1.003,1.002,2702797,0.488,2702797,0.488,0.000000,0.000001,0.000001
Vertex,job_202101261615_1879,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.2,8,1965206,5533214,5533214,32085,4357,27223,3339739.6716619753,3761617,1.009,1.009,1.002,2568937,0.464,2568937,0.464,0.000000,0.000003,0.000003
Vertex,job_202101261615_1906,8,RoadCanada.vertex,InitializeSampleHD,10,0.01,0.1,8,1965206,5533214,5533214,34716,3728,28711,3349775.774804756,3928800,1.006,1.006,1.003,2552433,0.461,2552433,0.461,0.000002,0.000003,0.000003
Vertex,job_202101261615_2283,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.01,0.2,4,685230,7600595,13298940,13473,4250,7385,1430555.10585912,980674,1.367,1.383,1.029,787760,0.104,1370435,0.103,0.000083,0.007409,0.008272
Vertex,job_202101261615_2225,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.02,0.2,16,685230,7600595,13298940,18280,3669,12724,1433285.7561271908,1141598,2.054,2.164,1.210,1496402,0.197,2772085,0.208,0.000762,0.026112,0.028722
Vertex,job_202101261615_2012,8,RoadCanada.vertex,InitializeSampleGD,5,0.01,0.15,16,1965206,5533214,5533214,37822,3975,31538,3007247.033027292,2687805,1.006,1.006,1.003,3396496,0.614,3396496,0.614,0.000001,0.000001,0.000001
Vertex,job_202101261615_1617,8,Youtube.vertex,InitializeSampleRD,10,0.015,0.15,4,1134890,2987624,5975248,14232,3890,9892,1926910.9013771946,1713728,1.588,1.468,1.044,1004923,0.336,2004082,0.335,0.000185,0.019578,0.012767
Vertex,job_202101261615_1817,8,Youtube.vertex,InitializeSampleGD,10,0.02,0.2,16,1134890,2987624,5975248,25028,3073,19997,1881380.422601883,1818780,2.290,2.021,1.047,1414062,0.473,2821990,0.472,0.000178,0.046707,0.030789
Vertex,job_202101261615_2287,8,BerkeleyStan.vertex,InitializeSampleGD,15,0.01,0.2,8,685230,7600595,13298940,16127,4011,9970,1475696.4478486904,1045864,1.484,1.511,1.048,929027,0.122,1646967,0.124,0.000381,0.017015,0.021520
Vertex,job_202101261615_1632,8,Youtube.vertex,InitializeSampleRD,5,0.01,0.2,4,1134890,2987624,5975248,14124,3694,9927,1959636.5620021399,1753494,1.183,1.163,1.032,916052,0.307,1831116,0.306,0.000368,0.009444,0.007066
Vertex,job_202101261615_2229,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.01,0.1,4,685230,7600595,13298940,12918,4047,6892,1441344.0977926708,977122,1.155,1.171,1.022,843291,0.111,1496553,0.113,0.000079,0.001730,0.002603
Vertex,job_202101261615_1719,8,Youtube.vertex,InitializeSampleHD,15,0.01,0.2,4,1134890,2987624,5975248,15813,2641,11138,1947409.0232319229,1738888,1.330,1.274,1.045,913012,0.306,1821628,0.305,0.000479,0.019601,0.014506
Vertex,job_202101261615_2136,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.02,0.2,4,685230,7600595,13298940,10549,3784,6399,1459607.1899135187,922227,1.137,1.189,1.015,645864,0.085,1124811,0.085,0.000021,0.002330,0.002552
Vertex,job_202101261615_1749,8,Youtube.vertex,InitializeSampleGD,5,0.015,0.1,4,1134890,2987624,5975248,15125,3055,10252,1898257.512029558,1830065,1.267,1.242,1.038,893531,0.299,1782902,0.298,0.000281,0.015156,0.010841
Vertex,job_202101261615_1686,8,Youtube.vertex,InitializeSampleHD,5,0.01,0.15,4,1134890,2987624,5975248,15952,3226,10738,1968940.9320185047,1855431,1.287,1.201,1.044,948442,0.317,1892555,0.317,0.000115,0.005112,0.002610
Vertex,job_202101261615_1964,8,RoadCanada.vertex,InitializeSampleHD,15,0.01,0.2,16,1965206,5533214,5533214,36170,3869,29751,2985777.821717517,2631985,1.004,1.004,1.003,3437904,0.621,3437904,0.621,0.000000,0.000001,0.000001
Vertex,job_202101261615_1988,8,RoadCanada.vertex,InitializeSampleGD,10,0.01,0.1,16,1965206,5533214,5533214,36860,2958,31404,3008607.4014796657,2721456,1.006,1.006,1.005,3390492,0.613,3390492,0.613,0.000001,0.000002,0.000002
Vertex,job_202101261615_1692,8,Youtube.vertex,InitializeSampleHD,15,0.01,0.15,4,1134890,2987624,5975248,15172,3000,10352,1949045.8125652517,1767668,1.366,1.317,1.045,932971,0.312,1862178,0.312,0.000356,0.013123,0.010355
Vertex,job_202101261615_1753,8,Youtube.vertex,InitializeSampleGD,10,0.015,0.1,8,1134890,2987624,5975248,20865,2751,16244,1896389.276054302,1952851,1.600,1.551,1.047,1159841,0.388,2317403,0.388,0.000240,0.021796,0.016366
Vertex,job_202101261615_1599,8,Youtube.vertex,InitializeSampleRD,10,0.02,0.1,4,1134890,2987624,5975248,14173,3452,10308,1946133.6522854406,1818962,1.301,1.266,1.033,879016,0.294,1750944,0.293,0.000177,0.005739,0.004522
Vertex,job_202101261615_1959,8,RoadCanada.vertex,InitializeSampleHD,10,0.01,0.2,4,1965206,5533214,5533214,22185,4373,15214,3329489.237193966,3143260,1.003,1.003,1.001,2363537,0.427,2363537,0.427,0.000000,0.000001,0.000001
Vertex,job_202101261615_2093,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.01,0.15,16,685230,7600595,13298940,16684,3672,12599,1474509.6735271825,1081996,2.033,2.080,1.053,1090906,0.144,1955786,0.147,0.000297,0.028934,0.035348
Vertex,job_202101261615_1623,8,Youtube.vertex,InitializeSampleRD,5,0.02,0.15,4,1134890,2987624,5975248,14666,3632,10679,1944534.3035831868,1754215,1.287,1.264,1.044,964839,0.323,1926642,0.322,0.000488,0.014731,0.011189
Vertex,job_202101261615_2195,8,BerkeleyStan.vertex,InitializeSampleHD,10,0.02,0.15,16,685230,7600595,13298940,18294,3095,13506,1423400.2387293226,1095826,1.780,2.050,1.049,1544328,0.203,2826360,0.213,0.000512,0.018028,0.025425
Vertex,job_202101261615_1664,8,Youtube.vertex,InitializeSampleHD,10,0.01,0.1,16,1134890,2987624,5975248,24383,2433,19923,1910395.8851348525,1810563,2.224,1.990,1.048,1454311,0.487,2903355,0.486,0.000229,0.041772,0.029013
Vertex,job_202101261615_2189,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.015,0.15,16,685230,7600595,13298940,20025,3384,14799,1392200.1543769566,1110360,1.452,1.685,1.050,1845501,0.243,3393949,0.255,0.000411,0.010973,0.019642
