MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Vertex,job_202102081239_2315,8,Youtube.vertex,InitializeSampleHD,10,0.01,0.2,4,1134890,2987624,5975248,14823,3014,9797,1965651.3057118757,1735748,1.169,1.171,1.016,853640,0.286,1705365,0.285,0.000065,0.005273,0.004484
Vertex,job_202102081239_0119,8,LiveJournal.vertex,InitializeSampleRD,10,0.015,0.1,4,4847571,68993773,86220856,69461,8501,59348,9115655.593374828,8496810,1.220,1.240,1.047,15116568,0.219,19094791,0.221,0.000190,0.008236,0.009456
Vertex,job_202102081239_0451,8,LiveJournal.vertex,InitializeSampleHD,15,0.015,0.15,4,4847571,68993773,86220856,100815,30240,63031,9319249.860177524,9014337,1.246,1.283,1.047,14515925,0.210,18402662,0.213,0.000165,0.006649,0.007687
Vertex,job_202102081239_0592,8,Youtube.vertex,BGRAP,0,0.0,0.0,16,1134890,2987624,5975248,27259,0,26801,1780863.521302374,2116849,2.477,2.217,1.049,1411138,0.472,2821509,0.472,0.000179,0.057370,0.037813
Vertex,job_202102081239_2055,8,Youtube.vertex,InitializeSampleRD,15,0.02,0.15,4,1134890,2987624,5975248,14599,3398,10758,1933503.1387102758,1799687,1.515,1.392,1.033,987456,0.331,1965162,0.329,0.000114,0.016168,0.010539
Vertex,job_202102081239_1677,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.01,0.1,4,685230,7600595,13298940,12483,2994,7637,1421536.4392680414,1013023,1.211,1.213,1.008,823199,0.108,1469155,0.110,0.000004,0.002518,0.002727
Vertex,job_202102081239_2171,8,Youtube.vertex,InitializeSampleHD,5,0.015,0.1,4,1134890,2987624,5975248,14853,2841,10030,1935313.2183539898,1744192,1.367,1.297,1.044,971729,0.325,1939244,0.325,0.000405,0.020604,0.013811
Vertex,job_202102081239_1543,8,BerkeleyStan.vertex,InitializeSampleRD,15,0.015,0.15,8,685230,7600595,13298940,15040,3802,10786,1471315.0588222612,1038177,1.571,1.651,1.046,828033,0.109,1468798,0.110,0.000243,0.017536,0.020234
Vertex,job_202102081239_1219,8,RoadCanada.vertex,InitializeSampleHD,15,0.015,0.1,8,1965206,5533214,5533214,32881,2801,27802,3284631.87518451,3702631,1.010,1.010,1.006,2670667,0.483,2670667,0.483,0.000002,0.000006,0.000006
Vertex,job_202102081239_2690,8,RoadItaly.vertex,InitializeSampleHD,5,0.02,0.1,16,6686493,7013978,14027956,408731,5502,398607,1.2447477967567395E7,25756448,1.007,1.007,1.008,2663551,0.380,5570438,0.397,0.000003,0.000003,0.000003
Vertex,job_202102081239_1247,8,RoadCanada.vertex,InitializeSampleHD,15,0.02,0.1,8,1965206,5533214,5533214,33865,2171,29469,3338590.0994698475,4047184,1.011,1.011,1.007,2545185,0.460,2545185,0.460,0.000005,0.000009,0.000009
Vertex,job_202102081239_0969,8,RoadCanada.vertex,InitializeSampleRD,10,0.015,0.1,8,1965206,5533214,5533214,31838,2898,28338,3323574.7593256794,3777423,1.005,1.005,1.005,2604388,0.471,2604388,0.471,0.000001,0.000001,0.000001
Vertex,job_202102081239_0943,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.1,16,1965206,5533214,5533214,36411,4648,31345,3002976.550289129,2718222,1.006,1.006,1.005,3400618,0.615,3400618,0.615,0.000001,0.000002,0.000002
Vertex,job_202102081239_1582,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.01,0.2,16,685230,7600595,13298940,17516,3687,13428,1404678.73761833,1124602,1.718,1.790,1.218,1653052,0.217,3078865,0.232,0.001171,0.022462,0.022671
Vertex,job_202102081239_0280,8,LiveJournal.vertex,InitializeSampleRD,10,0.015,0.2,4,4847571,68993773,86220856,68202,10995,54494,9092347.552581169,8114970,1.218,1.255,1.048,15283216,0.222,19266718,0.223,0.000410,0.007504,0.008561
Vertex,job_202102081239_0050,8,LiveJournal.vertex,InitializeSampleGD,0,0.02,0.15,8,4847571,68993773,86220856,112309,11868,93478,9111846.31973844,9541306,1.856,1.945,1.047,18777610,0.272,23684566,0.275,0.000237,0.018766,0.021985
Vertex,job_202102081239_1253,8,RoadCanada.vertex,InitializeSampleHD,5,0.01,0.15,4,1965206,5533214,5533214,19790,2601,14878,3306413.3819463216,3147346,1.003,1.003,1.005,2398740,0.434,2398740,0.434,0.000002,0.000001,0.000001
Vertex,job_202102081239_0481,8,LiveJournal.vertex,InitializeSampleHD,15,0.02,0.15,8,4847571,68993773,86220856,107413,10537,89078,8966676.703244299,9409541,1.648,1.683,1.047,21955040,0.318,27969407,0.324,0.000500,0.014391,0.015696
Vertex,job_202102081239_0647,8,RoadCanada.vertex,InitializeSampleGD,0,0.015,0.15,16,1965206,5533214,5533214,37193,3341,31457,3005031.668741543,2685973,1.005,1.005,1.005,3399438,0.614,3399438,0.614,0.000002,0.000003,0.000003
Vertex,job_202102081239_0256,8,LiveJournal.vertex,InitializeSampleRD,10,0.01,0.2,8,4847571,68993773,86220856,103871,11884,89039,9067066.799837023,9356564,1.846,1.930,1.047,19270796,0.279,24325991,0.282,0.000423,0.022125,0.025270
Vertex,job_202102081239_2048,8,Youtube.vertex,InitializeSampleRD,10,0.02,0.15,8,1134890,2987624,5975248,18657,4016,14261,1916090.4378372168,1813223,2.327,2.092,1.048,1275321,0.427,2546307,0.426,0.000243,0.045167,0.030874
Vertex,job_202102081239_1017,8,RoadCanada.vertex,InitializeSampleRD,5,0.01,0.15,16,1965206,5533214,5533214,36011,4052,31476,3001739.34017008,2687164,1.006,1.006,1.006,3404003,0.615,3404003,0.615,0.000002,0.000003,0.000003
Vertex,job_202102081239_2713,8,RoadItaly.vertex,InitializeSampleHD,5,0.01,0.15,8,6686493,7013978,14027956,205224,7233,193215,1.1881074335907307E7,20110230,1.002,1.001,1.001,2926080,0.417,6004872,0.428,0.000000,0.000000,0.000000
Vertex,job_202102081239_2078,8,Youtube.vertex,InitializeSampleRD,10,0.01,0.2,16,1134890,2987624,5975248,23728,3795,19421,1925426.0588859569,1749352,2.432,2.118,1.047,1394398,0.467,2782299,0.466,0.000186,0.043840,0.029350
Vertex,job_202102081239_0951,8,RoadCanada.vertex,InitializeSampleRD,15,0.01,0.1,8,1965206,5533214,5533214,32872,4072,28394,3345669.2188761677,3954484,1.006,1.006,1.004,2540228,0.459,2540228,0.459,0.000002,0.000004,0.000004
Vertex,job_202102081239_2473,8,RoadItaly.vertex,InitializeSampleRD,5,0.01,0.15,16,6686493,7013978,14027956,407926,13247,393085,1.2417544818774147E7,25157501,1.007,1.008,1.008,2684331,0.383,5612035,0.400,0.000005,0.000004,0.000005
Vertex,job_202102081239_0327,8,LiveJournal.vertex,InitializeSampleHD,5,0.01,0.1,4,4847571,68993773,86220856,73932,10853,55591,9076927.79406575,8399638,1.316,1.352,1.047,16034209,0.232,20244499,0.235,0.000130,0.009918,0.011350
Vertex,job_202102081239_2739,8,RoadItaly.vertex,InitializeSampleHD,5,0.015,0.15,4,6686493,7013978,14027956,101778,5701,91707,1.144029205318165E7,14334986,1.001,1.000,1.000,2978343,0.425,6055017,0.432,0.000000,0.000000,0.000000
Vertex,job_202102081239_0691,8,BerkeleyStan.vertex,InitializeSampleGD,0,0.01,0.1,16,685230,7600595,13298940,18517,4144,12395,1434790.607190321,1162599,1.851,2.140,1.278,1623428,0.214,3036089,0.228,0.001187,0.020335,0.023363
Vertex,job_202102081239_2551,8,RoadItaly.vertex,InitializeSampleRD,5,0.01,0.2,8,6686493,7013978,14027956,205955,9152,195461,1.191191099302697E7,20356396,1.003,1.001,1.001,2900756,0.414,5954571,0.424,0.000000,0.000000,0.000000
Vertex,job_202102081239_0373,8,LiveJournal.vertex,InitializeSampleHD,15,0.015,0.1,8,4847571,68993773,86220856,113680,8924,97275,9087600.517417977,9870169,1.880,1.954,1.046,19121268,0.277,24098538,0.279,0.000274,0.019405,0.022107
Vertex,job_202102081239_1709,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.015,0.1,16,685230,7600595,13298940,17544,3055,12721,1454256.7250187404,1134834,2.022,2.250,1.241,1333650,0.175,2475866,0.186,0.001083,0.026500,0.031849
Vertex,job_202102081239_2607,8,RoadItaly.vertex,InitializeSampleRD,5,0.02,0.2,8,6686493,7013978,14027956,204093,7091,195667,1.191822566944116E7,20516710,1.003,1.002,1.001,2890712,0.412,5938631,0.423,0.000000,0.000000,0.000000
Vertex,job_202102081239_0545,8,LiveJournal.vertex,InitializeSampleHD,5,0.02,0.2,8,4847571,68993773,86220856,114299,12460,93810,9123540.749158291,9588356,1.886,1.974,1.048,18385828,0.266,23253916,0.270,0.000568,0.025044,0.027850
Vertex,job_202102081239_0173,8,LiveJournal.vertex,InitializeSampleRD,10,0.01,0.15,4,4847571,68993773,86220856,71814,9308,60281,9132652.87456742,8518427,1.471,1.513,1.047,16304085,0.236,20588963,0.239,0.001262,0.015212,0.017178
Vertex,job_202102081239_1322,8,RoadCanada.vertex,InitializeSampleHD,10,0.02,0.15,16,1965206,5533214,5533214,35279,2753,30308,2979264.8782650656,2654039,1.004,1.004,1.004,3445017,0.623,3445017,0.623,0.000001,0.000001,0.000001
Vertex,job_202102081239_0948,8,RoadCanada.vertex,InitializeSampleRD,15,0.01,0.1,4,1965206,5533214,5533214,20016,3316,16135,3335871.9612319665,3385356,1.004,1.004,1.003,2340032,0.423,2340032,0.423,0.000001,0.000003,0.000003
Vertex,job_202102081239_0683,8,RoadCanada.vertex,InitializeSampleGD,0,0.02,0.2,16,1965206,5533214,5533214,36346,3772,30189,3006159.7026701104,2649997,1.005,1.005,1.005,3398391,0.614,3398391,0.614,0.000002,0.000002,0.000002
Vertex,job_202102081239_0169,8,LiveJournal.vertex,InitializeSampleRD,5,0.01,0.15,16,4847571,68993773,86220856,171966,31169,138461,8819744.302373536,9620134,2.582,2.752,1.048,24787309,0.359,31299562,0.363,0.000198,0.024332,0.027982
Vertex,job_202102081239_0194,8,LiveJournal.vertex,InitializeSampleRD,5,0.015,0.15,8,4847571,68993773,86220856,104687,10488,91489,8970675.809899865,9270723,1.939,2.021,1.048,19621017,0.284,24761575,0.287,0.000238,0.027496,0.031233
Vertex,job_202102081239_1341,8,RoadCanada.vertex,InitializeSampleHD,5,0.01,0.2,16,1965206,5533214,5533214,36155,3379,30251,2987578.1931460937,2633047,1.005,1.005,1.004,3432906,0.620,3432906,0.620,0.000001,0.000001,0.000001
Vertex,job_202102081239_1104,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.2,8,1965206,5533214,5533214,33447,4291,28624,3351712.4840857172,3879292,1.013,1.013,1.009,2549638,0.461,2549638,0.461,0.000003,0.000007,0.000007
Vertex,job_202102081239_1613,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.015,0.2,4,685230,7600595,13298940,11534,4056,7041,1482617.6911403867,973404,1.408,1.469,1.034,538792,0.071,957599,0.072,0.000100,0.011680,0.014655
Vertex,job_202102081239_1811,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.02,0.15,4,685230,7600595,13298940,12416,3532,7097,1436896.23403743,998908,1.275,1.318,1.025,786049,0.103,1397738,0.105,0.000106,0.010000,0.011936
Vertex,job_202102081239_0544,8,LiveJournal.vertex,InitializeSampleHD,5,0.02,0.2,8,4847571,68993773,86220856,132509,32537,91848,8981151.852891525,9282434,1.869,1.955,1.048,19157131,0.278,24137866,0.280,0.000395,0.025695,0.028980
Vertex,job_202102081239_1321,8,RoadCanada.vertex,InitializeSampleHD,10,0.02,0.15,16,1965206,5533214,5533214,35746,3289,30162,2979628.820526977,2656315,1.005,1.005,1.005,3443162,0.622,3443162,0.622,0.000002,0.000002,0.000002
Vertex,job_202102081239_0151,8,LiveJournal.vertex,InitializeSampleRD,10,0.02,0.1,16,4847571,68993773,86220856,180465,38086,140551,8845826.072642827,9735069,2.177,2.335,1.048,24370904,0.353,30881982,0.358,0.000275,0.023300,0.027125
Vertex,job_202102081239_1553,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.02,0.15,8,685230,7600595,13298940,13410,3567,9481,1453319.3627509365,1038150,1.348,1.382,1.047,914650,0.120,1642991,0.124,0.000273,0.007715,0.010579
Vertex,job_202102081239_2775,8,RoadItaly.vertex,InitializeSampleHD,10,0.02,0.15,4,6686493,7013978,14027956,100170,5098,90590,1.1421903014684964E7,14307779,1.001,1.001,1.000,2984724,0.426,6071622,0.433,0.000000,0.000000,0.000000
Vertex,job_202102081239_0558,8,LiveJournal.vertex,InitializeSampleHD,10,0.02,0.2,16,4847571,68993773,86220856,153012,10531,134161,8792553.843122069,9538032,2.263,2.402,1.048,24758909,0.359,31426188,0.364,0.000258,0.023391,0.026463
Vertex,job_202102081239_1493,8,BerkeleyStan.vertex,InitializeSampleRD,15,0.02,0.1,16,685230,7600595,13298940,15937,3192,12308,1449567.8637305107,1133025,1.852,1.998,1.415,1257497,0.165,2324854,0.175,0.002368,0.028531,0.030196
Vertex,job_202102081239_1350,8,RoadCanada.vertex,InitializeSampleHD,10,0.01,0.2,16,1965206,5533214,5533214,35714,3541,29894,2985934.7139794286,2627000,1.006,1.006,1.005,3437498,0.621,3437498,0.621,0.000002,0.000003,0.000003
Vertex,job_202102081239_0934,8,RoadCanada.vertex,InitializeSampleRD,5,0.01,0.1,16,1965206,5533214,5533214,35575,3612,31492,3000943.1377890827,2715522,1.010,1.010,1.007,3404504,0.615,3404504,0.615,0.000002,0.000003,0.000003
Vertex,job_202102081239_0406,8,LiveJournal.vertex,InitializeSampleHD,5,0.01,0.15,4,4847571,68993773,86220856,76488,12704,55869,9055176.30793865,8198837,1.256,1.295,1.048,16226410,0.235,20512928,0.238,0.000404,0.009252,0.010207
Vertex,job_202102081239_1304,8,RoadCanada.vertex,InitializeSampleHD,15,0.015,0.15,16,1965206,5533214,5533214,35528,3108,29959,2980242.252074637,2651970,1.007,1.007,1.005,3445908,0.623,3445908,0.623,0.000002,0.000004,0.000004
Vertex,job_202102081239_2110,8,Youtube.vertex,InitializeSampleRD,15,0.015,0.2,8,1134890,2987624,5975248,17892,3753,13704,1923041.9735868606,1772651,1.603,1.536,1.048,1245133,0.417,2486665,0.416,0.000254,0.028138,0.020180
Vertex,job_202102081239_0676,8,RoadCanada.vertex,InitializeSampleGD,0,0.02,0.2,4,1965206,5533214,5533214,21813,3385,16128,3335368.7190175555,3205904,1.005,1.005,1.004,2341990,0.423,2341990,0.423,0.000002,0.000004,0.000004
Vertex,job_202102081239_1489,8,BerkeleyStan.vertex,InitializeSampleRD,15,0.02,0.1,8,685230,7600595,13298940,14884,3511,10964,1398433.2765870157,1042553,1.301,1.273,1.049,1287210,0.169,2276742,0.171,0.000451,0.005987,0.008272
Vertex,job_202102081239_1202,8,RoadCanada.vertex,InitializeSampleHD,5,0.015,0.1,8,1965206,5533214,5533214,30446,2190,26006,3307661.495543085,3741497,1.004,1.004,1.003,2623508,0.474,2623508,0.474,0.000001,0.000002,0.000002
Vertex,job_202102081239_1295,8,RoadCanada.vertex,InitializeSampleHD,10,0.015,0.15,16,1965206,5533214,5533214,35179,2643,30186,2982916.777669875,2658421,1.005,1.005,1.006,3438699,0.621,3438699,0.621,0.000002,0.000002,0.000002
Vertex,job_202102081239_1737,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.02,0.1,16,685230,7600595,13298940,22962,7885,13496,1445834.401827354,1093933,2.066,2.222,1.050,1482808,0.195,2728754,0.205,0.000469,0.022017,0.031393
Vertex,job_202102081239_0209,8,LiveJournal.vertex,InitializeSampleRD,15,0.015,0.15,4,4847571,68993773,86220856,68023,9348,56533,9089136.639900202,8225433,1.257,1.259,1.047,15245882,0.221,19242317,0.223,0.000256,0.008444,0.009812
Vertex,job_202102081239_0763,8,BerkeleyStan.vertex,InitializeSampleGD,0,0.02,0.2,16,685230,7600595,13298940,21337,4154,15076,1417985.8950269443,1077309,1.669,1.857,1.050,1494561,0.197,2709062,0.204,0.000335,0.014812,0.023515
Vertex,job_202102081239_2660,8,RoadItaly.vertex,InitializeSampleHD,5,0.015,0.1,8,6686493,7013978,14027956,206167,5830,195509,1.1894714546767423E7,20210699,1.003,1.002,1.001,2913360,0.415,5983120,0.427,0.000000,0.000001,0.000000
Vertex,job_202102081239_0682,8,RoadCanada.vertex,InitializeSampleGD,0,0.02,0.2,16,1965206,5533214,5533214,36484,3947,30264,3005085.315765349,2650210,1.011,1.011,1.008,3398944,0.614,3398944,0.614,0.000002,0.000004,0.000004
Vertex,job_202102081239_2845,8,RoadItaly.vertex,InitializeSampleHD,5,0.02,0.2,4,6686493,7013978,14027956,110842,13385,92668,1.1459072391001027E7,14493228,1.001,1.000,1.000,2963019,0.422,6023648,0.429,0.000000,0.000000,0.000000
Vertex,job_202102081239_0040,8,LiveJournal.vertex,InitializeSampleGD,0,0.015,0.15,8,4847571,68993773,86220856,106183,11008,87924,8993055.128097039,9352582,1.858,1.948,1.047,19344454,0.280,24366870,0.283,0.000233,0.019943,0.023103
Vertex,job_202102081239_1953,8,Youtube.vertex,InitializeSampleRD,15,0.015,0.1,16,1134890,2987624,5975248,24623,5158,19017,1890803.7457409352,1795619,2.727,2.381,1.046,1409084,0.472,2811599,0.471,0.000213,0.053600,0.036098
Vertex,job_202102081239_0884,8,RoadItaly.vertex,InitializeSampleGD,0,0.015,0.15,4,6686493,7013978,14027956,106678,8132,93427,1.1423871297915973E7,14576087,1.001,1.001,1.000,2981420,0.425,6063891,0.432,0.000000,0.000000,0.000000
Vertex,job_202102081239_2283,8,Youtube.vertex,InitializeSampleHD,5,0.02,0.15,8,1134890,2987624,5975248,18731,2532,14196,1937647.7864117415,1797563,1.654,1.569,1.047,1211654,0.406,2418858,0.405,0.000305,0.030663,0.020709
Vertex,job_202102081239_0632,8,RoadCanada.vertex,InitializeSampleGD,0,0.01,0.15,4,1965206,5533214,5533214,23342,4466,16716,3360911.6253475957,3457291,1.003,1.003,1.004,2286436,0.413,2286436,0.413,0.000001,0.000001,0.000001
Vertex,job_202102081239_0223,8,LiveJournal.vertex,InitializeSampleRD,5,0.02,0.15,16,4847571,68993773,86220856,156641,9755,144463,8873609.318005498,9714876,2.676,2.868,1.049,24440963,0.354,30820498,0.357,0.000203,0.026017,0.030360
Vertex,job_202102081239_1861,8,BerkeleyStan.vertex,InitializeSampleHD,10,0.015,0.2,16,685230,7600595,13298940,19682,3664,14156,1368644.368089275,1057695,1.707,1.879,1.050,1746002,0.230,3075962,0.231,0.000724,0.016289,0.026549
Vertex,job_202102081239_2337,8,Youtube.vertex,InitializeSampleHD,5,0.015,0.2,8,1134890,2987624,5975248,18930,3015,13970,1943770.4076269069,1778513,2.141,1.923,1.047,1234072,0.413,2462256,0.412,0.000297,0.033006,0.022781
Vertex,job_202102081239_1105,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.2,16,1965206,5533214,5533214,34874,4189,30067,2997415.8949319413,2646924,1.006,1.006,1.007,3413433,0.617,3413433,0.617,0.000002,0.000003,0.000003
Vertex,job_202102081239_1744,8,BerkeleyStan.vertex,InitializeSampleHD,5,0.01,0.15,16,685230,7600595,13298940,19461,3544,14081,1404327.753185349,1112763,1.614,1.813,1.050,1559032,0.205,2824855,0.212,0.000580,0.013277,0.022203
Vertex,job_202102081239_2781,8,RoadItaly.vertex,InitializeSampleHD,10,0.02,0.15,16,6686493,7013978,14027956,409964,5428,399673,1.2425220156234834E7,25645594,1.008,1.008,1.008,2679569,0.382,5597424,0.399,0.000005,0.000005,0.000005
Vertex,job_202102081239_2074,8,Youtube.vertex,InitializeSampleRD,10,0.01,0.2,8,1134890,2987624,5975248,18975,3521,15069,1955964.3053115357,1866489,1.585,1.423,1.045,1199650,0.402,2392932,0.400,0.000574,0.021748,0.014348
Vertex,job_202102081239_2670,8,RoadItaly.vertex,InitializeSampleHD,10,0.015,0.1,8,6686493,7013978,14027956,206083,5132,196240,1.1906380516319148E7,20400060,1.002,1.001,1.001,2906851,0.414,5967574,0.425,0.000000,0.000000,0.000000
Vertex,job_202102081239_2275,8,Youtube.vertex,InitializeSampleHD,15,0.015,0.15,16,1134890,2987624,5975248,21645,2320,17399,1910824.2926934476,1766003,2.456,2.140,1.043,1480602,0.496,2952494,0.494,0.000140,0.039175,0.026268
Vertex,job_202102081239_2083,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.2,8,1134890,2987624,5975248,20241,6602,12892,1933762.5758036855,1799457,1.608,1.498,1.044,1268026,0.424,2523225,0.422,0.000300,0.021681,0.016093
Vertex,job_202102081239_2696,8,RoadItaly.vertex,InitializeSampleHD,10,0.02,0.1,8,6686493,7013978,14027956,202548,5664,192500,1.1887863986300811E7,20275381,1.002,1.002,1.001,2918174,0.416,5993753,0.427,0.000000,0.000000,0.000000
Vertex,job_202102081239_1097,8,RoadCanada.vertex,InitializeSampleRD,5,0.01,0.2,16,1965206,5533214,5533214,35036,4281,30234,2998854.555050977,2645391,1.008,1.008,1.005,3411921,0.617,3411921,0.617,0.000001,0.000002,0.000002
Vertex,job_202102081239_1249,8,RoadCanada.vertex,InitializeSampleHD,15,0.02,0.1,16,1965206,5533214,5533214,33960,1748,29819,2978319.1062412616,2680292,1.005,1.005,1.004,3442070,0.622,3442070,0.622,0.000001,0.000002,0.000002
Vertex,job_202102081239_1506,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.01,0.15,4,685230,7600595,13298940,10789,3731,6625,1489389.969175505,949013,1.355,1.408,1.048,593260,0.078,1053180,0.079,0.000140,0.008306,0.011948
Vertex,job_202102081239_2082,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.2,4,1134890,2987624,5975248,13800,3388,9930,1934917.9609165175,1669753,1.344,1.289,1.047,978326,0.327,1954005,0.327,0.000329,0.017453,0.012392
Vertex,job_202102081239_0959,8,RoadCanada.vertex,InitializeSampleRD,5,0.015,0.1,8,1965206,5533214,5533214,31838,3351,28033,3348984.2615667116,3829577,1.003,1.003,1.002,2553767,0.462,2553767,0.462,0.000000,0.000001,0.000001
Vertex,job_202102081239_1406,8,RoadCanada.vertex,InitializeSampleHD,15,0.02,0.2,4,1965206,5533214,5533214,21188,2725,16144,3346396.901027201,3327305,1.008,1.008,1.002,2309167,0.417,2309167,0.417,0.000001,0.000004,0.000004
Vertex,job_202102081239_2051,8,Youtube.vertex,InitializeSampleRD,10,0.02,0.15,16,1134890,2987624,5975248,23632,3783,19328,1906839.691101548,1746213,2.566,2.224,1.047,1460729,0.489,2914990,0.488,0.000178,0.043386,0.029218
Vertex,job_202102081239_2268,8,Youtube.vertex,InitializeSampleHD,10,0.015,0.15,16,1134890,2987624,5975248,22528,2968,17511,1907128.5462427814,1735097,2.875,2.537,1.045,1443557,0.483,2877930,0.482,0.000144,0.049273,0.033988
Vertex,job_202102081239_2235,8,Youtube.vertex,InitializeSampleHD,10,0.01,0.15,4,1134890,2987624,5975248,15451,2493,10880,1956840.9847331028,1855260,1.137,1.132,1.029,895445,0.300,1784974,0.299,0.000162,0.007004,0.005024
Vertex,job_202102081239_1019,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.15,4,1965206,5533214,5533214,19817,3542,15812,3330210.2076571863,3224342,1.006,1.006,1.005,2364809,0.427,2364809,0.427,0.000001,0.000002,0.000002
Vertex,job_202102081239_2766,8,RoadItaly.vertex,InitializeSampleHD,5,0.02,0.15,4,6686493,7013978,14027956,100525,5314,90733,1.1438839395895602E7,14340958,1.003,1.003,1.001,2973920,0.424,6051943,0.431,0.000000,0.000001,0.000001
Vertex,job_202102081239_2228,8,Youtube.vertex,InitializeSampleHD,5,0.01,0.15,8,1134890,2987624,5975248,18264,3321,12991,1933378.9707041564,1777640,1.763,1.626,1.047,1260896,0.422,2514389,0.421,0.000302,0.025845,0.019091
Vertex,job_202102081239_1960,8,Youtube.vertex,InitializeSampleRD,5,0.02,0.1,16,1134890,2987624,5975248,23498,3876,19122,1904572.596748177,1796950,2.214,1.986,1.046,1442391,0.483,2878539,0.482,0.000159,0.038202,0.027171
Vertex,job_202102081239_0773,8,Youtube.vertex,InitializeSampleGD,0,0.01,0.1,16,1134890,2987624,5975248,25711,2670,21125,1850141.4882768383,1919139,2.380,2.123,1.045,1466565,0.491,2928003,0.490,0.000185,0.046915,0.032331
Vertex,job_202102081239_0466,8,LiveJournal.vertex,InitializeSampleHD,5,0.02,0.15,16,4847571,68993773,86220856,166547,11042,147189,8920221.516165702,9933602,2.842,3.035,1.049,23928487,0.347,30185021,0.350,0.000239,0.028347,0.033216
Vertex,job_202102081239_2552,8,RoadItaly.vertex,InitializeSampleRD,5,0.01,0.2,8,6686493,7013978,14027956,207130,8683,197059,1.1914234689064477E7,20334578,1.002,1.002,1.001,2900521,0.414,5953779,0.424,0.000000,0.000000,0.000000
Vertex,job_202102081239_0379,8,LiveJournal.vertex,InitializeSampleHD,5,0.02,0.1,4,4847571,68993773,86220856,84145,8674,67952,9282852.814413833,8967324,1.185,1.228,1.045,14929468,0.216,18836595,0.218,0.000711,0.003281,0.004140
Vertex,job_202102081239_1465,8,BerkeleyStan.vertex,InitializeSampleRD,15,0.015,0.1,16,685230,7600595,13298940,16175,3734,12078,1417179.2809982733,1136273,1.731,2.028,1.256,1648867,0.217,3048548,0.229,0.001189,0.021586,0.023031
Vertex,job_202102081239_1207,8,RoadCanada.vertex,InitializeSampleHD,10,0.015,0.1,4,1965206,5533214,5533214,21720,2530,16797,3325228.721612848,3411387,1.004,1.004,1.003,2355169,0.426,2355169,0.426,0.000001,0.000002,0.000002
Vertex,job_202102081239_2136,8,Youtube.vertex,InitializeSampleRD,15,0.02,0.2,4,1134890,2987624,5975248,13773,3920,9443,1948345.9771869823,1698457,1.326,1.251,1.042,931953,0.312,1856232,0.311,0.000270,0.014962,0.009783
Vertex,job_202102081239_1967,8,Youtube.vertex,InitializeSampleRD,10,0.02,0.1,8,1134890,2987624,5975248,19086,3493,15062,1918999.823527901,1880064,2.076,1.890,1.047,1176767,0.394,2350216,0.393,0.000267,0.034101,0.024559
Vertex,job_202102081239_2421,8,RoadItaly.vertex,InitializeSampleRD,5,0.015,0.1,16,6686493,7013978,14027956,412980,6393,405267,1.246242509455147E7,25561324,1.007,1.008,1.008,2657434,0.379,5551447,0.396,0.000005,0.000004,0.000005
Vertex,job_202102081239_0924,8,RoadItaly.vertex,InitializeSampleGD,0,0.02,0.2,8,6686493,7013978,14027956,212998,9733,198257,1.1915470660009664E7,20479855,1.002,1.002,1.001,2891440,0.412,5934365,0.423,0.000000,0.000000,0.000000
Vertex,job_202102081239_2397,8,RoadItaly.vertex,InitializeSampleRD,10,0.01,0.1,4,6686493,7013978,14027956,102679,6700,94801,1.1446887188639425E7,14665582,1.001,1.001,1.000,2970706,0.424,6038203,0.430,0.000000,0.000000,0.000000
Vertex,job_202102081239_1919,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.1,4,1134890,2987624,5975248,13930,3558,9956,1942344.4090172742,1795527,1.390,1.336,1.026,821708,0.275,1641487,0.275,0.000050,0.009823,0.006933
Vertex,job_202102081239_1634,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.02,0.2,8,685230,7600595,13298940,13650,3742,9543,1446842.2164551471,1009701,1.431,1.502,1.048,913453,0.120,1624068,0.122,0.000379,0.013630,0.014825
Vertex,job_202102081239_1498,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.01,0.15,8,685230,7600595,13298940,15033,3767,10840,1466567.1052782752,1052129,1.375,1.394,1.048,805266,0.106,1400080,0.105,0.000331,0.011855,0.015528
