MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Edge,job_202102221335_0335,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.2,4,1965206,5533214,5533214,27808,5886,20415,1175532.9501291947,3875181,1.006,1.006,1.006,2279085,0.412,2279085,0.412,0.000004,0.000003,0.000003
Edge,job_202102222248_0340,8,Youtube.vertex,InitializeSampleCC,10,0.015,0.2,8,1134890,2987624,5975248,86566,14213,5022,638354.0387316203,1766812,1.034,1.099,1.307,1920287,0.643,3837759,0.642,0.016715,0.000108,0.001330
Edge,job_202102222248_0660,8,RoadItaly.vertex,InitializeSampleCC,10,0.02,0.15,16,6686493,7013978,14027956,138857,14419,120346,2013018.3419601931,10061294,1.010,1.009,1.010,5101675,0.727,10202533,0.727,0.000008,0.000005,0.000004
Edge,job_202102222248_0276,8,Youtube.vertex,InitializeSampleCC,5,0.01,0.2,8,1134890,2987624,5975248,96988,10868,21309,814556.2828949996,2264960,1.038,1.054,1.392,1138052,0.381,2263164,0.379,0.016900,0.000257,0.000145
Edge,job_202102221335_0035,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.1,4,1965206,5533214,5533214,26188,5689,18904,1154225.8143825168,3641516,1.004,1.004,1.002,2356529,0.426,2356529,0.426,0.000001,0.000002,0.000002
Edge,job_202102222248_0232,8,Youtube.vertex,InitializeSampleCC,5,0.02,0.15,8,1134890,2987624,5975248,95303,11122,21415,813726.1395953808,2258335,1.046,1.029,1.348,1094021,0.366,2184697,0.366,0.010998,0.000212,0.000132
Edge,job_202102222248_0321,8,Youtube.vertex,InitializeSampleCC,5,0.015,0.2,8,1134890,2987624,5975248,93594,10502,18936,802829.463774566,2122898,1.041,1.035,1.412,1192458,0.399,2372685,0.397,0.017125,0.000170,0.000129
Edge,job_202102221335_0387,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.2,16,1965206,5533214,5533214,76232,6184,68462,1079394.8014124015,5543166,1.018,1.018,1.014,2553749,0.462,2553749,0.462,0.000011,0.000020,0.000020
Edge,job_202102221335_0267,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.15,16,1965206,5533214,5533214,78441,6447,70601,1085253.9098252107,5741742,1.018,1.018,1.019,2528589,0.457,2528589,0.457,0.000020,0.000019,0.000019
Edge,job_202102221335_0248,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.15,8,1965206,5533214,5533214,42575,4733,36234,1108707.4034914873,4804652,1.013,1.013,1.012,2456856,0.444,2456856,0.444,0.000006,0.000012,0.000012
Edge,job_202102222248_0086,8,Youtube.vertex,InitializeSampleCC,15,0.015,0.1,16,1134890,2987624,5975248,111182,11161,36708,815591.6506815405,2587371,1.057,1.058,1.466,1392230,0.466,2781745,0.466,0.028415,0.000175,0.000305
Edge,job_202102222248_0649,8,RoadItaly.vertex,InitializeSampleCC,10,0.02,0.15,4,6686493,7013978,14027956,60656,16396,40982,3077335.7904720567,7898358,1.000,1.001,1.004,4071547,0.580,8142965,0.580,0.000002,0.000000,0.000000
Edge,job_202102222248_0172,8,Youtube.vertex,InitializeSampleCC,15,0.01,0.15,8,1134890,2987624,5975248,94176,10605,19814,795830.266432031,2189689,1.045,1.064,1.466,1232758,0.413,2455689,0.411,0.013213,0.000230,0.000287
Edge,job_202102221335_0322,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.2,8,1965206,5533214,5533214,42842,5568,35495,1112749.8482701886,4669973,1.010,1.010,1.014,2450279,0.443,2450279,0.443,0.000018,0.000009,0.000009
Edge,job_202102222248_0646,8,RoadItaly.vertex,InitializeSampleCC,10,0.02,0.15,4,6686493,7013978,14027956,51617,10914,37126,2994400.3747897097,7770482,1.002,1.002,1.001,4145867,0.591,8291767,0.591,0.000000,0.000000,0.000001
Edge,job_202102222248_0230,8,Youtube.vertex,InitializeSampleCC,5,0.02,0.15,4,1134890,2987624,5975248,89826,10815,19545,847766.9751448012,2051947,1.045,1.028,1.249,941044,0.315,1880275,0.315,0.007122,0.000368,0.000206
Edge,job_202102222248_0460,8,RoadItaly.vertex,InitializeSampleCC,5,0.015,0.1,8,6686493,7013978,14027956,77297,10871,62781,2334931.1043843324,8935945,1.005,1.004,1.006,4806317,0.685,9612241,0.685,0.000004,0.000002,0.000001
Edge,job_202102222248_0522,8,RoadItaly.vertex,InitializeSampleCC,10,0.02,0.1,16,6686493,7013978,14027956,139788,9357,126765,1974244.0072485378,10334505,1.009,1.011,1.009,5139060,0.733,10277773,0.733,0.000007,0.000006,0.000006
Edge,job_202102222248_0674,8,RoadItaly.vertex,InitializeSampleCC,15,0.02,0.15,16,6686493,7013978,14027956,132257,11447,116722,2029676.290255421,10180704,1.009,1.009,1.010,5078255,0.724,10156200,0.724,0.000008,0.000005,0.000005
Edge,job_202102222248_0549,8,RoadItaly.vertex,InitializeSampleCC,5,0.01,0.15,8,6686493,7013978,14027956,81732,13382,64672,2368547.0020650937,9017572,1.006,1.007,1.005,4763275,0.679,9526088,0.679,0.000002,0.000002,0.000003
Edge,job_202102221335_0070,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.1,8,1965206,5533214,5533214,46689,4051,41101,1114546.5820789118,5252538,1.013,1.013,1.012,2434844,0.440,2434844,0.440,0.000015,0.000012,0.000012
Edge,job_202102222248_0527,8,RoadItaly.vertex,InitializeSampleCC,15,0.02,0.1,4,6686493,7013978,14027956,49581,10854,35360,3011035.91318073,8076439,1.002,1.001,1.004,4121973,0.588,8243652,0.588,0.000002,0.000000,0.000000
Edge,job_202102221335_0349,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.2,4,1965206,5533214,5533214,27000,5845,19521,1171751.2707783196,3670508,1.004,1.004,1.007,2302678,0.416,2302678,0.416,0.000004,0.000003,0.000003
Edge,job_202102222248_0039,8,Youtube.vertex,InitializeSampleCC,15,0.01,0.1,8,1134890,2987624,5975248,100929,17098,18493,764494.9021471923,2048383,1.058,1.048,1.436,1240282,0.415,2459756,0.412,0.016999,0.000257,0.000116
Edge,job_202102221335_0315,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.2,16,1965206,5533214,5533214,75888,5666,68472,1079152.4046672548,5663402,1.014,1.014,1.015,2551488,0.461,2551488,0.461,0.000016,0.000019,0.000019
Edge,job_202102222248_0699,8,RoadItaly.vertex,InitializeSampleCC,10,0.01,0.2,8,6686493,7013978,14027956,84852,17144,64226,2411242.505874936,8899667,1.003,1.003,1.006,4724119,0.674,9447948,0.674,0.000003,0.000001,0.000001
Edge,job_202102221335_0363,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.2,4,1965206,5533214,5533214,24953,5031,18269,1171224.4521602592,3569690,1.005,1.005,1.005,2294828,0.415,2294828,0.415,0.000003,0.000003,0.000003
Edge,job_202102222248_0344,8,Youtube.vertex,InitializeSampleCC,10,0.015,0.2,16,1134890,2987624,5975248,101331,14376,27479,806360.3592259623,2479344,1.043,1.090,1.452,1428428,0.478,2851053,0.477,0.023402,0.000279,0.000661
Edge,job_202102222248_0144,8,Youtube.vertex,InitializeSampleCC,5,0.01,0.15,8,1134890,2987624,5975248,95090,11583,20436,831238.7061680407,2343293,1.047,1.045,1.397,1230813,0.412,2457439,0.411,0.026790,0.000438,0.000145
Edge,job_202102222248_0004,8,Youtube.vertex,InitializeSampleCC,5,0.01,0.1,4,1134890,2987624,5975248,91951,10115,16842,841515.3790486921,1944478,1.001,1.018,1.113,860067,0.288,1717514,0.287,0.002090,0.000000,0.000054
Edge,job_202102221335_0280,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.2,8,1965206,5533214,5533214,47078,5848,39591,1109423.9765866557,5017053,1.011,1.011,1.014,2453102,0.443,2453102,0.443,0.000012,0.000008,0.000008
Edge,job_202102221335_0027,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.1,16,1965206,5533214,5533214,81694,6435,73798,1087623.073395626,5822153,1.017,1.017,1.017,2523351,0.456,2523351,0.456,0.000009,0.000019,0.000019
Edge,job_202102222248_0069,8,Youtube.vertex,InitializeSampleCC,10,0.015,0.1,8,1134890,2987624,5975248,89286,10760,18412,759880.8380883049,2024652,1.094,1.049,1.502,1322260,0.443,2625744,0.439,0.020912,0.000360,0.000472
Edge,job_202102221335_0266,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.15,8,1965206,5533214,5533214,44035,5275,37288,1111044.8632699375,4875145,1.009,1.009,1.013,2441945,0.441,2441945,0.441,0.000013,0.000007,0.000007
Edge,job_202102221335_0275,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.2,4,1965206,5533214,5533214,26498,5889,18953,1176576.1035237396,3643833,1.007,1.007,1.007,2285013,0.413,2285013,0.413,0.000004,0.000004,0.000004
Edge,job_202102221335_0253,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.15,16,1965206,5533214,5533214,80223,5294,73193,1088913.855745432,5942946,1.019,1.019,1.021,2518264,0.455,2518264,0.455,0.000022,0.000023,0.000023
Edge,job_202102222248_0066,8,Youtube.vertex,InitializeSampleCC,10,0.015,0.1,8,1134890,2987624,5975248,98797,10870,22836,763390.1725656783,2183394,1.049,1.045,1.461,1176314,0.394,2346858,0.393,0.013234,0.000187,0.000163
Edge,job_202102221335_0179,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.15,16,1965206,5533214,5533214,76831,5984,69186,1083688.3006502043,5520414,1.019,1.019,1.016,2540423,0.459,2540423,0.459,0.000014,0.000020,0.000020
Edge,job_202102221335_0192,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.15,16,1965206,5533214,5533214,74351,5119,67576,1088080.2837446695,5550912,1.017,1.017,1.011,2523003,0.456,2523003,0.456,0.000011,0.000022,0.000022
Edge,job_202102222248_0456,8,RoadItaly.vertex,InitializeSampleCC,5,0.015,0.1,8,6686493,7013978,14027956,81724,12213,66339,2318319.648437551,9044868,1.004,1.005,1.005,4818445,0.687,9636723,0.687,0.000003,0.000002,0.000001
Edge,job_202102222248_0676,8,RoadItaly.vertex,InitializeSampleCC,5,0.01,0.2,4,6686493,7013978,14027956,52276,16757,32162,3116748.269819338,7748173,1.001,1.001,1.003,4012225,0.572,8024604,0.572,0.000001,0.000000,0.000000
Edge,job_202102222248_0035,8,Youtube.vertex,InitializeSampleCC,15,0.01,0.1,4,1134890,2987624,5975248,89225,10759,16540,835330.4368544542,1931365,1.044,1.013,1.176,855138,0.286,1712473,0.287,0.002688,0.000178,0.000042
Edge,job_202102222248_0359,8,Youtube.vertex,InitializeSampleCC,15,0.015,0.2,16,1134890,2987624,5975248,104041,10883,28081,808981.4611741449,2472852,1.053,1.069,1.422,1507324,0.505,3005497,0.503,0.037830,0.000162,0.000441
Edge,job_202102222248_0485,8,RoadItaly.vertex,InitializeSampleCC,15,0.015,0.1,4,6686493,7013978,14027956,47645,12184,32166,3011250.521010449,7894746,1.003,1.002,1.005,4115189,0.587,8229662,0.587,0.000001,0.000001,0.000001
Edge,job_202102222248_0404,8,Youtube.vertex,InitializeSampleCC,15,0.02,0.2,16,1134890,2987624,5975248,97128,10352,22102,833551.885383803,2543338,1.042,1.073,1.463,1574134,0.527,3138217,0.525,0.031894,0.000086,0.000667
Edge,job_202102222248_0210,8,Youtube.vertex,InitializeSampleCC,10,0.015,0.15,16,1134890,2987624,5975248,97218,11272,20936,746835.0933032252,2164619,1.063,1.065,1.445,1605174,0.537,3185300,0.533,0.022568,0.000197,0.000411
Edge,job_202102222248_0272,8,Youtube.vertex,InitializeSampleCC,5,0.01,0.2,4,1134890,2987624,5975248,92119,11342,15632,851245.5679072164,1941062,1.026,1.019,1.285,907957,0.304,1813729,0.304,0.008500,0.000138,0.000030
Edge,job_202102222248_0005,8,Youtube.vertex,InitializeSampleCC,5,0.01,0.1,4,1134890,2987624,5975248,93160,10653,18555,851809.1721627768,1876589,1.001,1.009,1.092,815440,0.273,1629899,0.273,0.001008,0.000000,0.000009
Edge,job_202102222248_0062,8,Youtube.vertex,InitializeSampleCC,10,0.015,0.1,4,1134890,2987624,5975248,98769,11093,16414,827738.5798871535,1803210,1.047,1.007,1.146,881258,0.295,1759516,0.294,0.001760,0.000159,0.000011
Edge,job_202102221335_0242,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.15,4,1965206,5533214,5533214,26669,5444,19685,1174199.4615559601,3785137,1.005,1.005,1.003,2282103,0.412,2282103,0.412,0.000001,0.000003,0.000003
Edge,job_202102222248_0102,8,Youtube.vertex,InitializeSampleCC,5,0.02,0.1,16,1134890,2987624,5975248,93103,10966,17051,799677.3272263565,2340298,1.022,1.079,1.443,1640627,0.549,3263238,0.546,0.029187,0.000052,0.000927
Edge,job_202102222248_0228,8,Youtube.vertex,InitializeSampleCC,5,0.02,0.15,4,1134890,2987624,5975248,91854,10440,15582,861292.941652325,1884145,1.042,1.026,1.241,824058,0.276,1643512,0.275,0.004938,0.000126,0.000044
Edge,job_202102222248_0769,8,RoadItaly.vertex,InitializeSampleCC,5,0.02,0.2,4,6686493,7013978,14027956,51741,15993,32381,3109196.281693656,7764162,1.003,1.002,1.006,4020486,0.573,8040396,0.573,0.000003,0.000001,0.000000
Edge,job_202102222248_0336,8,Youtube.vertex,InitializeSampleCC,10,0.015,0.2,8,1134890,2987624,5975248,98041,10950,21842,837507.5626373043,2333095,1.041,1.069,1.413,1192061,0.399,2379133,0.398,0.023353,0.000290,0.000261
Edge,job_202102221335_0262,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.15,8,1965206,5533214,5533214,45007,4979,38438,1114233.3626988793,4957609,1.011,1.011,1.010,2437021,0.440,2437021,0.440,0.000010,0.000009,0.000009
Edge,job_202102221335_0076,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.1,16,1965206,5533214,5533214,77110,5163,70518,1089916.2594437436,5728108,1.017,1.017,1.016,2517446,0.455,2517446,0.455,0.000026,0.000020,0.000020
Edge,job_202102222248_0606,8,RoadItaly.vertex,InitializeSampleCC,10,0.015,0.15,8,6686493,7013978,14027956,78678,12566,62628,2306320.986701115,8933151,1.005,1.007,1.004,4824544,0.688,9648914,0.688,0.000003,0.000002,0.000002
Edge,job_202102222248_0047,8,Youtube.vertex,InitializeSampleCC,5,0.015,0.1,4,1134890,2987624,5975248,91339,10148,17940,842509.4719753244,1973866,1.041,1.014,1.130,926013,0.310,1846311,0.309,0.005163,0.000119,0.000031
Edge,job_202102222248_0450,8,RoadItaly.vertex,InitializeSampleCC,15,0.01,0.1,16,6686493,7013978,14027956,133832,13599,116885,1966719.0923205628,10009420,1.008,1.010,1.008,5154600,0.735,10308249,0.735,0.000005,0.000004,0.000005
Edge,job_202102222248_0622,8,RoadItaly.vertex,InitializeSampleCC,15,0.015,0.15,8,6686493,7013978,14027956,84050,11600,68394,2336591.7648464963,9067817,1.005,1.006,1.007,4799736,0.684,9598828,0.684,0.000005,0.000002,0.000001
Edge,job_202102221335_0232,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.15,8,1965206,5533214,5533214,42221,4604,36083,1108474.5081434813,4749011,1.011,1.011,1.012,2458193,0.444,2458193,0.444,0.000008,0.000008,0.000008
Edge,job_202102222248_0539,8,RoadItaly.vertex,InitializeSampleCC,15,0.02,0.1,16,6686493,7013978,14027956,131642,9592,118446,1970806.6804416985,10028273,1.009,1.010,1.008,5148714,0.734,10296499,0.734,0.000005,0.000005,0.000005
Edge,job_202102221335_0304,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.2,4,1965206,5533214,5533214,27598,6472,19663,1173938.831507854,3686016,1.007,1.007,1.006,2291969,0.414,2291969,0.414,0.000004,0.000003,0.000003
Edge,job_202102221335_0094,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.1,4,1965206,5533214,5533214,27200,4309,21342,1168884.4305085994,3961793,1.006,1.006,1.005,2292684,0.414,2292684,0.414,0.000002,0.000003,0.000003
Edge,job_202102222248_0500,8,RoadItaly.vertex,InitializeSampleCC,5,0.02,0.1,4,6686493,7013978,14027956,44731,10289,31117,3038833.2641386697,8077320,1.002,1.002,1.002,4080860,0.582,8161690,0.582,0.000001,0.000000,0.000000
Edge,job_202102222248_0401,8,Youtube.vertex,InitializeSampleCC,15,0.02,0.2,16,1134890,2987624,5975248,106668,11290,32151,793456.9598901524,2349964,1.049,1.069,1.571,1437100,0.481,2861121,0.479,0.024256,0.000133,0.000481
Edge,job_202102222248_0386,8,Youtube.vertex,InitializeSampleCC,10,0.02,0.2,16,1134890,2987624,5975248,103472,10459,27879,815602.359297416,2467348,1.040,1.055,1.453,1464667,0.490,2919549,0.489,0.032503,0.000117,0.000355
Edge,job_202102222248_0705,8,RoadItaly.vertex,InitializeSampleCC,10,0.01,0.2,16,6686493,7013978,14027956,135052,17836,113488,2048678.3036001816,9890097,1.007,1.009,1.009,5071338,0.723,10142397,0.723,0.000007,0.000004,0.000005
Edge,job_202102222248_0785,8,RoadItaly.vertex,InitializeSampleCC,10,0.02,0.2,4,6686493,7013978,14027956,57268,12125,41151,3116519.1260775407,7749904,1.001,1.001,1.002,4031167,0.575,8062473,0.575,0.000001,0.000000,0.000000
Edge,job_202102222248_0718,8,RoadItaly.vertex,InitializeSampleCC,15,0.01,0.2,16,6686493,7013978,14027956,126719,15409,107443,2041270.1021450725,9779372,1.010,1.011,1.006,5075164,0.724,10149173,0.723,0.000005,0.000005,0.000006
Edge,job_202102222248_0006,8,Youtube.vertex,InitializeSampleCC,5,0.01,0.1,8,1134890,2987624,5975248,92137,10666,18072,838049.4099966714,2279158,1.048,1.037,1.419,1247379,0.418,2489040,0.417,0.031766,0.000183,0.000153
Edge,job_202102221335_0317,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.2,4,1965206,5533214,5533214,31552,9967,20222,1181501.1476353582,3689809,1.004,1.004,1.003,2280680,0.412,2280680,0.412,0.000001,0.000002,0.000002
Edge,job_202102222248_0394,8,Youtube.vertex,InitializeSampleCC,15,0.02,0.2,4,1134890,2987624,5975248,90051,11106,14720,856620.6010918361,1839669,1.014,1.015,1.225,802300,0.269,1598052,0.267,0.004294,0.000017,0.000052
Edge,job_202102222248_0290,8,Youtube.vertex,InitializeSampleCC,10,0.01,0.2,4,1134890,2987624,5975248,89842,10792,15963,827716.0694217456,1934885,1.037,1.020,1.207,952389,0.319,1903215,0.319,0.009503,0.000242,0.000029
Edge,job_202102222248_0656,8,RoadItaly.vertex,InitializeSampleCC,10,0.02,0.15,16,6686493,7013978,14027956,132959,12261,117151,1998292.783982803,9920006,1.006,1.010,1.009,5124172,0.731,10248695,0.731,0.000004,0.000004,0.000005
Edge,job_202102221335_0077,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.1,4,1965206,5533214,5533214,24435,4224,18647,1160123.7665230443,3670441,1.011,1.011,1.012,2326697,0.420,2326697,0.420,0.000009,0.000007,0.000007
Edge,job_202102222248_0178,8,Youtube.vertex,InitializeSampleCC,15,0.01,0.15,16,1134890,2987624,5975248,107188,11139,30085,790306.3185566048,2365115,1.055,1.061,1.518,1465699,0.491,2923381,0.489,0.036481,0.000187,0.000401
Edge,job_202102222248_0457,8,RoadItaly.vertex,InitializeSampleCC,5,0.015,0.1,8,6686493,7013978,14027956,85760,11144,70899,2335922.1549839284,9111207,1.002,1.001,1.003,4802649,0.685,9605485,0.685,0.000002,0.000000,0.000000
Edge,job_202102222248_0154,8,Youtube.vertex,InitializeSampleCC,10,0.01,0.15,4,1134890,2987624,5975248,93566,11231,16857,841076.5823063444,1940273,1.046,1.013,1.323,903959,0.303,1803964,0.302,0.013710,0.000133,0.000038
Edge,job_202102222248_0707,8,RoadItaly.vertex,InitializeSampleCC,15,0.01,0.2,4,6686493,7013978,14027956,53239,14894,34337,3135326.687651718,7774886,1.002,1.003,1.004,3993245,0.569,7986293,0.569,0.000002,0.000001,0.000001
Edge,job_202102221335_0332,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.2,4,1965206,5533214,5533214,29374,6416,21550,1170965.3775723954,3908577,1.005,1.005,1.005,2293244,0.414,2293244,0.414,0.000005,0.000002,0.000002
Edge,job_202102222248_0341,8,Youtube.vertex,InitializeSampleCC,10,0.015,0.2,16,1134890,2987624,5975248,92980,10930,18152,748709.5972041204,2147356,1.047,1.078,1.452,1730847,0.579,3449222,0.577,0.027043,0.000246,0.000952
Edge,job_202102221335_0029,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.1,16,1965206,5533214,5533214,79034,4442,73036,1089569.768443637,5829565,1.018,1.018,1.022,2515719,0.455,2515719,0.455,0.000023,0.000022,0.000022
Edge,job_202102221335_0095,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.1,4,1965206,5533214,5533214,22857,4146,17131,1149309.27407868,3529424,1.008,1.008,1.003,2352079,0.425,2352079,0.425,0.000002,0.000005,0.000005
Edge,job_202102222248_0764,8,RoadItaly.vertex,InitializeSampleCC,15,0.015,0.2,16,6686493,7013978,14027956,131845,13886,114264,2028763.004708313,9865397,1.006,1.008,1.008,5090352,0.726,10180097,0.726,0.000008,0.000004,0.000004
Edge,job_202102222248_0335,8,Youtube.vertex,InitializeSampleCC,10,0.015,0.2,4,1134890,2987624,5975248,89037,11243,16082,838293.2411794446,1918211,1.015,1.048,1.436,872728,0.292,1741617,0.291,0.015392,0.000050,0.000157
Edge,job_202102221335_0009,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.1,8,1965206,5533214,5533214,46752,6965,38405,1120193.4929042966,5002904,1.013,1.013,1.013,2422294,0.438,2422294,0.438,0.000009,0.000014,0.000014
Edge,job_202102222248_0246,8,Youtube.vertex,InitializeSampleCC,10,0.02,0.15,8,1134890,2987624,5975248,100658,10583,24377,797076.6428433411,2342371,1.049,1.045,1.416,1177123,0.394,2352416,0.394,0.025808,0.000161,0.000202
Edge,job_202102222248_0270,8,Youtube.vertex,InitializeSampleCC,15,0.02,0.15,16,1134890,2987624,5975248,103094,10763,29538,804655.3641863173,2502825,1.045,1.066,1.551,1442428,0.483,2876200,0.481,0.028550,0.000135,0.000313
Edge,job_202102222248_0759,8,RoadItaly.vertex,InitializeSampleCC,15,0.015,0.2,8,6686493,7013978,14027956,81095,14666,62921,2412609.3600012152,8727558,1.002,1.003,1.005,4734128,0.675,9468429,0.675,0.000002,0.000000,0.000001
Edge,job_202102222248_0195,8,Youtube.vertex,InitializeSampleCC,5,0.015,0.15,16,1134890,2987624,5975248,84957,10292,10310,753676.6999683467,2171350,1.037,1.112,1.528,1828979,0.612,3639819,0.609,0.030630,0.000078,0.001210
Edge,job_202102222248_0531,8,RoadItaly.vertex,InitializeSampleCC,15,0.02,0.1,8,6686493,7013978,14027956,84007,10206,70370,2328086.5755299786,9173922,1.004,1.005,1.004,4805056,0.685,9608872,0.685,0.000003,0.000002,0.000002
Edge,job_202102221335_0338,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.2,8,1965206,5533214,5533214,44990,5529,37767,1105601.750300597,4914255,1.011,1.011,1.011,2464934,0.445,2464934,0.445,0.000014,0.000008,0.000008
Edge,job_202102221335_0098,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.1,8,1965206,5533214,5533214,42905,4716,36613,1113234.8885380204,4765701,1.012,1.012,1.012,2441159,0.441,2441159,0.441,0.000007,0.000009,0.000009
Edge,job_202102222248_0736,8,RoadItaly.vertex,InitializeSampleCC,10,0.015,0.2,4,6686493,7013978,14027956,50319,13985,32794,3116610.9247734877,7731609,1.001,1.001,1.002,4003196,0.571,8006903,0.571,0.000000,0.000000,0.000000
Edge,job_202102222248_0070,8,Youtube.vertex,InitializeSampleCC,10,0.015,0.1,8,1134890,2987624,5975248,96586,11285,22406,764948.058776353,2307442,1.045,1.020,1.288,1249517,0.418,2492108,0.417,0.011080,0.000208,0.000096
Edge,job_202102221335_0097,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.1,8,1965206,5533214,5533214,44830,4983,38384,1117573.697253449,4981876,1.009,1.009,1.013,2427392,0.439,2427392,0.439,0.000010,0.000007,0.000007
Edge,job_202102221335_0402,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.2,16,1965206,5533214,5533214,77911,5821,70428,1081961.4110949722,5645220,1.017,1.017,1.020,2542836,0.460,2542836,0.460,0.000014,0.000018,0.000018
Edge,job_202102221335_0100,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.1,8,1965206,5533214,5533214,46242,4127,40452,1115686.6155876555,5166219,1.014,1.014,1.015,2429811,0.439,2429811,0.439,0.000007,0.000012,0.000012
Edge,job_202102222248_0426,8,RoadItaly.vertex,InitializeSampleCC,10,0.01,0.1,8,6686493,7013978,14027956,81398,11479,66265,2319630.4161659526,9182844,1.003,1.005,1.004,4808591,0.686,9618231,0.686,0.000002,0.000000,0.000001
Edge,job_202102222248_0303,8,Youtube.vertex,InitializeSampleCC,15,0.01,0.2,4,1134890,2987624,5975248,92336,11595,16525,852083.2905275001,2006591,1.022,1.047,1.150,865965,0.290,1721905,0.288,0.001328,0.000055,0.000251
Edge,job_202102221335_0131,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.1,8,1965206,5533214,5533214,48080,5378,41292,1118300.7554602101,5210917,1.010,1.010,1.009,2424451,0.438,2424451,0.438,0.000007,0.000007,0.000007
Edge,job_202102222248_0372,8,Youtube.vertex,InitializeSampleCC,5,0.02,0.2,16,1134890,2987624,5975248,116698,10208,41824,819798.3538483088,2691089,1.049,1.056,1.507,1340830,0.449,2679576,0.448,0.021065,0.000142,0.000439
Edge,job_202102222248_0161,8,Youtube.vertex,InitializeSampleCC,10,0.01,0.15,16,1134890,2987624,5975248,87303,11115,17950,823075.2028998695,2471291,1.028,1.071,1.437,1597617,0.535,3180426,0.532,0.030957,0.000037,0.000687
Edge,job_202102222248_0469,8,RoadItaly.vertex,InitializeSampleCC,10,0.015,0.1,4,6686493,7013978,14027956,52320,11474,37477,3016231.6767085665,8061229,1.004,1.003,1.003,4118455,0.587,8236765,0.587,0.000001,0.000001,0.000001
Edge,job_202102221335_0343,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.2,16,1965206,5533214,5533214,76055,5823,68461,1076335.9162050905,5487411,1.016,1.016,1.019,2555207,0.462,2555207,0.462,0.000024,0.000020,0.000020
Edge,job_202102221335_0383,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.2,8,1965206,5533214,5533214,40776,4971,34208,1109644.895603204,4575350,1.014,1.014,1.008,2462132,0.445,2462132,0.445,0.000003,0.000012,0.000012
Edge,job_202102221335_0309,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.2,8,1965206,5533214,5533214,44943,6483,36830,1114477.212619003,4852763,1.011,1.011,1.016,2443265,0.442,2443265,0.442,0.000017,0.000010,0.000010
Edge,job_202102222248_0610,8,RoadItaly.vertex,InitializeSampleCC,10,0.015,0.15,8,6686493,7013978,14027956,84824,11555,69333,2407039.538584945,9133870,1.006,1.005,1.005,4719810,0.673,9439579,0.673,0.000002,0.000002,0.000002
Edge,job_202102222248_0690,8,RoadItaly.vertex,InitializeSampleCC,5,0.01,0.2,16,6686493,7013978,14027956,136225,16216,115822,2049233.512656962,9963344,1.008,1.010,1.010,5069997,0.723,10139672,0.723,0.000010,0.000005,0.000005
