MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Edge,job_202102212220_0280,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.2,8,1965206,5533214,5533214,45390,5536,38234,1116242.1011901759,4968077,1.012,1.012,1.021,2437163,0.440,2437163,0.440,0.000026,0.000009,0.000009
Edge,job_202102212220_0100,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.1,8,1965206,5533214,5533214,41702,5027,35231,1108937.9946008788,4748367,1.012,1.012,1.017,2452797,0.443,2452797,0.443,0.000021,0.000010,0.000010
Edge,job_202102212220_0030,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.1,16,1965206,5533214,5533214,80712,5264,74041,1097826.1980952404,5905908,1.019,1.019,1.015,2497481,0.451,2497481,0.451,0.000021,0.000022,0.000022
Edge,job_202102212220_0404,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.2,16,1965206,5533214,5533214,76102,5754,68669,1077952.5823971373,5582094,1.018,1.018,1.026,2560212,0.463,2560212,0.463,0.000057,0.000023,0.000023
Edge,job_202102212220_0029,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.1,16,1965206,5533214,5533214,83598,4944,77291,1097267.2093965064,6125011,1.016,1.016,1.026,2499191,0.452,2499191,0.452,0.000041,0.000021,0.000021
Edge,job_202102212220_0105,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.1,16,1965206,5533214,5533214,83363,4071,77699,1095375.7088553563,6110807,1.017,1.017,1.030,2504030,0.453,2504030,0.453,0.000031,0.000023,0.000023
Edge,job_202102212220_0173,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.15,8,1965206,5533214,5533214,44998,5763,37686,1113657.836269477,4995678,1.011,1.011,1.012,2444576,0.442,2444576,0.442,0.000013,0.000009,0.000009
Edge,job_202102212220_0218,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.15,8,1965206,5533214,5533214,45927,5087,39319,1113137.1379370473,5054001,1.014,1.014,1.012,2442717,0.441,2442717,0.441,0.000024,0.000011,0.000011
Edge,job_202102212220_0038,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.1,8,1965206,5533214,5533214,47300,4615,41142,1116061.9580003829,5273994,1.013,1.013,1.013,2431198,0.439,2431198,0.439,0.000025,0.000013,0.000013
Edge,job_202102212220_0264,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.15,8,1965206,5533214,5533214,44054,4672,37809,1113312.8975076324,4927029,1.013,1.013,1.012,2443668,0.442,2443668,0.442,0.000019,0.000010,0.000010
