MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Edge,job_202101261615_2981,8,Youtube.vertex,InitializeSampleRD,10,0.015,0.1,16,1134890,2987624,5975248,19445,3687,15379,807741.2813264536,2371597,1.046,1.082,1.451,1640588,0.549,3261475,0.546,0.026952,0.000060,0.000849
Edge,job_202101261615_4257,8,RoadCanada.vertex,InitializeSampleHD,5,0.01,0.15,4,1965206,5533214,5533214,25696,3297,20112,1168046.367094105,3831396,1.004,1.004,1.005,2319561,0.419,2319561,0.419,0.000001,0.000001,0.000001
Edge,job_202101261615_3905,8,RoadCanada.vertex,InitializeSampleRD,5,0.015,0.15,8,1965206,5533214,5533214,43188,4775,37855,1118675.1239521417,5024545,1.014,1.014,1.016,2433104,0.440,2433104,0.440,0.000018,0.000012,0.000012
Edge,job_202101261615_6945,8,LiveJournal.vertex,InitializeSampleHD,10,0.02,0.15,4,4847571,68993773,86220856,98786,9686,81433,3825882.5321141332,9562952,1.014,1.032,1.227,12564458,0.182,15832475,0.184,0.009124,0.000024,0.000072
Edge,job_202101261615_5265,8,BerkeleyStan.vertex,InitializeSampleHD,10,0.015,0.2,4,685230,7600595,13298940,13676,3663,8232,574045.424316966,1034776,1.049,1.094,1.179,1132705,0.149,1964740,0.148,0.003932,0.000214,0.000559
Edge,job_202101261615_3056,8,Youtube.vertex,InitializeSampleRD,5,0.01,0.15,16,1134890,2987624,5975248,12682,3751,8461,718227.3922744573,2109339,1.038,1.145,1.590,1939247,0.649,3875786,0.649,0.027022,0.000149,0.001824
Edge,job_202101261615_4034,8,RoadCanada.vertex,InitializeSampleRD,5,0.015,0.2,4,1965206,5533214,5533214,23316,4760,18089,1171703.4794597595,3602410,1.006,1.006,1.006,2305541,0.417,2305541,0.417,0.000003,0.000003,0.000003
Edge,job_202101261615_5467,8,RoadItaly.vertex,InitializeSampleRD,15,0.02,0.1,16,6686493,7013978,14027956,141998,5217,135502,2008494.2111833964,10529698,1.003,1.005,1.007,5100121,0.727,10201319,0.727,0.000004,0.000001,0.000001
Edge,job_202101261615_6981,8,LiveJournal.vertex,InitializeSampleHD,5,0.01,0.2,8,4847571,68993773,86220856,150350,13184,129270,3423148.2862467607,11141694,1.049,1.143,1.234,21416521,0.310,27075428,0.314,0.011046,0.000131,0.000546
Edge,job_202101261615_3198,8,Youtube.vertex,InitializeSampleRD,10,0.01,0.2,8,1134890,2987624,5975248,28919,3726,24683,805979.3879589664,2364091,1.047,1.077,1.582,1125678,0.377,2249338,0.376,0.013861,0.000159,0.000220
Edge,job_202101261615_3192,8,Youtube.vertex,InitializeSampleRD,10,0.01,0.2,4,1134890,2987624,5975248,19799,4481,14794,847106.9234213447,1749170,1.030,1.018,1.265,825916,0.276,1650381,0.276,0.004522,0.000072,0.000040
Edge,job_202101261615_3099,8,Youtube.vertex,InitializeSampleRD,5,0.015,0.15,16,1134890,2987624,5975248,21446,3518,17434,794133.5665492709,2330098,1.116,1.096,1.385,1601662,0.536,3176800,0.532,0.020648,0.000357,0.000452
Edge,job_202101261615_5693,8,RoadItaly.vertex,InitializeSampleRD,15,0.015,0.2,16,6686493,7013978,14027956,136906,7324,128162,2071809.7175008904,10141535,1.003,1.007,1.007,5041521,0.719,10084002,0.719,0.000004,0.000001,0.000001
Edge,job_202101261615_2950,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.1,16,1134890,2987624,5975248,23015,4148,18467,804659.8103746336,2506610,1.028,1.057,1.364,1592866,0.533,3169081,0.530,0.030422,0.000081,0.000834
Edge,job_202101261615_3972,8,RoadCanada.vertex,InitializeSampleRD,15,0.02,0.15,4,1965206,5533214,5533214,23405,3372,19492,1162856.1639695116,3721603,1.006,1.006,1.007,2331068,0.421,2331068,0.421,0.000003,0.000003,0.000003
Edge,job_202101261615_4300,8,RoadCanada.vertex,InitializeSampleHD,15,0.01,0.15,16,1965206,5533214,5533214,77279,2655,72224,1094694.1544912432,5949465,1.018,1.018,1.022,2509360,0.454,2509360,0.454,0.000039,0.000022,0.000022
Edge,job_202101261615_5815,8,RoadItaly.vertex,InitializeSampleHD,10,0.015,0.1,16,6686493,7013978,14027956,133962,4903,124268,1978536.825103816,10018939,1.005,1.009,1.008,5144919,0.734,10290012,0.734,0.000005,0.000003,0.000004
Edge,job_202101261615_2713,8,BerkeleyStan.vertex,InitializeSampleGD,0,0.02,0.15,4,685230,7600595,13298940,13996,3594,8639,590278.9917290222,1018438,1.049,1.082,1.197,968460,0.127,1703684,0.128,0.007108,0.000451,0.001149
Edge,job_202101261615_4132,8,RoadCanada.vertex,InitializeSampleHD,5,0.01,0.1,16,1965206,5533214,5533214,78859,3039,73564,1099385.045507791,5956361,1.018,1.018,1.020,2496022,0.451,2496022,0.451,0.000024,0.000023,0.000023
Edge,job_202101261615_6860,8,LiveJournal.vertex,InitializeSampleHD,10,0.01,0.15,8,4847571,68993773,86220856,150887,11226,131583,3477533.427328105,11185488,1.049,1.118,1.250,20170043,0.292,25508151,0.296,0.011189,0.000180,0.000463
Edge,job_202101261615_6030,8,RoadItaly.vertex,InitializeSampleHD,10,0.01,0.2,4,6686493,7013978,14027956,51046,10349,36312,3021366.077408852,7550697,1.003,1.002,1.003,4121068,0.588,8241872,0.588,0.000001,0.000000,0.000000
Edge,job_202101261615_3333,8,Youtube.vertex,InitializeSampleHD,10,0.01,0.1,8,1134890,2987624,5975248,16212,2506,11688,804749.0439545732,2222018,1.010,1.064,1.378,1450189,0.485,2877852,0.482,0.020280,0.000010,0.000321
Edge,job_202101261615_4694,8,BerkeleyStan.vertex,InitializeSampleRD,15,0.01,0.15,4,685230,7600595,13298940,12724,4023,8063,592100.8079266857,1003374,1.045,1.064,1.176,792284,0.104,1373594,0.103,0.004015,0.000442,0.001031
