MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Edge,job_202101261615_0940,8,Youtube.vertex,InitializeSampleGD,5,0.02,0.1,8,1134890,2987624,5975248,22847,2620,18273,754947.119508826,2167491,1.045,1.048,1.378,1222352,0.409,2435020,0.408,0.017593,0.000136,0.000318
Edge,job_202101261615_1421,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.015,0.1,16,685230,7600595,13298940,20977,4044,15176,532390.9623206134,1177737,1.049,1.303,1.273,1714759,0.226,3145199,0.236,0.006892,0.000424,0.002990
Edge,job_202101261615_1307,8,BerkeleyStan.vertex,InitializeSampleRD,15,0.01,0.2,16,685230,7600595,13298940,18166,4431,13080,527107.8203045351,1188236,1.050,1.412,1.515,1753431,0.231,3199263,0.241,0.011997,0.000367,0.004523
Edge,job_202101261615_0949,8,Youtube.vertex,InitializeSampleGD,5,0.01,0.15,8,1134890,2987624,5975248,30794,3032,25741,764684.514063343,2410920,1.049,1.038,1.435,1158300,0.388,2314420,0.387,0.016315,0.000084,0.000208
Edge,job_202101261615_0775,8,Youtube.vertex,InitializeSampleRD,15,0.015,0.1,8,1134890,2987624,5975248,24187,3759,19930,787138.9176478757,2173288,1.045,1.034,1.353,1204659,0.403,2405168,0.403,0.023317,0.000196,0.000112
Edge,job_202101261615_1220,8,RoadCanada.vertex,InitializeSampleGD,5,0.01,0.2,16,1965206,5533214,5533214,78393,4843,71232,1090108.5596978853,5790917,1.016,1.016,1.016,2519610,0.455,2519610,0.455,0.000017,0.000020,0.000020
Edge,job_202101261615_1448,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.015,0.15,16,685230,7600595,13298940,21817,3701,16451,530603.1891977603,1167645,1.050,1.426,1.584,1758908,0.231,3215904,0.242,0.017990,0.000270,0.004335
Edge,job_202101261615_1005,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.1,4,1965206,5533214,5533214,22736,3392,18772,1154006.0780295944,3764177,1.004,1.004,1.004,2352627,0.425,2352627,0.425,0.000002,0.000002,0.000002
Edge,job_202101261615_0849,8,Youtube.vertex,InitializeSampleHD,5,0.015,0.1,4,1134890,2987624,5975248,18469,2425,14117,820623.2478156178,1884682,1.047,1.020,1.113,897836,0.301,1794221,0.300,0.001495,0.000132,0.000032
Edge,job_202101261615_1052,8,RoadCanada.vertex,InitializeSampleRD,10,0.02,0.15,16,1965206,5533214,5533214,76007,6140,69394,1091923.1901748222,5739678,1.016,1.016,1.015,2516330,0.455,2516330,0.455,0.000016,0.000020,0.000020
Edge,job_202101261615_0854,8,Youtube.vertex,InitializeSampleHD,10,0.015,0.1,16,1134890,2987624,5975248,13151,2966,8258,664801.2065478134,1945366,1.041,1.107,1.518,2013258,0.674,4028787,0.674,0.026750,0.000227,0.002203
Edge,job_202101261615_1076,8,RoadCanada.vertex,InitializeSampleRD,5,0.02,0.2,16,1965206,5533214,5533214,74702,3424,70688,1086344.8989999793,5861940,1.017,1.017,1.017,2532004,0.458,2532004,0.458,0.000009,0.000018,0.000018
Edge,job_202101261615_1101,8,RoadCanada.vertex,InitializeSampleHD,5,0.02,0.1,4,1965206,5533214,5533214,24256,3288,18809,1164281.6457927837,3814810,1.006,1.006,1.008,2308961,0.417,2308961,0.417,0.000006,0.000003,0.000003
Edge,job_202101261615_1046,8,RoadCanada.vertex,InitializeSampleRD,15,0.015,0.15,16,1965206,5533214,5533214,70101,3425,66027,1087292.808206158,5545245,1.017,1.017,1.023,2531617,0.458,2531617,0.458,0.000017,0.000021,0.000021
Edge,job_202101261615_0821,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.2,16,1134890,2987624,5975248,28049,3817,23745,827695.1660272251,2461179,1.048,1.054,1.442,1478135,0.495,2944243,0.493,0.026020,0.000183,0.000502
Edge,job_202101261615_1441,8,BerkeleyStan.vertex,InitializeSampleGD,15,0.01,0.15,8,685230,7600595,13298940,18293,5064,11276,531003.7847458848,1222330,1.049,1.145,1.373,1397983,0.184,2469850,0.186,0.003990,0.000147,0.001329
Edge,job_202101261615_0793,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.15,8,1134890,2987624,5975248,22135,3971,17779,816717.3417677799,2175958,1.045,1.025,1.315,1277552,0.428,2548725,0.427,0.022786,0.000210,0.000110
Edge,job_202101261615_0919,8,Youtube.vertex,InitializeSampleHD,15,0.02,0.2,8,1134890,2987624,5975248,26402,2353,22055,786535.3164464987,2097097,1.045,1.054,1.470,1209246,0.405,2413069,0.404,0.025086,0.000156,0.000281
Edge,job_202101261615_1326,8,BerkeleyStan.vertex,InitializeSampleHD,5,0.01,0.1,4,685230,7600595,13298940,12639,3354,7544,585383.9717870306,998959,1.049,1.063,1.219,899703,0.118,1602917,0.121,0.002955,0.000151,0.000449
Edge,job_202101261615_1415,8,BerkeleyStan.vertex,InitializeSampleGD,15,0.01,0.1,16,685230,7600595,13298940,23110,4388,17011,521543.82363371685,1194681,1.050,1.410,1.400,1846622,0.243,3370708,0.253,0.007408,0.000303,0.005102
Edge,job_202101261615_0898,8,Youtube.vertex,InitializeSampleHD,10,0.01,0.2,8,1134890,2987624,5975248,11289,3290,6028,710857.4144670411,1888314,1.032,1.110,1.465,1812751,0.607,3616364,0.605,0.021674,0.000146,0.001664
Edge,job_202101261615_1174,8,RoadCanada.vertex,InitializeSampleGD,5,0.015,0.1,8,1965206,5533214,5533214,43466,2875,38237,1121470.557476281,5142274,1.013,1.013,1.008,2419283,0.437,2419283,0.437,0.000004,0.000009,0.000009
Edge,job_202101261615_1434,8,BerkeleyStan.vertex,InitializeSampleGD,5,0.01,0.15,4,685230,7600595,13298940,14406,4345,8179,583207.9080049933,1028529,1.020,1.068,1.130,856892,0.113,1468815,0.110,0.002712,0.000051,0.000560
Edge,job_202101261615_1527,8,BerkeleyStan.vertex,BGRAP,5,0.01,0.1,8,685230,7600595,13298940,17039,0,16481,466717.0808502615,1334306,1.050,1.324,1.247,1937336,0.255,3441793,0.259,0.004878,0.000208,0.003441
Edge,job_202101261615_0926,8,Youtube.vertex,InitializeSampleGD,10,0.01,0.1,16,1134890,2987624,5975248,20283,3101,15297,687453.4643294823,2003926,1.032,1.081,1.381,1721133,0.576,3413464,0.571,0.024694,0.000041,0.000761
Edge,job_202101261615_1422,8,BerkeleyStan.vertex,InitializeSampleGD,15,0.015,0.1,4,685230,7600595,13298940,13812,3636,8369,581461.9247540731,1017530,1.050,1.098,1.165,1051472,0.138,1867180,0.140,0.006309,0.000403,0.001489
Edge,job_202101261615_1315,8,BerkeleyStan.vertex,InitializeSampleRD,15,0.015,0.2,8,685230,7600595,13298940,16871,4016,12382,542929.9443257919,1071440,1.050,1.139,1.304,1288154,0.169,2278339,0.171,0.006285,0.000500,0.002133
Edge,job_202101261615_0903,8,Youtube.vertex,InitializeSampleHD,5,0.015,0.2,4,1134890,2987624,5975248,19353,2949,14512,867491.0540024821,1972520,1.028,1.034,1.458,805840,0.270,1603534,0.268,0.012809,0.000067,0.000076
Edge,job_202101261615_1274,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.01,0.15,16,685230,7600595,13298940,18343,3307,14544,558355.4380649598,1232466,1.163,1.433,1.320,1379704,0.182,2540146,0.191,0.010947,0.000617,0.004442
Edge,job_202101261615_0887,8,Youtube.vertex,InitializeSampleHD,5,0.02,0.15,16,1134890,2987624,5975248,53918,2533,49377,840385.1996671248,2896523,1.050,1.088,1.521,1310803,0.439,2621009,0.439,0.029866,0.000142,0.000568
Edge,job_202101261615_1004,8,RoadCanada.vertex,InitializeSampleRD,5,0.01,0.1,16,1965206,5533214,5533214,80807,3215,77028,1107341.9099194407,6085038,1.017,1.017,1.020,2473163,0.447,2473163,0.447,0.000011,0.000021,0.000021
Edge,job_202101261615_0812,8,Youtube.vertex,InitializeSampleRD,15,0.02,0.15,16,1134890,2987624,5975248,19773,3822,15399,764017.6404152957,2187056,1.069,1.080,1.500,1719736,0.576,3414653,0.571,0.027400,0.000080,0.000592
Edge,job_202101261615_1374,8,BerkeleyStan.vertex,InitializeSampleHD,10,0.02,0.15,4,685230,7600595,13298940,12635,3096,7813,588288.3044419204,1001303,1.014,1.014,1.068,772163,0.102,1324385,0.100,0.000516,0.000019,0.000013
Edge,job_202101261615_1155,8,RoadCanada.vertex,InitializeSampleHD,5,0.02,0.2,4,1965206,5533214,5533214,24718,3170,19268,1168258.6730318926,3756084,1.005,1.005,1.019,2308001,0.417,2308001,0.417,0.000024,0.000002,0.000002
Edge,job_202101261615_1066,8,RoadCanada.vertex,InitializeSampleRD,5,0.015,0.2,8,1965206,5533214,5533214,40887,3548,36842,1109881.2825242253,4908523,1.011,1.011,1.019,2456195,0.444,2456195,0.444,0.000015,0.000007,0.000007
Edge,job_202101261615_1112,8,RoadCanada.vertex,InitializeSampleHD,5,0.01,0.15,16,1965206,5533214,5533214,71494,3109,66103,1092889.4969042398,5528928,1.017,1.017,1.014,2515146,0.455,2515146,0.455,0.000027,0.000019,0.000019
Edge,job_202101261615_1471,8,BerkeleyStan.vertex,InitializeSampleGD,5,0.015,0.2,8,685230,7600595,13298940,19474,4401,13142,533750.6902954077,1141215,1.049,1.162,1.136,1602493,0.211,2882905,0.217,0.002685,0.000275,0.001780
Edge,job_202101261615_1321,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.02,0.2,8,685230,7600595,13298940,15450,4003,10998,559663.5261317842,1024351,1.050,1.227,1.430,1098787,0.145,1946425,0.146,0.010549,0.000473,0.002297
Edge,job_202101261615_1348,8,BerkeleyStan.vertex,InitializeSampleHD,10,0.02,0.1,8,685230,7600595,13298940,14972,2841,10382,560741.3778993143,1128232,1.050,1.143,1.347,1218086,0.160,2176160,0.164,0.007438,0.000249,0.001175
Edge,job_202101261615_0994,8,Youtube.vertex,InitializeSampleGD,5,0.02,0.2,8,1134890,2987624,5975248,25266,2759,20590,791706.7908039086,2206929,1.050,1.064,1.407,1283023,0.429,2554061,0.427,0.029071,0.000304,0.000268
Edge,job_202101261615_1428,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.02,0.1,4,685230,7600595,13298940,14211,3726,8759,585315.7355305883,1006463,1.042,1.065,1.103,907859,0.119,1588704,0.119,0.002214,0.000577,0.000914
Edge,job_202101261615_1007,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.1,16,1965206,5533214,5533214,80464,3196,76661,1100216.5450313976,6123850,1.018,1.018,1.012,2492783,0.451,2492783,0.451,0.000011,0.000020,0.000020
Edge,job_202101261615_0927,8,Youtube.vertex,InitializeSampleGD,15,0.01,0.1,4,1134890,2987624,5975248,17367,2630,12833,772506.9770520112,1760906,1.039,1.016,1.180,959343,0.321,1913763,0.320,0.003137,0.000131,0.000058
Edge,job_202101261615_1286,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.015,0.15,16,685230,7600595,13298940,18200,3690,14134,531450.4183075007,1160325,1.050,1.367,1.400,1662475,0.219,3003691,0.226,0.013771,0.000220,0.003151
Edge,job_202101261615_1432,8,BerkeleyStan.vertex,InitializeSampleGD,15,0.02,0.1,8,685230,7600595,13298940,15029,3528,9869,561696.1028140715,1087653,1.049,1.120,1.330,1181259,0.155,2090455,0.157,0.008102,0.000228,0.000957
Edge,job_202101261615_0948,8,Youtube.vertex,InitializeSampleGD,5,0.01,0.15,4,1134890,2987624,5975248,20779,2787,15964,814792.5180570025,1993486,1.046,1.026,1.136,946961,0.317,1891967,0.317,0.005462,0.000151,0.000082
Edge,job_202101261615_1151,8,RoadCanada.vertex,InitializeSampleHD,10,0.015,0.2,16,1965206,5533214,5533214,76168,3402,70255,1089225.7091105168,5724878,1.018,1.018,1.027,2526018,0.457,2526018,0.457,0.000034,0.000021,0.000021
Edge,job_202101261615_0817,8,Youtube.vertex,InitializeSampleRD,10,0.01,0.2,8,1134890,2987624,5975248,26705,3927,22181,809064.576860036,2230406,1.078,1.055,1.432,1241856,0.416,2466413,0.413,0.015664,0.000689,0.000414
Edge,job_202101261615_1194,8,RoadCanada.vertex,InitializeSampleGD,10,0.01,0.15,4,1965206,5533214,5533214,25891,3813,19862,1171534.420493732,3964657,1.006,1.006,1.006,2290102,0.414,2290102,0.414,0.000003,0.000004,0.000004
Edge,job_202101261615_0918,8,Youtube.vertex,InitializeSampleHD,15,0.02,0.2,4,1134890,2987624,5975248,20403,2567,15825,854110.0124063372,1956905,1.039,1.011,1.141,839029,0.281,1672275,0.280,0.003137,0.000191,0.000022
Edge,job_202101261615_1276,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.01,0.15,8,685230,7600595,13298940,13213,3819,9039,588446.153830526,1117349,1.050,1.142,1.524,897096,0.118,1586206,0.119,0.012036,0.000168,0.001245
Edge,job_202101261615_0855,8,Youtube.vertex,InitializeSampleHD,15,0.015,0.1,4,1134890,2987624,5975248,19551,2284,15286,833597.6292459897,1901394,1.033,1.020,1.129,811248,0.272,1622790,0.272,0.005077,0.000105,0.000059
Edge,job_202101261615_1409,8,BerkeleyStan.vertex,InitializeSampleGD,5,0.01,0.1,16,685230,7600595,13298940,22163,4108,16143,524419.3574521405,1186769,1.050,1.299,1.312,1735584,0.228,3147351,0.237,0.008112,0.000370,0.003334
Edge,job_202101261615_1532,8,BerkeleyStan.vertex,BGRAP,5,0.01,0.1,16,685230,7600595,13298940,22934,0,22390,452327.6437921172,1408389,1.050,1.395,1.275,2206782,0.290,3928944,0.295,0.005656,0.000182,0.003687
Edge,job_202101261615_1022,8,RoadCanada.vertex,InitializeSampleRD,5,0.02,0.1,16,1965206,5533214,5533214,79002,3272,75177,1102266.01742775,6090348,1.018,1.018,1.018,2487395,0.450,2487395,0.450,0.000019,0.000023,0.000023
Edge,job_202101261615_1269,8,BerkeleyStan.vertex,InitializeSampleRD,15,0.02,0.1,4,685230,7600595,13298940,11693,3687,7587,579246.8258506837,1025211,1.040,1.094,1.338,792830,0.104,1353679,0.102,0.007114,0.000113,0.000711
Edge,job_202101261615_1273,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.01,0.15,8,685230,7600595,13298940,12604,3274,8891,593344.016702683,1092581,1.033,1.096,1.343,757847,0.100,1325802,0.100,0.008948,0.000205,0.000700
Edge,job_202101261615_1385,8,BerkeleyStan.vertex,InitializeSampleHD,10,0.01,0.2,16,685230,7600595,13298940,21774,3516,16377,548042.8088167479,1175229,1.050,1.315,1.430,1709442,0.225,3138780,0.236,0.011959,0.000365,0.003954
Edge,job_202101261615_1328,8,BerkeleyStan.vertex,InitializeSampleHD,5,0.01,0.1,16,685230,7600595,13298940,19016,3237,14210,553078.6749409674,1351006,1.050,1.329,1.397,1587053,0.209,2942836,0.221,0.011230,0.000290,0.003063
Edge,job_202101261615_1376,8,BerkeleyStan.vertex,InitializeSampleHD,10,0.02,0.15,16,685230,7600595,13298940,20470,3300,15421,528824.0628405323,1200849,1.050,1.398,1.397,1740213,0.229,3167578,0.238,0.010373,0.000306,0.004145
Edge,job_202101261615_1347,8,BerkeleyStan.vertex,InitializeSampleHD,10,0.02,0.1,4,685230,7600595,13298940,12511,2654,8053,583649.81933721,1021573,1.050,1.146,1.104,996582,0.131,1756520,0.132,0.001329,0.000166,0.001284
Edge,job_202101261615_1060,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.2,8,1965206,5533214,5533214,40216,3874,35755,1114389.9463009788,4853064,1.013,1.013,1.011,2443402,0.442,2443402,0.442,0.000009,0.000012,0.000012
Edge,job_202101261615_1251,8,BerkeleyStan.vertex,InitializeSampleRD,15,0.01,0.1,4,685230,7600595,13298940,11821,3538,7938,566025.9797230489,978812,1.049,1.081,1.089,917014,0.121,1588432,0.119,0.003692,0.000353,0.000866
Edge,job_202101261615_0878,8,Youtube.vertex,InitializeSampleHD,5,0.015,0.15,16,1134890,2987624,5975248,33644,2861,28777,837320.490743736,2604756,1.048,1.074,1.529,1431481,0.479,2859976,0.479,0.025712,0.000158,0.000430
Edge,job_202101261615_1492,8,Youtube.vertex,BGRAP,5,0.01,0.1,4,1134890,2987624,5975248,14807,0,14325,689784.1768977491,1929271,1.032,1.030,1.219,922460,0.309,1838784,0.308,0.003104,0.000095,0.000128
Edge,job_202101261615_1116,8,RoadCanada.vertex,InitializeSampleHD,15,0.01,0.15,4,1965206,5533214,5533214,25062,2745,20078,1163221.491904905,3863441,1.005,1.005,1.005,2322262,0.420,2322262,0.420,0.000002,0.000004,0.000004
Edge,job_202101261615_1526,8,BerkeleyStan.vertex,BGRAP,5,0.01,0.1,8,685230,7600595,13298940,20230,0,19736,504183.94900223444,1383117,1.050,1.189,1.260,1617787,0.213,2890601,0.217,0.008023,0.000283,0.001936
Edge,job_202101261615_1511,8,RoadCanada.vertex,BGRAP,5,0.01,0.1,8,1965206,5533214,5533214,41562,0,40605,1124947.180602846,5356379,1.012,1.012,1.012,2408327,0.435,2408327,0.435,0.000009,0.000010,0.000010
Edge,job_202101261615_1061,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.2,16,1965206,5533214,5533214,73883,3915,69378,1087472.1465536903,5726384,1.019,1.019,1.017,2530445,0.457,2530445,0.457,0.000022,0.000020,0.000020
Edge,job_202101261615_0961,8,Youtube.vertex,InitializeSampleGD,10,0.015,0.15,8,1134890,2987624,5975248,22978,3058,18012,759779.8409739546,2129918,1.051,1.072,1.529,1244201,0.416,2479776,0.415,0.024954,0.000213,0.000452
Edge,job_202101261615_1467,8,BerkeleyStan.vertex,InitializeSampleGD,15,0.01,0.2,4,685230,7600595,13298940,15467,6757,6886,573919.3625106118,971570,1.048,1.105,1.212,909428,0.120,1552369,0.117,0.003075,0.000159,0.000738
Edge,job_202101261615_1505,8,RoadCanada.vertex,BGRAP,5,0.01,0.1,4,1965206,5533214,5533214,20682,0,19922,1149935.5063474863,3982332,1.006,1.006,1.004,2350535,0.425,2350535,0.425,0.000001,0.000003,0.000003
Edge,job_202101261615_1439,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.01,0.15,16,685230,7600595,13298940,20980,3821,15265,533539.103350362,1217539,1.050,1.411,1.429,1774559,0.233,3247296,0.244,0.009290,0.000316,0.004677
Edge,job_202101261615_1106,8,RoadCanada.vertex,InitializeSampleHD,10,0.02,0.1,16,1965206,5533214,5533214,75812,1786,71525,1091066.3873491485,5832126,1.018,1.018,1.018,2516258,0.455,2516258,0.455,0.000025,0.000022,0.000022
Edge,job_202101261615_1243,8,RoadCanada.vertex,InitializeSampleGD,15,0.02,0.2,8,1965206,5533214,5533214,43237,3724,37074,1111087.58112646,4895877,1.009,1.009,1.012,2452970,0.443,2452970,0.443,0.000013,0.000007,0.000007
Edge,job_202101261615_1239,8,RoadCanada.vertex,InitializeSampleGD,10,0.02,0.2,4,1965206,5533214,5533214,26129,4226,19524,1176501.6758266953,3745700,1.007,1.007,1.009,2294549,0.415,2294549,0.415,0.000005,0.000005,0.000005
Edge,job_202101261615_0962,8,Youtube.vertex,InitializeSampleGD,10,0.015,0.15,16,1134890,2987624,5975248,29334,2983,24365,819742.3120041278,2513192,1.042,1.099,1.532,1455385,0.487,2899814,0.485,0.034392,0.000220,0.001091
Edge,job_202101261615_1080,8,RoadCanada.vertex,InitializeSampleRD,15,0.02,0.2,4,1965206,5533214,5533214,22253,3544,18188,1171391.3489364597,3606111,1.006,1.006,1.008,2308240,0.417,2308240,0.417,0.000007,0.000003,0.000003
Edge,job_202101261615_1352,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.02,0.1,16,685230,7600595,13298940,22004,3014,17209,538413.7682313158,1232546,1.050,1.420,1.506,1671675,0.220,3068146,0.231,0.014809,0.000247,0.004872
Edge,job_202101261615_1417,8,BerkeleyStan.vertex,InitializeSampleGD,5,0.015,0.1,8,685230,7600595,13298940,17525,3651,12191,539235.6678180604,1103485,1.048,1.199,1.362,1471047,0.194,2628438,0.198,0.006362,0.000292,0.002371
Edge,job_202101261615_1016,8,RoadCanada.vertex,InitializeSampleRD,10,0.015,0.1,16,1965206,5533214,5533214,82799,3378,78749,1101210.4464758055,6271343,1.016,1.016,1.017,2487453,0.450,2487453,0.450,0.000016,0.000020,0.000020
Edge,job_202101261615_0956,8,Youtube.vertex,InitializeSampleGD,15,0.01,0.15,16,1134890,2987624,5975248,26316,2753,21604,800857.2648125767,2402582,1.048,1.064,1.461,1477143,0.494,2938654,0.492,0.028646,0.000120,0.000330
Edge,job_202101261615_0841,8,Youtube.vertex,InitializeSampleHD,5,0.01,0.1,8,1134890,2987624,5975248,21658,2455,17250,759337.935785673,1942380,1.045,1.059,1.513,1230511,0.412,2456159,0.411,0.016868,0.000242,0.000303
Edge,job_202101261615_1249,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.01,0.1,8,685230,7600595,13298940,14082,3295,10357,578928.597265905,1135582,1.038,1.123,1.309,953557,0.125,1709810,0.129,0.011540,0.000166,0.001354
Edge,job_202101261615_1487,8,BerkeleyStan.vertex,InitializeSampleGD,15,0.02,0.2,16,685230,7600595,13298940,20884,3947,14835,533850.1822491897,1191146,1.050,1.438,1.450,1752806,0.231,3200660,0.241,0.013127,0.000409,0.004495
Edge,job_202101261615_1515,8,RoadCanada.vertex,BGRAP,5,0.01,0.1,16,1965206,5533214,5533214,76745,0,75724,1102983.413665696,6195288,1.018,1.018,1.015,2483923,0.449,2483923,0.449,0.000012,0.000022,0.000022
Edge,job_202101261615_1499,8,Youtube.vertex,BGRAP,5,0.01,0.1,16,1134890,2987624,5975248,49812,0,49275,660675.4279010759,2887669,1.047,1.064,1.421,1384128,0.463,2765835,0.463,0.016317,0.000307,0.000413
Edge,job_202101261615_1322,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.02,0.2,16,685230,7600595,13298940,19294,3560,15273,545817.3590827768,1238857,1.050,1.387,1.405,1596817,0.210,2910143,0.219,0.008467,0.000388,0.004676
Edge,job_202101261615_1027,8,RoadCanada.vertex,InitializeSampleRD,15,0.02,0.1,8,1965206,5533214,5533214,44711,3261,40919,1121206.1522391564,5287545,1.010,1.010,1.011,2421484,0.438,2421484,0.438,0.000009,0.000008,0.000008
Edge,job_202101261615_1389,8,BerkeleyStan.vertex,InitializeSampleHD,5,0.015,0.2,4,685230,7600595,13298940,12571,4494,6169,596332.1313734003,949664,1.039,1.031,1.242,766138,0.101,1328093,0.100,0.006132,0.000113,0.000198
Edge,job_202101261615_1284,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.015,0.15,4,685230,7600595,13298940,13391,3818,9160,565394.9217407507,953756,1.050,1.160,1.167,1223076,0.161,2193104,0.165,0.002456,0.000555,0.002949
Edge,job_202101261615_0995,8,Youtube.vertex,InitializeSampleGD,5,0.02,0.2,16,1134890,2987624,5975248,30474,3149,25311,797195.3778399162,2371047,1.092,1.091,1.580,1469880,0.492,2932768,0.491,0.030700,0.000388,0.001110
Edge,job_202101261615_0969,8,Youtube.vertex,InitializeSampleGD,10,0.02,0.15,4,1134890,2987624,5975248,21772,2942,16948,835343.5718659048,2250080,1.037,1.058,1.139,874409,0.293,1742199,0.292,0.001230,0.000174,0.000405
Edge,job_202101261615_1291,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.02,0.15,8,685230,7600595,13298940,15596,3172,12058,544121.5508212296,1125643,1.050,1.194,1.499,1371075,0.180,2448219,0.184,0.015100,0.000377,0.001889
Edge,job_202101261615_0960,8,Youtube.vertex,InitializeSampleGD,10,0.015,0.15,4,1134890,2987624,5975248,18471,3048,13666,809991.160285183,1893791,1.043,1.029,1.215,1027765,0.344,2047458,0.343,0.006414,0.000221,0.000103
Edge,job_202101261615_1002,8,RoadCanada.vertex,InitializeSampleRD,5,0.01,0.1,4,1965206,5533214,5533214,24203,3554,20272,1164353.868572692,3929252,1.005,1.005,1.005,2319394,0.419,2319394,0.419,0.000002,0.000003,0.000003
Edge,job_202101261615_1068,8,RoadCanada.vertex,InitializeSampleRD,10,0.015,0.2,4,1965206,5533214,5533214,22213,3933,17798,1170634.8491589911,3577747,1.007,1.007,1.009,2310916,0.418,2310916,0.418,0.000006,0.000004,0.000004
Edge,job_202101261615_0884,8,Youtube.vertex,InitializeSampleHD,15,0.015,0.15,16,1134890,2987624,5975248,16259,6214,8013,706284.6919371834,2055920,1.042,1.119,1.568,1939692,0.649,3875427,0.649,0.028221,0.000169,0.001765
Edge,job_202101261615_1444,8,BerkeleyStan.vertex,InitializeSampleGD,5,0.015,0.15,8,685230,7600595,13298940,17588,3744,12017,560950.2146543773,1104975,1.050,1.107,1.317,1268753,0.167,2259281,0.170,0.006714,0.000293,0.001146
Edge,job_202101261615_1382,8,BerkeleyStan.vertex,InitializeSampleHD,5,0.01,0.2,16,685230,7600595,13298940,20505,3584,15129,537110.9830362659,1185403,1.050,1.431,1.420,1571516,0.207,2846787,0.214,0.013766,0.000241,0.004476
Edge,job_202101261615_1456,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.02,0.15,8,685230,7600595,13298940,17319,3768,11684,534050.7753112344,1102257,1.049,1.144,1.381,1453176,0.191,2590215,0.195,0.006137,0.000528,0.002136
Edge,job_202101261615_1038,8,RoadCanada.vertex,InitializeSampleRD,5,0.015,0.15,4,1965206,5533214,5533214,23245,3286,19449,1170522.0591109022,3797824,1.006,1.006,1.005,2306675,0.417,2306675,0.417,0.000003,0.000003,0.000003
Edge,job_202101261615_1133,8,RoadCanada.vertex,InitializeSampleHD,10,0.02,0.15,16,1965206,5533214,5533214,73560,2590,68633,1090352.2234918103,5648945,1.017,1.017,1.023,2524545,0.456,2524545,0.456,0.000033,0.000021,0.000021
Edge,job_202101261615_1327,8,BerkeleyStan.vertex,InitializeSampleHD,5,0.01,0.1,8,685230,7600595,13298940,18299,3220,13294,562337.132405998,1149227,1.050,1.150,1.272,1178002,0.155,2070223,0.156,0.007852,0.000655,0.002099
Edge,job_202101261615_1019,8,RoadCanada.vertex,InitializeSampleRD,15,0.015,0.1,16,1965206,5533214,5533214,79199,3453,75144,1101214.0061582585,6085018,1.018,1.018,1.019,2489931,0.450,2489931,0.450,0.000015,0.000023,0.000023
Edge,job_202101261615_0998,8,Youtube.vertex,InitializeSampleGD,10,0.02,0.2,16,1134890,2987624,5975248,33371,2844,28564,805991.4155471083,2380312,1.040,1.092,1.610,1397888,0.468,2782866,0.466,0.032266,0.000143,0.000480
Edge,job_202101261615_0766,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.1,8,1134890,2987624,5975248,23691,3435,19820,794643.1940298316,2196764,1.049,1.040,1.371,1185829,0.397,2372304,0.397,0.025098,0.000192,0.000278
Edge,job_202101261615_1258,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.015,0.1,8,685230,7600595,13298940,16937,3545,13062,583965.7295499775,1181497,1.036,1.129,1.352,917539,0.121,1662403,0.125,0.013585,0.000198,0.000915
Edge,job_202101261615_0963,8,Youtube.vertex,InitializeSampleGD,15,0.015,0.15,4,1134890,2987624,5975248,20325,3418,15024,797824.1215045577,1886211,1.048,1.035,1.122,857742,0.287,1711615,0.286,0.002617,0.000174,0.000174
Edge,job_202101261615_0780,8,Youtube.vertex,InitializeSampleRD,10,0.02,0.1,4,1134890,2987624,5975248,22257,3874,18004,879637.3978525721,2070621,1.032,1.048,1.239,772043,0.258,1542136,0.258,0.004015,0.000230,0.000139
