JOB ID,job_202102222248_0694
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleCC
GRAPH,RoadItaly.vertex
VERTICES,6686493
REAL EDGES,7013978
VIRTUAL EDGES,14027956
PARITIONS,4
REAL LOADS,1755452_1754661_1755540_1748325_
VIRTUAL LOADS,3507865_3504133_3514487_3501471_
VIRTUAL COUNTS,1676959_1679000_1673427_1657107_
REAL KLU,1.059334E-6
VIRTUAL KLU,7.0066403E-7
VIRTUAL COUNT KLU,9.5954365E-6
REAL AVGD KLU,6.4553146E-6
VIRTUAL AVGD KLU,1.1022826E-5

REAL E MAXNORMLOAD,1.001
REAL E MAXMINLOAD,1.004
REAL EB JSD,0.000001
REAL E KLU,0.000001
REAL V MAXNORMLOAD,1.004
REAL V MAXMINLOAD,1.013
REAL VB JSD,0.000005
REAL V KLU,0.000010
REAL AVGD MAXNORM,1.006
REAL AVGD MAXMIN,1.010
REAL AVGDB JSD,0.000002
REAL AVGD KLU,0.000006
REAL EC PCT,0.575
REAL COMMVOL PCT,0.496
REAL LOCE PCT,0.425
REAL EC,4031899
REAL COMMVOL,3475429
REAL LOCE,2982079
REAL COMMVOL NORMF,7013971
REAL SCORE,3099029.975819682
VIRTUAL E MAXNORM LOAD,1.002
VIRTUAL E MAXMIN LOAD,1.004
VIRTUAL ED JSD,0.000000
VIRTUAL E KLU,0.000001
VIRTUAL V MAXNORM LOAD,1.004
VIRTUAL V MAXMIN LOAD,1.013
VIRTUAL VB JSD,0.000005
VIRTUAL V KLU,0.000010
VIRTUAL AVGD MAXNORM,1.007
VIRTUAL AVGD MAXMIN,1.012
VIRTUAL AVGDB JSD,0.000004
VIRTUAL AVGD KLU,0.000011
VIRTUAL EC PCT,0.575
VIRTUAL COMMVOL PCT,0.500
VIRTUAL LOCE PCT,0.425
VIRTUAL EC,8063131
VIRTUAL COMMVOL,7008440
VIRTUAL LOCE,5964825
VIRTUAL COMMVOL NORMF,14025256

SAMPLING START,2
SAMPLING END,41
SAMPLING CYCLES,13
SAMPLING EXTRA,0
LP START,42
LP END,67
LP CYCLES,13
TOT MIGRATIONS,7778724

INITIAL MESSAGES,7013978
SAMPLING MESSAGES,48008177
LP MESSAGES,19366206
SHUTDOWN MESSAGES,90815
TOTAL MESSAGES,74479176

INPUT TIME (not included in total),5240
INITIALIZE TIME,2229
SETUP TIME,18
Initializing algorithm time,3451
LP time,30706
Avg. LP cycle time,2362
Sampling time,17863
Avg. Sampling cycle time,1374.0769
TOTAL TIME,52020
OUT DEGREE THRESHOLD,0
BETA,0.2
SIGMA,0.01
TAU,10
SAMPLING_ERROR,false
